,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
motive_1,0.0,0.471,0.4,0.329,0.3,0.329,0.4,0.471
motive_2,0.471,0.0,0.471,0.4,0.329,0.3,0.329,0.4
motive_3,0.4,0.471,0.0,0.471,0.4,0.329,0.3,0.329
motive_4,0.329,0.4,0.471,0.0,0.471,0.4,0.329,0.3
motive_5,0.3,0.329,0.4,0.471,0.0,0.471,0.4,0.329
motive_6,0.329,0.3,0.329,0.4,0.471,0.0,0.471,0.4
motive_7,0.4,0.329,0.3,0.329,0.4,0.471,0.0,0.471
motive_8,0.471,0.4,0.329,0.3,0.329,0.4,0.471,0.0
