,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
motive_1,0.0,0.121,0.112,0.104,-0.2,0.104,0.112,0.121
motive_2,0.121,0.0,0.109,0.1,0.096,0.1,0.109,0.118
motive_3,0.112,0.109,0.0,0.091,0.088,0.091,0.1,0.109
motive_4,0.104,0.1,0.091,0.0,0.079,0.082,0.091,0.1
motive_5,-0.2,0.096,0.088,0.079,0.0,0.079,0.088,0.096
motive_6,0.104,0.1,0.091,0.082,0.079,0.0,0.091,0.1
motive_7,0.112,0.109,0.1,0.091,0.088,0.091,0.0,0.109
motive_8,0.121,0.118,0.109,0.1,0.096,0.1,0.109,0.0
