step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,0.55293,-0.61015,0.41961,-0.84974,-0.36407,-0.76838,0.89989,-0.32249
1,4,0.55293,-0.61015,0.41961,1.0,-0.36407,-0.76838,0.89989,-0.32249
2,6,0.55293,-0.61015,0.41961,1.0,-0.36407,1.0,0.89989,-0.32249
3,2,0.55293,1.0,0.41961,1.0,-0.36407,1.0,0.89989,-0.32249
4,5,0.55293,1.0,0.41961,1.0,1.0,1.0,0.89989,-0.32249
5,8,0.55293,1.0,0.41961,1.0,1.0,1.0,0.89989,1.0
6,,0.50293,0.95,0.36961,0.95,0.95,0.95,0.84989,0.95
7,,0.45293,0.9,0.31961,0.9,0.9,0.9,0.79989,0.9
8,,0.40293,0.85,0.26961,0.85,0.85,0.85,0.74989,0.85
9,,0.35293,0.8,0.21961,0.8,0.8,0.8,0.69989,0.8
10,,0.30293,0.75,0.16961,0.75,0.75,0.75,0.64989,0.75
11,,0.25293,0.7,0.11961,0.7,0.7,0.7,0.59989,0.7
12,,0.20293,0.65,0.06961,0.65,0.65,0.65,0.54989,0.65
13,,0.15293,0.6,0.01961,0.6,0.6,0.6,0.49989,0.6
14,,0.10293,0.55,-0.03039,0.55,0.55,0.55,0.44989,0.55
15,3,0.10293,0.55,1.0,0.55,0.55,0.55,0.44989,0.55
16,,0.05293,0.5,0.95,0.5,0.5,0.5,0.39989,0.5
17,,0.00293,0.45,0.9,0.45,0.45,0.45,0.34989,0.45
18,,-0.04707,0.4,0.85,0.4,0.4,0.4,0.29989,0.4
19,1,1.0,0.4,0.85,0.4,0.4,0.4,0.29989,0.4
20,,0.95,0.35,0.8,0.35,0.35,0.35,0.24989,0.35
21,,0.9,0.3,0.75,0.3,0.3,0.3,0.19989,0.3
22,,0.85,0.25,0.7,0.25,0.25,0.25,0.14989,0.25
23,,0.8,0.2,0.65,0.2,0.2,0.2,0.09989,0.2
24,,0.75,0.15,0.6,0.15,0.15,0.15,0.04989,0.15
25,,0.7,0.1,0.55,0.1,0.1,0.1,-0.00011,0.1
26,7,0.7,0.1,0.55,0.1,0.1,0.1,1.0,0.1
27,,0.65,0.05,0.5,0.05,0.05,0.05,0.95,0.05
28,,0.6,0.0,0.45,0.0,0.0,0.0,0.9,0.0
29,,0.55,-0.05,0.4,-0.05,-0.05,-0.05,0.85,-0.05
30,8,0.55,-0.05,0.4,-0.05,-0.05,-0.05,0.85,1.0
31,2,0.55,1.0,0.4,-0.05,-0.05,-0.05,0.85,1.0
32,4,0.55,1.0,0.4,1.0,-0.05,-0.05,0.85,1.0
33,5,0.55,1.0,0.4,1.0,1.0,-0.05,0.85,1.0
34,6,0.55,1.0,0.4,1.0,1.0,1.0,0.85,1.0
35,,0.5,0.95,0.35,0.95,0.95,0.95,0.8,0.95
36,,0.45,0.9,0.3,0.9,0.9,0.9,0.75,0.9
37,,0.4,0.85,0.25,0.85,0.85,0.85,0.7,0.85
38,,0.35,0.8,0.2,0.8,0.8,0.8,0.65,0.8
39,,0.3,0.75,0.15,0.75,0.75,0.75,0.6,0.75
40,,0.25,0.7,0.1,0.7,0.7,0.7,0.55,0.7
41,,0.2,0.65,0.05,0.65,0.65,0.65,0.5,0.65
42,,0.15,0.6,0.0,0.6,0.6,0.6,0.45,0.6
43,,0.1,0.55,-0.05,0.55,0.55,0.55,0.4,0.55
44,3,0.1,0.55,1.0,0.55,0.55,0.55,0.4,0.55
45,,0.05,0.5,0.95,0.5,0.5,0.5,0.35,0.5
46,,0.0,0.45,0.9,0.45,0.45,0.45,0.3,0.45
47,,-0.05,0.4,0.85,0.4,0.4,0.4,0.25,0.4
48,1,1.0,0.4,0.85,0.4,0.4,0.4,0.25,0.4
49,,0.95,0.35,0.8,0.35,0.35,0.35,0.2,0.35
50,,0.9,0.3,0.75,0.3,0.3,0.3,0.15,0.3
51,,0.85,0.25,0.7,0.25,0.25,0.25,0.1,0.25
52,,0.8,0.2,0.65,0.2,0.2,0.2,0.05,0.2
53,,0.75,0.15,0.6,0.15,0.15,0.15,0.0,0.15
54,,0.7,0.1,0.55,0.1,0.1,0.1,-0.05,0.1
55,7,0.7,0.1,0.55,0.1,0.1,0.1,1.0,0.1
56,,0.65,0.05,0.5,0.05,0.05,0.05,0.95,0.05
57,,0.6,0.0,0.45,0.0,0.0,0.0,0.9,0.0
58,,0.55,-0.05,0.4,-0.05,-0.05,-0.05,0.85,-0.05
59,5,0.55,-0.05,0.4,-0.05,1.0,-0.05,0.85,-0.05
60,4,0.55,-0.05,0.4,1.0,1.0,-0.05,0.85,-0.05
61,6,0.55,-0.05,0.4,1.0,1.0,1.0,0.85,-0.05
62,8,0.55,-0.05,0.4,1.0,1.0,1.0,0.85,1.0
63,2,0.55,1.0,0.4,1.0,1.0,1.0,0.85,1.0
64,,0.5,0.95,0.35,0.95,0.95,0.95,0.8,0.95
65,,0.45,0.9,0.3,0.9,0.9,0.9,0.75,0.9
66,,0.4,0.85,0.25,0.85,0.85,0.85,0.7,0.85
67,,0.35,0.8,0.2,0.8,0.8,0.8,0.65,0.8
68,,0.3,0.75,0.15,0.75,0.75,0.75,0.6,0.75
69,,0.25,0.7,0.1,0.7,0.7,0.7,0.55,0.7
70,,0.2,0.65,0.05,0.65,0.65,0.65,0.5,0.65
71,,0.15,0.6,0.0,0.6,0.6,0.6,0.45,0.6
72,,0.1,0.55,-0.05,0.55,0.55,0.55,0.4,0.55
73,3,0.1,0.55,1.0,0.55,0.55,0.55,0.4,0.55
74,,0.05,0.5,0.95,0.5,0.5,0.5,0.35,0.5
75,,0.0,0.45,0.9,0.45,0.45,0.45,0.3,0.45
76,,-0.05,0.4,0.85,0.4,0.4,0.4,0.25,0.4
77,1,1.0,0.4,0.85,0.4,0.4,0.4,0.25,0.4
78,,0.95,0.35,0.8,0.35,0.35,0.35,0.2,0.35
79,,0.9,0.3,0.75,0.3,0.3,0.3,0.15,0.3
80,,0.85,0.25,0.7,0.25,0.25,0.25,0.1,0.25
81,,0.8,0.2,0.65,0.2,0.2,0.2,0.05,0.2
82,,0.75,0.15,0.6,0.15,0.15,0.15,0.0,0.15
83,,0.7,0.1,0.55,0.1,0.1,0.1,-0.05,0.1
84,7,0.7,0.1,0.55,0.1,0.1,0.1,1.0,0.1
85,,0.65,0.05,0.5,0.05,0.05,0.05,0.95,0.05
86,,0.6,0.0,0.45,0.0,0.0,0.0,0.9,0.0
87,,0.55,-0.05,0.4,-0.05,-0.05,-0.05,0.85,-0.05
88,5,0.55,-0.05,0.4,-0.05,1.0,-0.05,0.85,-0.05
89,8,0.55,-0.05,0.4,-0.05,1.0,-0.05,0.85,1.0
90,2,0.55,1.0,0.4,-0.05,1.0,-0.05,0.85,1.0
91,4,0.55,1.0,0.4,1.0,1.0,-0.05,0.85,1.0
92,6,0.55,1.0,0.4,1.0,1.0,1.0,0.85,1.0
93,,0.5,0.95,0.35,0.95,0.95,0.95,0.8,0.95
94,,0.45,0.9,0.3,0.9,0.9,0.9,0.75,0.9
95,,0.4,0.85,0.25,0.85,0.85,0.85,0.7,0.85
96,,0.35,0.8,0.2,0.8,0.8,0.8,0.65,0.8
97,,0.3,0.75,0.15,0.75,0.75,0.75,0.6,0.75
98,,0.25,0.7,0.1,0.7,0.7,0.7,0.55,0.7
99,,0.2,0.65,0.05,0.65,0.65,0.65,0.5,0.65
100,,0.15,0.6,0.0,0.6,0.6,0.6,0.45,0.6
101,,0.1,0.55,-0.05,0.55,0.55,0.55,0.4,0.55
102,3,0.1,0.55,1.0,0.55,0.55,0.55,0.4,0.55
103,,0.05,0.5,0.95,0.5,0.5,0.5,0.35,0.5
104,,0.0,0.45,0.9,0.45,0.45,0.45,0.3,0.45
105,,-0.05,0.4,0.85,0.4,0.4,0.4,0.25,0.4
106,1,1.0,0.4,0.85,0.4,0.4,0.4,0.25,0.4
107,,0.95,0.35,0.8,0.35,0.35,0.35,0.2,0.35
108,,0.9,0.3,0.75,0.3,0.3,0.3,0.15,0.3
109,,0.85,0.25,0.7,0.25,0.25,0.25,0.1,0.25
110,,0.8,0.2,0.65,0.2,0.2,0.2,0.05,0.2
111,,0.75,0.15,0.6,0.15,0.15,0.15,0.0,0.15
112,,0.7,0.1,0.55,0.1,0.1,0.1,-0.05,0.1
113,7,0.7,0.1,0.55,0.1,0.1,0.1,1.0,0.1
114,,0.65,0.05,0.5,0.05,0.05,0.05,0.95,0.05
115,,0.6,0.0,0.45,0.0,0.0,0.0,0.9,0.0
116,,0.55,-0.05,0.4,-0.05,-0.05,-0.05,0.85,-0.05
117,6,0.55,-0.05,0.4,-0.05,-0.05,1.0,0.85,-0.05
118,4,0.55,-0.05,0.4,1.0,-0.05,1.0,0.85,-0.05
119,8,0.55,-0.05,0.4,1.0,-0.05,1.0,0.85,1.0
120,5,0.55,-0.05,0.4,1.0,1.0,1.0,0.85,1.0
121,2,0.55,1.0,0.4,1.0,1.0,1.0,0.85,1.0
122,,0.5,0.95,0.35,0.95,0.95,0.95,0.8,0.95
123,,0.45,0.9,0.3,0.9,0.9,0.9,0.75,0.9
124,,0.4,0.85,0.25,0.85,0.85,0.85,0.7,0.85
125,,0.35,0.8,0.2,0.8,0.8,0.8,0.65,0.8
126,,0.3,0.75,0.15,0.75,0.75,0.75,0.6,0.75
127,,0.25,0.7,0.1,0.7,0.7,0.7,0.55,0.7
128,,0.2,0.65,0.05,0.65,0.65,0.65,0.5,0.65
129,,0.15,0.6,0.0,0.6,0.6,0.6,0.45,0.6
130,,0.1,0.55,-0.05,0.55,0.55,0.55,0.4,0.55
131,3,0.1,0.55,1.0,0.55,0.55,0.55,0.4,0.55
132,,0.05,0.5,0.95,0.5,0.5,0.5,0.35,0.5
133,,0.0,0.45,0.9,0.45,0.45,0.45,0.3,0.45
134,,-0.05,0.4,0.85,0.4,0.4,0.4,0.25,0.4
135,1,1.0,0.4,0.85,0.4,0.4,0.4,0.25,0.4
136,,0.95,0.35,0.8,0.35,0.35,0.35,0.2,0.35
137,,0.9,0.3,0.75,0.3,0.3,0.3,0.15,0.3
138,,0.85,0.25,0.7,0.25,0.25,0.25,0.1,0.25
139,,0.8,0.2,0.65,0.2,0.2,0.2,0.05,0.2
140,,0.75,0.15,0.6,0.15,0.15,0.15,0.0,0.15
141,,0.7,0.1,0.55,0.1,0.1,0.1,-0.05,0.1
142,7,0.7,0.1,0.55,0.1,0.1,0.1,1.0,0.1
143,,0.65,0.05,0.5,0.05,0.05,0.05,0.95,0.05
144,,0.6,0.0,0.45,0.0,0.0,0.0,0.9,0.0
145,,0.55,-0.05,0.4,-0.05,-0.05,-0.05,0.85,-0.05
146,6,0.55,-0.05,0.4,-0.05,-0.05,1.0,0.85,-0.05
147,2,0.55,1.0,0.4,-0.05,-0.05,1.0,0.85,-0.05
148,4,0.55,1.0,0.4,1.0,-0.05,1.0,0.85,-0.05
149,5,0.55,1.0,0.4,1.0,1.0,1.0,0.85,-0.05
150,8,0.55,1.0,0.4,1.0,1.0,1.0,0.85,1.0
151,,0.5,0.95,0.35,0.95,0.95,0.95,0.8,0.95
152,,0.45,0.9,0.3,0.9,0.9,0.9,0.75,0.9
153,,0.4,0.85,0.25,0.85,0.85,0.85,0.7,0.85
154,,0.35,0.8,0.2,0.8,0.8,0.8,0.65,0.8
155,,0.3,0.75,0.15,0.75,0.75,0.75,0.6,0.75
156,,0.25,0.7,0.1,0.7,0.7,0.7,0.55,0.7
157,,0.2,0.65,0.05,0.65,0.65,0.65,0.5,0.65
158,,0.15,0.6,0.0,0.6,0.6,0.6,0.45,0.6
159,,0.1,0.55,-0.05,0.55,0.55,0.55,0.4,0.55
160,3,0.1,0.55,1.0,0.55,0.55,0.55,0.4,0.55
161,,0.05,0.5,0.95,0.5,0.5,0.5,0.35,0.5
162,,0.0,0.45,0.9,0.45,0.45,0.45,0.3,0.45
163,,-0.05,0.4,0.85,0.4,0.4,0.4,0.25,0.4
164,1,1.0,0.4,0.85,0.4,0.4,0.4,0.25,0.4
165,,0.95,0.35,0.8,0.35,0.35,0.35,0.2,0.35
166,,0.9,0.3,0.75,0.3,0.3,0.3,0.15,0.3
167,,0.85,0.25,0.7,0.25,0.25,0.25,0.1,0.25
168,,0.8,0.2,0.65,0.2,0.2,0.2,0.05,0.2
169,,0.75,0.15,0.6,0.15,0.15,0.15,0.0,0.15
