step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.59629,0.34686,0.93982,-0.8122,0.3452,-0.1125,0.73628,-0.6457
1,4,-0.60529,0.33486,0.93082,1.0,0.3542,-0.1005,0.74528,-0.6457
2,8,-0.61429,0.32286,0.92182,1.0,0.3632,-0.0885,0.75428,1.0
3,1,1.0,0.30186,0.90382,0.991,0.3632,-0.0845,0.75428,0.991
4,6,1.0,0.30186,0.90782,1.0,0.3842,1.0,0.77528,1.0
5,,0.95,0.25186,0.85782,0.95,0.3342,0.95,0.72528,0.95
6,,0.9,0.20186,0.80782,0.9,0.2842,0.9,0.67528,0.9
7,,0.85,0.15186,0.75782,0.85,0.2342,0.85,0.62528,0.85
8,,0.8,0.10186,0.70782,0.8,0.1842,0.8,0.57528,0.8
9,,0.75,0.05186,0.65782,0.75,0.1342,0.75,0.52528,0.75
10,,0.7,0.00186,0.60782,0.7,0.0842,0.7,0.47528,0.7
11,,0.65,-0.04814,0.55782,0.65,0.0342,0.65,0.42528,0.65
12,2,0.629,1.0,0.53682,0.638,0.0302,0.65,0.42128,0.638
13,,0.579,0.95,0.48682,0.588,-0.0198,0.6,0.37128,0.588
14,5,0.579,0.946,0.48682,0.597,1.0,0.621,0.38928,0.597
15,,0.529,0.896,0.43682,0.547,0.95,0.571,0.33928,0.547
16,,0.479,0.846,0.38682,0.497,0.9,0.521,0.28928,0.497
17,,0.429,0.796,0.33682,0.447,0.85,0.471,0.23928,0.447
18,,0.379,0.746,0.28682,0.397,0.8,0.421,0.18928,0.397
19,,0.329,0.696,0.23682,0.347,0.75,0.371,0.13928,0.347
20,,0.279,0.646,0.18682,0.297,0.7,0.321,0.08928,0.297
21,,0.229,0.596,0.13682,0.247,0.65,0.271,0.03928,0.247
22,,0.179,0.546,0.08682,0.197,0.6,0.221,-0.01072,0.197
23,7,0.179,0.542,0.08682,0.206,0.618,0.242,1.0,0.206
24,,0.129,0.492,0.03682,0.156,0.568,0.192,0.95,0.156
25,,0.079,0.442,-0.01318,0.106,0.518,0.142,0.9,0.106
26,3,0.061,0.421,1.0,0.097,0.518,0.146,0.9,0.097
27,,0.011,0.371,0.95,0.047,0.468,0.096,0.85,0.047
28,,-0.039,0.321,0.9,-0.003,0.418,0.046,0.8,-0.003
29,1,1.0,0.3,0.882,-0.012,0.418,0.05,0.8,-0.012
30,8,0.991,0.288,0.873,-0.012,0.427,0.062,0.809,1.0
31,4,0.982,0.276,0.864,1.0,0.436,0.074,0.818,1.0
32,,0.932,0.226,0.814,0.95,0.386,0.024,0.768,0.95
33,,0.882,0.176,0.764,0.9,0.336,-0.026,0.718,0.9
34,6,0.886,0.176,0.768,0.912,0.357,1.0,0.739,0.912
35,,0.836,0.126,0.718,0.862,0.307,0.95,0.689,0.862
36,,0.786,0.076,0.668,0.812,0.257,0.9,0.639,0.812
37,,0.736,0.026,0.618,0.762,0.207,0.85,0.589,0.762
38,,0.686,-0.024,0.568,0.712,0.157,0.8,0.539,0.712
39,2,0.665,1.0,0.547,0.7,0.153,0.8,0.535,0.7
40,,0.615,0.95,0.497,0.65,0.103,0.75,0.485,0.65
41,,0.565,0.9,0.447,0.6,0.053,0.7,0.435,0.6
42,,0.515,0.85,0.397,0.55,0.003,0.65,0.385,0.55
43,,0.465,0.8,0.347,0.5,-0.047,0.6,0.335,0.5
44,5,0.465,0.796,0.347,0.509,1.0,0.621,0.353,0.509
45,,0.415,0.746,0.297,0.459,0.95,0.571,0.303,0.459
46,,0.365,0.696,0.247,0.409,0.9,0.521,0.253,0.409
47,,0.315,0.646,0.197,0.359,0.85,0.471,0.203,0.359
48,,0.265,0.596,0.147,0.309,0.8,0.421,0.153,0.309
49,,0.215,0.546,0.097,0.259,0.75,0.371,0.103,0.259
50,,0.165,0.496,0.047,0.209,0.7,0.321,0.053,0.209
51,,0.115,0.446,-0.003,0.159,0.65,0.271,0.003,0.159
52,3,0.097,0.425,1.0,0.15,0.65,0.275,0.003,0.15
53,,0.047,0.375,0.95,0.1,0.6,0.225,-0.047,0.1
54,7,0.047,0.371,0.95,0.109,0.618,0.246,1.0,0.109
55,,-0.003,0.321,0.9,0.059,0.568,0.196,0.95,0.059
56,1,1.0,0.3,0.882,0.05,0.568,0.2,0.95,0.05
57,,0.95,0.25,0.832,0.0,0.518,0.15,0.9,0.0
58,,0.9,0.2,0.782,-0.05,0.468,0.1,0.85,-0.05
59,4,0.891,0.188,0.773,1.0,0.477,0.112,0.859,-0.05
60,8,0.882,0.176,0.764,1.0,0.486,0.124,0.868,1.0
61,,0.832,0.126,0.714,0.95,0.436,0.074,0.818,0.95
62,,0.782,0.076,0.664,0.9,0.386,0.024,0.768,0.9
63,,0.732,0.026,0.614,0.85,0.336,-0.026,0.718,0.85
