active_motive
5
7
1
3
6
5
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
5
1
5
7
1
6
3
4
5
1
5
1
6
4
5
7
1
3
5
1
6
5
4
1
5
7
1
3
5
6
1
4
