step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.25092,0.90143,0.46399,0.19732,-0.68796,-0.68801,-0.88383,0.73235
1,7,-0.2186,0.92543,0.49631,0.25132,-0.61328,-0.60401,1.0,0.78635
2,5,-0.18628,0.94943,0.52863,0.30532,1.0,-0.77901,1.0,0.84035
3,6,-0.15296,0.97443,0.56195,0.36032,1.0,1.0,1.0,0.89535
4,1,1.0,0.99043,0.58727,0.40632,1.0,1.0,1.0,0.94135
5,,0.93232,0.91543,0.51959,0.35632,0.96768,0.975,0.96768,0.89135
6,,0.86464,0.84043,0.45191,0.30632,0.93536,0.95,0.93536,0.84135
7,,0.79696,0.76543,0.38423,0.25632,0.90304,0.925,0.90304,0.79135
8,,0.72928,0.69043,0.31655,0.20632,0.87072,0.9,0.87072,0.74135
9,,0.6616,0.61543,0.24887,0.15632,0.8384,0.875,0.8384,0.69135
10,,0.59392,0.54043,0.18119,0.10632,0.80608,0.85,0.80608,0.64135
11,,0.52624,0.46543,0.11351,0.05632,0.77376,0.825,0.77376,0.59135
12,,0.45856,0.39043,0.04583,0.00632,0.74144,0.8,0.74144,0.54135
13,,0.39088,0.31543,-0.02185,-0.04368,0.70912,0.775,0.70912,0.49135
14,4,0.4192,0.33543,0.00647,1.0,0.7808,0.855,0.7808,0.54135
15,,0.35152,0.26043,-0.06121,0.95,0.74848,0.83,0.74848,0.49135
16,3,0.37684,0.27643,1.0,0.996,0.81616,0.906,0.81616,0.53735
17,,0.30916,0.20143,0.93232,0.946,0.78384,0.881,0.78384,0.48735
18,,0.24148,0.12643,0.86464,0.896,0.75152,0.856,0.75152,0.43735
19,,0.1738,0.05143,0.79696,0.846,0.7192,0.831,0.7192,0.38735
20,,0.10612,-0.02357,0.72928,0.796,0.68688,0.806,0.68688,0.33735
21,2,0.12944,1.0,0.7526,0.841,0.75356,0.881,0.75356,0.38235
22,,0.06176,0.925,0.68492,0.791,0.72124,0.856,0.72124,0.33235
23,,-0.00592,0.85,0.61724,0.741,0.68892,0.831,0.68892,0.28235
24,1,1.0,0.866,0.64256,0.787,0.7566,0.907,0.7566,0.32835
25,,0.93232,0.791,0.57488,0.737,0.72428,0.882,0.72428,0.27835
26,,0.86464,0.716,0.5072,0.687,0.69196,0.857,0.69196,0.22835
27,,0.79696,0.641,0.43952,0.637,0.65964,0.832,0.65964,0.17835
28,,0.72928,0.566,0.37184,0.587,0.62732,0.807,0.62732,0.12835
29,,0.6616,0.491,0.30416,0.537,0.595,0.782,0.595,0.07835
30,,0.59392,0.416,0.23648,0.487,0.56268,0.757,0.56268,0.02835
31,,0.52624,0.341,0.1688,0.437,0.53036,0.732,0.53036,-0.02165
32,8,0.55456,0.361,0.19712,0.487,0.60204,0.812,0.60204,1.0
33,,0.48688,0.286,0.12944,0.437,0.56972,0.787,0.56972,0.95
34,,0.4192,0.211,0.06176,0.387,0.5374,0.762,0.5374,0.9
35,,0.35152,0.136,-0.00592,0.337,0.50508,0.737,0.50508,0.85
36,3,0.37684,0.152,1.0,0.383,0.57276,0.813,0.57276,0.896
37,,0.30916,0.077,0.93232,0.333,0.54044,0.788,0.54044,0.846
38,,0.24148,0.002,0.86464,0.283,0.50812,0.763,0.50812,0.796
39,,0.1738,-0.073,0.79696,0.233,0.4758,0.738,0.4758,0.746
40,2,0.19712,1.0,0.82028,0.278,0.54248,0.813,0.54248,0.791
41,,0.12944,0.925,0.7526,0.228,0.51016,0.788,0.51016,0.741
42,,0.06176,0.85,0.68492,0.178,0.47784,0.763,0.47784,0.691
43,,-0.00592,0.775,0.61724,0.128,0.44552,0.738,0.44552,0.641
44,1,1.0,0.791,0.64256,0.174,0.5132,0.814,0.5132,0.687
45,,0.93232,0.716,0.57488,0.124,0.48088,0.789,0.48088,0.637
46,,0.86464,0.641,0.5072,0.074,0.44856,0.764,0.44856,0.587
47,,0.79696,0.566,0.43952,0.024,0.41624,0.739,0.41624,0.537
48,,0.72928,0.491,0.37184,-0.026,0.38392,0.714,0.38392,0.487
49,4,0.7576,0.511,0.40016,1.0,0.4556,0.794,0.4556,0.537
50,,0.68992,0.436,0.33248,0.95,0.42328,0.769,0.42328,0.487
51,,0.62224,0.361,0.2648,0.9,0.39096,0.744,0.39096,0.437
52,,0.55456,0.286,0.19712,0.85,0.35864,0.719,0.35864,0.387
53,,0.48688,0.211,0.12944,0.8,0.32632,0.694,0.32632,0.337
54,,0.4192,0.136,0.06176,0.75,0.294,0.669,0.294,0.287
55,,0.35152,0.061,-0.00592,0.7,0.26168,0.644,0.26168,0.237
56,3,0.37684,0.077,1.0,0.746,0.32936,0.72,0.32936,0.283
57,,0.30916,0.002,0.93232,0.696,0.29704,0.695,0.29704,0.233
58,,0.24148,-0.073,0.86464,0.646,0.26472,0.67,0.26472,0.183
59,2,0.2648,1.0,0.88796,0.691,0.3314,0.745,0.3314,0.228
60,,0.19712,0.925,0.82028,0.641,0.29908,0.72,0.29908,0.178
61,,0.12944,0.85,0.7526,0.591,0.26676,0.695,0.26676,0.128
62,,0.06176,0.775,0.68492,0.541,0.23444,0.67,0.23444,0.078
63,,-0.00592,0.7,0.61724,0.491,0.20212,0.645,0.20212,0.028
64,1,1.0,0.716,0.64256,0.537,0.2698,0.721,0.2698,0.074
65,,0.93232,0.641,0.57488,0.487,0.23748,0.696,0.23748,0.024
66,,0.86464,0.566,0.5072,0.437,0.20516,0.671,0.20516,-0.026
67,8,0.89296,0.586,0.53552,0.487,0.27684,0.751,0.27684,1.0
68,,0.82528,0.511,0.46784,0.437,0.24452,0.726,0.24452,0.95
69,,0.7576,0.436,0.40016,0.387,0.2122,0.701,0.2122,0.9
70,,0.68992,0.361,0.33248,0.337,0.17988,0.676,0.17988,0.85
71,,0.62224,0.286,0.2648,0.287,0.14756,0.651,0.14756,0.8
72,,0.55456,0.211,0.19712,0.237,0.11524,0.626,0.11524,0.75
73,,0.48688,0.136,0.12944,0.187,0.08292,0.601,0.08292,0.7
74,,0.4192,0.061,0.06176,0.137,0.0506,0.576,0.0506,0.65
75,,0.35152,-0.014,-0.00592,0.087,0.01828,0.551,0.01828,0.6
76,2,0.37484,1.0,0.0174,0.132,0.08496,0.626,0.08496,0.645
77,,0.30716,0.925,-0.05028,0.082,0.05264,0.601,0.05264,0.595
78,3,0.33248,0.941,1.0,0.128,0.12032,0.677,0.12032,0.641
79,,0.2648,0.866,0.93232,0.078,0.088,0.652,0.088,0.591
80,,0.19712,0.791,0.86464,0.028,0.05568,0.627,0.05568,0.541
81,,0.12944,0.716,0.79696,-0.022,0.02336,0.602,0.02336,0.491
82,4,0.15776,0.736,0.82528,1.0,0.09504,0.682,0.09504,0.541
83,,0.09008,0.661,0.7576,0.95,0.06272,0.657,0.06272,0.491
84,,0.0224,0.586,0.68992,0.9,0.0304,0.632,0.0304,0.441
85,,-0.04528,0.511,0.62224,0.85,-0.00192,0.607,-0.00192,0.391
86,1,1.0,0.527,0.64756,0.896,0.06576,0.683,0.06576,0.437
87,,0.93232,0.452,0.57988,0.846,0.03344,0.658,0.03344,0.387
88,,0.86464,0.377,0.5122,0.796,0.00112,0.633,0.00112,0.337
89,,0.79696,0.302,0.44452,0.746,-0.0312,0.608,-0.0312,0.287
90,7,0.82928,0.326,0.47684,0.8,0.04348,0.692,1.0,0.341
91,,0.7616,0.251,0.40916,0.75,0.01116,0.667,0.96768,0.291
92,,0.69392,0.176,0.34148,0.7,-0.02116,0.642,0.93536,0.241
93,5,0.72624,0.2,0.3738,0.754,1.0,0.467,1.0,0.295
94,,0.65856,0.125,0.30612,0.704,0.96768,0.442,0.96768,0.245
95,,0.59088,0.05,0.23844,0.654,0.93536,0.417,0.93536,0.195
96,,0.5232,-0.025,0.17076,0.604,0.90304,0.392,0.90304,0.145
97,2,0.54652,1.0,0.19408,0.649,0.96972,0.467,0.96972,0.19
98,,0.47884,0.925,0.1264,0.599,0.9374,0.442,0.9374,0.14
99,,0.41116,0.85,0.05872,0.549,0.90508,0.417,0.90508,0.09
100,,0.34348,0.775,-0.00896,0.499,0.87276,0.392,0.87276,0.04
101,3,0.3688,0.791,1.0,0.545,0.94044,0.468,0.94044,0.086
102,,0.30112,0.716,0.93232,0.495,0.90812,0.443,0.90812,0.036
103,,0.23344,0.641,0.86464,0.445,0.8758,0.418,0.8758,-0.014
104,8,0.26176,0.661,0.89296,0.495,0.94748,0.498,0.94748,1.0
105,,0.19408,0.586,0.82528,0.445,0.91516,0.473,0.91516,0.95
106,,0.1264,0.511,0.7576,0.395,0.88284,0.448,0.88284,0.9
107,,0.05872,0.436,0.68992,0.345,0.85052,0.423,0.85052,0.85
108,,-0.00896,0.361,0.62224,0.295,0.8182,0.398,0.8182,0.8
109,1,1.0,0.377,0.64756,0.341,0.88588,0.474,0.88588,0.846
110,,0.93232,0.302,0.57988,0.291,0.85356,0.449,0.85356,0.796
111,,0.86464,0.227,0.5122,0.241,0.82124,0.424,0.82124,0.746
112,,0.79696,0.152,0.44452,0.191,0.78892,0.399,0.78892,0.696
113,,0.72928,0.077,0.37684,0.141,0.7566,0.374,0.7566,0.646
114,,0.6616,0.002,0.30916,0.091,0.72428,0.349,0.72428,0.596
115,,0.59392,-0.073,0.24148,0.041,0.69196,0.324,0.69196,0.546
116,2,0.61724,1.0,0.2648,0.086,0.75864,0.399,0.75864,0.591
117,,0.54956,0.925,0.19712,0.036,0.72632,0.374,0.72632,0.541
118,,0.48188,0.85,0.12944,-0.014,0.694,0.349,0.694,0.491
119,4,0.5102,0.87,0.15776,1.0,0.76568,0.429,0.76568,0.541
120,,0.44252,0.795,0.09008,0.95,0.73336,0.404,0.73336,0.491
121,,0.37484,0.72,0.0224,0.9,0.70104,0.379,0.70104,0.441
122,,0.30716,0.645,-0.04528,0.85,0.66872,0.354,0.66872,0.391
123,3,0.33248,0.661,1.0,0.896,0.7364,0.43,0.7364,0.437
124,,0.2648,0.586,0.93232,0.846,0.70408,0.405,0.70408,0.387
125,,0.19712,0.511,0.86464,0.796,0.67176,0.38,0.67176,0.337
126,,0.12944,0.436,0.79696,0.746,0.63944,0.355,0.63944,0.287
127,,0.06176,0.361,0.72928,0.696,0.60712,0.33,0.60712,0.237
128,,-0.00592,0.286,0.6616,0.646,0.5748,0.305,0.5748,0.187
129,1,1.0,0.302,0.68692,0.692,0.64248,0.381,0.64248,0.233
130,,0.93232,0.227,0.61924,0.642,0.61016,0.356,0.61016,0.183
131,,0.86464,0.152,0.55156,0.592,0.57784,0.331,0.57784,0.133
132,,0.79696,0.077,0.48388,0.542,0.54552,0.306,0.54552,0.083
133,,0.72928,0.002,0.4162,0.492,0.5132,0.281,0.5132,0.033
134,,0.6616,-0.073,0.34852,0.442,0.48088,0.256,0.48088,-0.017
135,2,0.68492,1.0,0.37184,0.487,0.54756,0.331,0.54756,0.028
136,,0.61724,0.925,0.30416,0.437,0.51524,0.306,0.51524,-0.022
137,8,0.64556,0.945,0.33248,0.487,0.58692,0.386,0.58692,1.0
138,,0.57788,0.87,0.2648,0.437,0.5546,0.361,0.5546,0.95
139,,0.5102,0.795,0.19712,0.387,0.52228,0.336,0.52228,0.9
140,,0.44252,0.72,0.12944,0.337,0.48996,0.311,0.48996,0.85
141,,0.37484,0.645,0.06176,0.287,0.45764,0.286,0.45764,0.8
142,,0.30716,0.57,-0.00592,0.237,0.42532,0.261,0.42532,0.75
143,3,0.33248,0.586,1.0,0.283,0.493,0.337,0.493,0.796
144,,0.2648,0.511,0.93232,0.233,0.46068,0.312,0.46068,0.746
145,,0.19712,0.436,0.86464,0.183,0.42836,0.287,0.42836,0.696
146,,0.12944,0.361,0.79696,0.133,0.39604,0.262,0.39604,0.646
147,,0.06176,0.286,0.72928,0.083,0.36372,0.237,0.36372,0.596
148,,-0.00592,0.211,0.6616,0.033,0.3314,0.212,0.3314,0.546
149,1,1.0,0.227,0.68692,0.079,0.39908,0.288,0.39908,0.592
150,,0.93232,0.152,0.61924,0.029,0.36676,0.263,0.36676,0.542
151,,0.86464,0.077,0.55156,-0.021,0.33444,0.238,0.33444,0.492
152,4,0.89296,0.097,0.57988,1.0,0.40612,0.318,0.40612,0.542
153,,0.82528,0.022,0.5122,0.95,0.3738,0.293,0.3738,0.492
154,,0.7576,-0.053,0.44452,0.9,0.34148,0.268,0.34148,0.442
155,2,0.78092,1.0,0.46784,0.945,0.40816,0.343,0.40816,0.487
156,,0.71324,0.925,0.40016,0.895,0.37584,0.318,0.37584,0.437
157,,0.64556,0.85,0.33248,0.845,0.34352,0.293,0.34352,0.387
158,,0.57788,0.775,0.2648,0.795,0.3112,0.268,0.3112,0.337
159,,0.5102,0.7,0.19712,0.745,0.27888,0.243,0.27888,0.287
160,,0.44252,0.625,0.12944,0.695,0.24656,0.218,0.24656,0.237
161,,0.37484,0.55,0.06176,0.645,0.21424,0.193,0.21424,0.187
162,,0.30716,0.475,-0.00592,0.595,0.18192,0.168,0.18192,0.137
163,3,0.33248,0.491,1.0,0.641,0.2496,0.244,0.2496,0.183
164,,0.2648,0.416,0.93232,0.591,0.21728,0.219,0.21728,0.133
165,,0.19712,0.341,0.86464,0.541,0.18496,0.194,0.18496,0.083
166,,0.12944,0.266,0.79696,0.491,0.15264,0.169,0.15264,0.033
167,,0.06176,0.191,0.72928,0.441,0.12032,0.144,0.12032,-0.017
168,8,0.09008,0.211,0.7576,0.491,0.192,0.224,0.192,1.0
169,,0.0224,0.136,0.68992,0.441,0.15968,0.199,0.15968,0.95
170,,-0.04528,0.061,0.62224,0.391,0.12736,0.174,0.12736,0.9
171,1,1.0,0.077,0.64756,0.437,0.19504,0.25,0.19504,0.946
172,,0.93232,0.002,0.57988,0.387,0.16272,0.225,0.16272,0.896
173,,0.86464,-0.073,0.5122,0.337,0.1304,0.2,0.1304,0.846
174,2,0.88796,1.0,0.53552,0.382,0.19708,0.275,0.19708,0.891
175,,0.82028,0.925,0.46784,0.332,0.16476,0.25,0.16476,0.841
176,,0.7526,0.85,0.40016,0.282,0.13244,0.225,0.13244,0.791
177,,0.68492,0.775,0.33248,0.232,0.10012,0.2,0.10012,0.741
178,,0.61724,0.7,0.2648,0.182,0.0678,0.175,0.0678,0.691
179,,0.54956,0.625,0.19712,0.132,0.03548,0.15,0.03548,0.641
180,,0.48188,0.55,0.12944,0.082,0.00316,0.125,0.00316,0.591
181,,0.4142,0.475,0.06176,0.032,-0.02916,0.1,-0.02916,0.541
182,7,0.44652,0.499,0.09408,0.086,0.04552,0.184,1.0,0.595
183,,0.37884,0.424,0.0264,0.036,0.0132,0.159,0.96768,0.545
184,,0.31116,0.349,-0.04128,-0.014,-0.01912,0.134,0.93536,0.495
185,3,0.33648,0.365,1.0,0.032,0.04856,0.21,1.0,0.541
186,,0.2688,0.29,0.93232,-0.018,0.01624,0.185,0.96768,0.491
187,4,0.29712,0.31,0.96064,1.0,0.08792,0.265,1.0,0.541
188,,0.22944,0.235,0.89296,0.95,0.0556,0.24,0.96768,0.491
189,,0.16176,0.16,0.82528,0.9,0.02328,0.215,0.93536,0.441
190,,0.09408,0.085,0.7576,0.85,-0.00904,0.19,0.90304,0.391
191,5,0.1264,0.109,0.78992,0.904,1.0,0.015,0.97772,0.445
192,,0.05872,0.034,0.72224,0.854,0.96768,-0.01,0.9454,0.395
193,6,0.09204,0.059,0.75556,0.909,1.0,1.0,1.0,0.45
194,,0.02436,-0.016,0.68788,0.859,0.96768,0.975,0.96768,0.4
195,2,0.04768,1.0,0.7112,0.904,1.0,1.0,1.0,0.445
196,,-0.02,0.925,0.64352,0.854,0.96768,0.975,0.96768,0.395
197,1,1.0,0.941,0.66884,0.9,1.0,1.0,1.0,0.441
198,,0.93232,0.866,0.60116,0.85,0.96768,0.975,0.96768,0.391
199,,0.86464,0.791,0.53348,0.8,0.93536,0.95,0.93536,0.341
200,,0.79696,0.716,0.4658,0.75,0.90304,0.925,0.90304,0.291
201,,0.72928,0.641,0.39812,0.7,0.87072,0.9,0.87072,0.241
202,,0.6616,0.566,0.33044,0.65,0.8384,0.875,0.8384,0.191
203,,0.59392,0.491,0.26276,0.6,0.80608,0.85,0.80608,0.141
204,,0.52624,0.416,0.19508,0.55,0.77376,0.825,0.77376,0.091
205,,0.45856,0.341,0.1274,0.5,0.74144,0.8,0.74144,0.041
206,,0.39088,0.266,0.05972,0.45,0.70912,0.775,0.70912,-0.009
207,8,0.4192,0.286,0.08804,0.5,0.7808,0.855,0.7808,1.0
208,,0.35152,0.211,0.02036,0.45,0.74848,0.83,0.74848,0.95
209,,0.28384,0.136,-0.04732,0.4,0.71616,0.805,0.71616,0.9
210,3,0.30916,0.152,1.0,0.446,0.78384,0.881,0.78384,0.946
211,,0.24148,0.077,0.93232,0.396,0.75152,0.856,0.75152,0.896
