,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
motive_1,0.0,0.341,0.2,0.059,0.0,0.059,0.2,0.341
motive_2,0.341,0.0,0.341,0.2,0.059,0.0,0.059,0.2
motive_3,0.2,0.341,0.0,0.341,0.2,0.059,0.0,0.059
motive_4,0.059,0.2,0.341,0.0,0.341,0.2,0.059,0.0
motive_5,0.0,0.059,0.2,0.341,0.0,0.341,0.2,0.059
motive_6,0.059,0.0,0.059,0.2,0.341,0.0,0.341,0.2
motive_7,0.2,0.059,0.0,0.059,0.2,0.341,0.0,0.341
motive_8,0.341,0.2,0.059,0.0,0.059,0.2,0.341,0.0
