step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.25092,0.90143,0.46399,0.19732,-0.68796,-0.68801,-0.88383,0.73235
1,7,-0.2186,0.94743,0.53167,0.28132,-0.60228,-0.61701,1.0,0.76635
2,6,-0.18228,0.99743,0.60335,0.36832,-0.5136,1.0,1.0,0.80335
3,5,-0.14996,1.0,0.67103,0.45232,1.0,0.8,1.0,0.83735
4,1,1.0,1.0,0.72071,0.51832,1.0,0.854,1.0,0.85335
5,,0.93232,0.95,0.68839,0.49332,0.96768,0.804,0.93232,0.77835
6,,0.86464,0.9,0.65607,0.46832,0.93536,0.754,0.86464,0.70335
7,,0.79696,0.85,0.62375,0.44332,0.90304,0.704,0.79696,0.62835
8,,0.72928,0.8,0.59143,0.41832,0.87072,0.654,0.72928,0.55335
9,,0.6616,0.75,0.55911,0.39332,0.8384,0.604,0.6616,0.47835
10,,0.59392,0.7,0.52679,0.36832,0.80608,0.554,0.59392,0.40335
11,,0.52624,0.65,0.49447,0.34332,0.77376,0.504,0.52624,0.32835
12,,0.45856,0.6,0.46215,0.31832,0.74144,0.454,0.45856,0.25335
13,,0.39088,0.55,0.42983,0.29332,0.70912,0.404,0.39088,0.17835
14,,0.3232,0.5,0.39751,0.26832,0.6768,0.354,0.3232,0.10335
15,,0.25552,0.45,0.36519,0.24332,0.64448,0.304,0.25552,0.02835
16,,0.18784,0.4,0.33287,0.21832,0.61216,0.254,0.18784,-0.04665
17,8,0.21116,0.438,0.39155,0.29332,0.68884,0.316,0.22916,1.0
18,,0.14348,0.388,0.35923,0.26832,0.65652,0.266,0.16148,0.925
19,,0.0758,0.338,0.32691,0.24332,0.6242,0.216,0.0938,0.85
20,,0.00812,0.288,0.29459,0.21832,0.59188,0.166,0.02612,0.775
21,,-0.05956,0.238,0.26227,0.19332,0.55956,0.116,-0.04156,0.7
22,1,1.0,0.267,0.31195,0.25932,0.62724,0.17,-0.00924,0.716
23,7,1.0,0.313,0.37963,0.34332,0.71292,0.241,1.0,0.75
24,,0.93232,0.263,0.34731,0.31832,0.6806,0.191,0.93232,0.675
25,,0.86464,0.213,0.31499,0.29332,0.64828,0.141,0.86464,0.6
26,,0.79696,0.163,0.28267,0.26832,0.61596,0.091,0.79696,0.525
27,,0.72928,0.113,0.25035,0.24332,0.58364,0.041,0.72928,0.45
28,,0.6616,0.063,0.21803,0.21832,0.55132,-0.009,0.6616,0.375
29,6,0.69792,0.113,0.28971,0.30532,0.64,1.0,0.71492,0.412
30,,0.63024,0.063,0.25739,0.28032,0.60768,0.95,0.64724,0.337
31,,0.56256,0.013,0.22507,0.25532,0.57536,0.9,0.57956,0.262
32,,0.49488,-0.037,0.19275,0.23032,0.54304,0.85,0.51188,0.187
33,2,0.5062,1.0,0.23943,0.29332,0.60672,0.9,0.5402,0.2
34,,0.43852,0.95,0.20711,0.26832,0.5744,0.85,0.47252,0.125
35,,0.37084,0.9,0.17479,0.24332,0.54208,0.8,0.40484,0.05
36,,0.30316,0.85,0.14247,0.21832,0.50976,0.75,0.33716,-0.025
37,8,0.32648,0.888,0.20115,0.29332,0.58644,0.812,0.37848,1.0
38,,0.2588,0.838,0.16883,0.26832,0.55412,0.762,0.3108,0.925
39,,0.19112,0.788,0.13651,0.24332,0.5218,0.712,0.24312,0.85
40,,0.12344,0.738,0.10419,0.21832,0.48948,0.662,0.17544,0.775
41,,0.05576,0.688,0.07187,0.19332,0.45716,0.612,0.10776,0.7
42,,-0.01192,0.638,0.03955,0.16832,0.42484,0.562,0.04008,0.625
43,1,1.0,0.667,0.08923,0.23432,0.49252,0.616,0.0724,0.641
44,,0.93232,0.617,0.05691,0.20932,0.4602,0.566,0.00472,0.566
45,,0.86464,0.567,0.02459,0.18432,0.42788,0.516,-0.06296,0.491
46,7,0.89696,0.613,0.09227,0.26832,0.51356,0.587,1.0,0.525
47,,0.82928,0.563,0.05995,0.24332,0.48124,0.537,0.93232,0.45
48,,0.7616,0.513,0.02763,0.21832,0.44892,0.487,0.86464,0.375
