step,active_motive,motive_0,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7
0,,0.0934205586865593,-0.6302910889489459,0.9391692555291171,0.5502656467222291,0.8789978831283782,0.7896547008552977,0.19579995762217028,0.8437484700462337
1,1.0,0.34442,0.36971,1.0,0.83027,1.0,0.96965,0.4468,1.0
2,1.0,0.59542,1.0,1.0,1.0,1.0,1.0,0.6978,1.0
3,,0.57542,0.98,0.98,0.98,0.98,0.98,0.6778,0.98
4,,0.55542,0.96,0.96,0.96,0.96,0.96,0.6578,0.96
5,,0.53542,0.94,0.94,0.94,0.94,0.94,0.6378,0.94
6,,0.51542,0.92,0.92,0.92,0.92,0.92,0.6178,0.92
7,,0.49542,0.9,0.9,0.9,0.9,0.9,0.5978,0.9
8,,0.47542,0.88,0.88,0.88,0.88,0.88,0.5778,0.88
9,,0.45542,0.86,0.86,0.86,0.86,0.86,0.5578,0.86
10,,0.43542,0.84,0.84,0.84,0.84,0.84,0.5378,0.84
11,,0.41542,0.82,0.82,0.82,0.82,0.82,0.5178,0.82
12,,0.39542,0.8,0.8,0.8,0.8,0.8,0.4978,0.8
13,,0.37542,0.78,0.78,0.78,0.78,0.78,0.4778,0.78
14,,0.35542,0.76,0.76,0.76,0.76,0.76,0.4578,0.76
15,,0.33542,0.74,0.74,0.74,0.74,0.74,0.4378,0.74
16,,0.31542,0.72,0.72,0.72,0.72,0.72,0.4178,0.72
17,,0.29542,0.7,0.7,0.7,0.7,0.7,0.3978,0.7
18,,0.27542,0.68,0.68,0.68,0.68,0.68,0.3778,0.68
19,,0.25542,0.66,0.66,0.66,0.66,0.66,0.3578,0.66
20,,0.23542,0.64,0.64,0.64,0.64,0.64,0.3378,0.64
21,,0.21542,0.62,0.62,0.62,0.62,0.62,0.3178,0.62
22,,0.19542,0.6,0.6,0.6,0.6,0.6,0.2978,0.6
23,,0.17542,0.58,0.58,0.58,0.58,0.58,0.2778,0.58
24,,0.15542,0.56,0.56,0.56,0.56,0.56,0.2578,0.56
25,,0.13542,0.54,0.54,0.54,0.54,0.54,0.2378,0.54
26,,0.11542,0.52,0.52,0.52,0.52,0.52,0.2178,0.52
27,,0.09542,0.5,0.5,0.5,0.5,0.5,0.1978,0.5
28,,0.07542,0.48,0.48,0.48,0.48,0.48,0.1778,0.48
29,,0.05542,0.46,0.46,0.46,0.46,0.46,0.1578,0.46
30,,0.03542,0.44,0.44,0.44,0.44,0.44,0.1378,0.44
31,,0.01542,0.42,0.42,0.42,0.42,0.42,0.1178,0.42
32,,-0.00458,0.4,0.4,0.4,0.4,0.4,0.0978,0.4
33,0.0,0.99542,0.651,0.68,0.651,0.58,0.651,0.3778,0.651
34,0.0,1.0,0.902,0.96,0.902,0.76,0.902,0.6578,0.902
35,,0.98,0.882,0.94,0.882,0.74,0.882,0.6378,0.882
36,,0.96,0.862,0.92,0.862,0.72,0.862,0.6178,0.862
37,,0.94,0.842,0.9,0.842,0.7,0.842,0.5978,0.842
38,,0.92,0.822,0.88,0.822,0.68,0.822,0.5778,0.822
39,,0.9,0.802,0.86,0.802,0.66,0.802,0.5578,0.802
40,,0.88,0.782,0.84,0.782,0.64,0.782,0.5378,0.782
41,,0.86,0.762,0.82,0.762,0.62,0.762,0.5178,0.762
42,,0.84,0.742,0.8,0.742,0.6,0.742,0.4978,0.742
43,,0.82,0.722,0.78,0.722,0.58,0.722,0.4778,0.722
44,,0.8,0.702,0.76,0.702,0.56,0.702,0.4578,0.702
45,,0.78,0.682,0.74,0.682,0.54,0.682,0.4378,0.682
46,,0.76,0.662,0.72,0.662,0.52,0.662,0.4178,0.662
47,,0.74,0.642,0.7,0.642,0.5,0.642,0.3978,0.642
48,,0.72,0.622,0.68,0.622,0.48,0.622,0.3778,0.622
49,,0.7,0.602,0.66,0.602,0.46,0.602,0.3578,0.602
50,,0.68,0.582,0.64,0.582,0.44,0.582,0.3378,0.582
51,,0.66,0.562,0.62,0.562,0.42,0.562,0.3178,0.562
52,,0.64,0.542,0.6,0.542,0.4,0.542,0.2978,0.542
53,,0.62,0.522,0.58,0.522,0.38,0.522,0.2778,0.522
54,,0.6,0.502,0.56,0.502,0.36,0.502,0.2578,0.502
55,,0.58,0.482,0.54,0.482,0.34,0.482,0.2378,0.482
56,,0.56,0.462,0.52,0.462,0.32,0.462,0.2178,0.462
57,,0.54,0.442,0.5,0.442,0.3,0.442,0.1978,0.442
58,,0.52,0.422,0.48,0.422,0.28,0.422,0.1778,0.422
59,,0.5,0.402,0.46,0.402,0.26,0.402,0.1578,0.402
60,,0.48,0.382,0.44,0.382,0.24,0.382,0.1378,0.382
61,,0.46,0.362,0.42,0.362,0.22,0.362,0.1178,0.362
62,,0.44,0.342,0.4,0.342,0.2,0.342,0.0978,0.342
63,,0.42,0.322,0.38,0.322,0.18,0.322,0.0778,0.322
64,,0.4,0.302,0.36,0.302,0.16,0.302,0.0578,0.302
65,,0.38,0.282,0.34,0.282,0.14,0.282,0.0378,0.282
66,,0.36,0.262,0.32,0.262,0.12,0.262,0.0178,0.262
67,,0.34,0.242,0.3,0.242,0.1,0.242,-0.0022,0.242
68,6.0,0.62,0.493,0.48,0.493,0.38,0.493,0.9978,0.493
69,6.0,0.9,0.744,0.66,0.744,0.66,0.744,1.0,0.744
70,,0.88,0.724,0.64,0.724,0.64,0.724,0.98,0.724
71,,0.86,0.704,0.62,0.704,0.62,0.704,0.96,0.704
72,,0.84,0.684,0.6,0.684,0.6,0.684,0.94,0.684
73,,0.82,0.664,0.58,0.664,0.58,0.664,0.92,0.664
74,,0.8,0.644,0.56,0.644,0.56,0.644,0.9,0.644
75,,0.78,0.624,0.54,0.624,0.54,0.624,0.88,0.624
76,,0.76,0.604,0.52,0.604,0.52,0.604,0.86,0.604
77,,0.74,0.584,0.5,0.584,0.5,0.584,0.84,0.584
78,,0.72,0.564,0.48,0.564,0.48,0.564,0.82,0.564
79,,0.7,0.544,0.46,0.544,0.46,0.544,0.8,0.544
80,,0.68,0.524,0.44,0.524,0.44,0.524,0.78,0.524
81,,0.66,0.504,0.42,0.504,0.42,0.504,0.76,0.504
82,,0.64,0.484,0.4,0.484,0.4,0.484,0.74,0.484
83,,0.62,0.464,0.38,0.464,0.38,0.464,0.72,0.464
84,,0.6,0.444,0.36,0.444,0.36,0.444,0.7,0.444
85,,0.58,0.424,0.34,0.424,0.34,0.424,0.68,0.424
86,,0.56,0.404,0.32,0.404,0.32,0.404,0.66,0.404
87,,0.54,0.384,0.3,0.384,0.3,0.384,0.64,0.384
88,,0.52,0.364,0.28,0.364,0.28,0.364,0.62,0.364
89,,0.5,0.344,0.26,0.344,0.26,0.344,0.6,0.344
90,,0.48,0.324,0.24,0.324,0.24,0.324,0.58,0.324
91,,0.46,0.304,0.22,0.304,0.22,0.304,0.56,0.304
92,,0.44,0.284,0.2,0.284,0.2,0.284,0.54,0.284
93,,0.42,0.264,0.18,0.264,0.18,0.264,0.52,0.264
94,,0.4,0.244,0.16,0.244,0.16,0.244,0.5,0.244
95,,0.38,0.224,0.14,0.224,0.14,0.224,0.48,0.224
96,,0.36,0.204,0.12,0.204,0.12,0.204,0.46,0.204
97,,0.34,0.184,0.1,0.184,0.1,0.184,0.44,0.184
98,,0.32,0.164,0.08,0.164,0.08,0.164,0.42,0.164
99,,0.3,0.144,0.06,0.144,0.06,0.144,0.4,0.144
100,,0.28,0.124,0.04,0.124,0.04,0.124,0.38,0.124
101,,0.26,0.104,0.02,0.104,0.02,0.104,0.36,0.104
102,,0.24,0.084,0.0,0.084,0.0,0.084,0.34,0.084
103,,0.22,0.064,-0.02,0.064,-0.02,0.064,0.32,0.064
104,2.0,0.5,0.315,0.98,0.315,0.26,0.315,0.5,0.315
105,2.0,0.78,0.566,1.0,0.566,0.54,0.566,0.68,0.566
106,,0.76,0.546,0.98,0.546,0.52,0.546,0.66,0.546
107,,0.74,0.526,0.96,0.526,0.5,0.526,0.64,0.526
108,,0.72,0.506,0.94,0.506,0.48,0.506,0.62,0.506
109,,0.7,0.486,0.92,0.486,0.46,0.486,0.6,0.486
110,,0.68,0.466,0.9,0.466,0.44,0.466,0.58,0.466
111,,0.66,0.446,0.88,0.446,0.42,0.446,0.56,0.446
112,,0.64,0.426,0.86,0.426,0.4,0.426,0.54,0.426
113,,0.62,0.406,0.84,0.406,0.38,0.406,0.52,0.406
114,,0.6,0.386,0.82,0.386,0.36,0.386,0.5,0.386
115,,0.58,0.366,0.8,0.366,0.34,0.366,0.48,0.366
116,,0.56,0.346,0.78,0.346,0.32,0.346,0.46,0.346
117,,0.54,0.326,0.76,0.326,0.3,0.326,0.44,0.326
118,,0.52,0.306,0.74,0.306,0.28,0.306,0.42,0.306
119,,0.5,0.286,0.72,0.286,0.26,0.286,0.4,0.286
120,,0.48,0.266,0.7,0.266,0.24,0.266,0.38,0.266
121,,0.46,0.246,0.68,0.246,0.22,0.246,0.36,0.246
122,,0.44,0.226,0.66,0.226,0.2,0.226,0.34,0.226
123,,0.42,0.206,0.64,0.206,0.18,0.206,0.32,0.206
124,,0.4,0.186,0.62,0.186,0.16,0.186,0.3,0.186
125,,0.38,0.166,0.6,0.166,0.14,0.166,0.28,0.166
126,,0.36,0.146,0.58,0.146,0.12,0.146,0.26,0.146
127,,0.34,0.126,0.56,0.126,0.1,0.126,0.24,0.126
128,,0.32,0.106,0.54,0.106,0.08,0.106,0.22,0.106
129,,0.3,0.086,0.52,0.086,0.06,0.086,0.2,0.086
130,,0.28,0.066,0.5,0.066,0.04,0.066,0.18,0.066
131,,0.26,0.046,0.48,0.046,0.02,0.046,0.16,0.046
132,,0.24,0.026,0.46,0.026,0.0,0.026,0.14,0.026
133,,0.22,0.006,0.44,0.006,-0.02,0.006,0.12,0.006
134,4.0,0.4,0.257,0.72,0.257,0.98,0.257,0.4,0.257
135,4.0,0.58,0.508,1.0,0.508,1.0,0.508,0.68,0.508
136,,0.56,0.488,0.98,0.488,0.98,0.488,0.66,0.488
137,,0.54,0.468,0.96,0.468,0.96,0.468,0.64,0.468
138,,0.52,0.448,0.94,0.448,0.94,0.448,0.62,0.448
139,,0.5,0.428,0.92,0.428,0.92,0.428,0.6,0.428
140,,0.48,0.408,0.9,0.408,0.9,0.408,0.58,0.408
141,,0.46,0.388,0.88,0.388,0.88,0.388,0.56,0.388
142,,0.44,0.368,0.86,0.368,0.86,0.368,0.54,0.368
143,,0.42,0.348,0.84,0.348,0.84,0.348,0.52,0.348
144,,0.4,0.328,0.82,0.328,0.82,0.328,0.5,0.328
145,,0.38,0.308,0.8,0.308,0.8,0.308,0.48,0.308
146,,0.36,0.288,0.78,0.288,0.78,0.288,0.46,0.288
147,,0.34,0.268,0.76,0.268,0.76,0.268,0.44,0.268
148,,0.32,0.248,0.74,0.248,0.74,0.248,0.42,0.248
149,,0.3,0.228,0.72,0.228,0.72,0.228,0.4,0.228
150,,0.28,0.208,0.7,0.208,0.7,0.208,0.38,0.208
151,,0.26,0.188,0.68,0.188,0.68,0.188,0.36,0.188
152,,0.24,0.168,0.66,0.168,0.66,0.168,0.34,0.168
153,,0.22,0.148,0.64,0.148,0.64,0.148,0.32,0.148
154,,0.2,0.128,0.62,0.128,0.62,0.128,0.3,0.128
155,,0.18,0.108,0.6,0.108,0.6,0.108,0.28,0.108
156,,0.16,0.088,0.58,0.088,0.58,0.088,0.26,0.088
157,,0.14,0.068,0.56,0.068,0.56,0.068,0.24,0.068
158,,0.12,0.048,0.54,0.048,0.54,0.048,0.22,0.048
159,,0.1,0.028,0.52,0.028,0.52,0.028,0.2,0.028
160,,0.08,0.008,0.5,0.008,0.5,0.008,0.18,0.008
161,,0.06,-0.012,0.48,-0.012,0.48,-0.012,0.16,-0.012
162,1.0,0.311,0.988,0.731,0.268,0.731,0.168,0.411,0.268
163,1.0,0.562,1.0,0.982,0.548,0.982,0.348,0.662,0.548
164,,0.542,0.98,0.962,0.528,0.962,0.328,0.642,0.528
165,,0.522,0.96,0.942,0.508,0.942,0.308,0.622,0.508
166,,0.502,0.94,0.922,0.488,0.922,0.288,0.602,0.488
167,,0.482,0.92,0.902,0.468,0.902,0.268,0.582,0.468
168,,0.462,0.9,0.882,0.448,0.882,0.248,0.562,0.448
169,,0.442,0.88,0.862,0.428,0.862,0.228,0.542,0.428
170,,0.422,0.86,0.842,0.408,0.842,0.208,0.522,0.408
171,,0.402,0.84,0.822,0.388,0.822,0.188,0.502,0.388
172,,0.382,0.82,0.802,0.368,0.802,0.168,0.482,0.368
173,,0.362,0.8,0.782,0.348,0.782,0.148,0.462,0.348
174,,0.342,0.78,0.762,0.328,0.762,0.128,0.442,0.328
175,,0.322,0.76,0.742,0.308,0.742,0.108,0.422,0.308
176,,0.302,0.74,0.722,0.288,0.722,0.088,0.402,0.288
177,,0.282,0.72,0.702,0.268,0.702,0.068,0.382,0.268
178,,0.262,0.7,0.682,0.248,0.682,0.048,0.362,0.248
179,,0.242,0.68,0.662,0.228,0.662,0.028,0.342,0.228
180,,0.222,0.66,0.642,0.208,0.642,0.008,0.322,0.208
181,,0.202,0.64,0.622,0.188,0.622,-0.012,0.302,0.188
182,5.0,0.453,0.82,0.873,0.468,0.873,0.988,0.553,0.468
183,5.0,0.704,1.0,1.0,0.748,1.0,1.0,0.804,0.748
184,,0.684,0.98,0.98,0.728,0.98,0.98,0.784,0.728
185,,0.664,0.96,0.96,0.708,0.96,0.96,0.764,0.708
186,,0.644,0.94,0.94,0.688,0.94,0.94,0.744,0.688
187,,0.624,0.92,0.92,0.668,0.92,0.92,0.724,0.668
188,,0.604,0.9,0.9,0.648,0.9,0.9,0.704,0.648
