step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.25092,0.90143,0.46399,0.19732,-0.68796,-0.68801,-0.88383,0.73235
1,7,-0.31556,0.73043,0.22863,-0.02368,-0.82332,-0.71701,1.0,0.75335
2,5,-0.4802,0.55943,0.09327,-0.10268,1.0,-0.74601,0.93536,0.63235
3,6,-0.61584,0.35943,-0.11309,-0.25268,0.93564,1.0,0.94172,0.58235
4,1,1.0,0.33043,-0.24845,-0.47368,0.70028,0.829,0.87708,0.60335
5,4,0.86436,0.23043,-0.31281,1.0,0.63592,0.729,0.74144,0.45335
6,3,0.79972,0.20143,1.0,0.921,0.50056,0.558,0.5768,0.33235
7,,0.73508,0.10143,0.86464,0.771,0.3652,0.458,0.51216,0.28235
8,,0.67044,0.00143,0.72928,0.621,0.22984,0.358,0.44752,0.23235
9,,0.6058,-0.09857,0.59392,0.471,0.09448,0.258,0.38288,0.18235
10,2,0.61216,1.0,0.52956,0.321,-0.11188,0.058,0.24724,0.13235
11,5,0.44752,0.829,0.3942,0.242,1.0,0.029,0.1826,0.01135
12,,0.38288,0.729,0.25884,0.092,0.86464,-0.071,0.11796,-0.03865
13,6,0.24724,0.529,0.05248,-0.058,0.80028,1.0,0.12432,-0.08865
14,8,0.2536,0.429,-0.15388,-0.308,0.59392,0.9,0.13068,1.0
15,4,0.11796,0.329,-0.21824,1.0,0.52956,0.8,-0.00496,0.85
16,3,0.05332,0.3,1.0,0.921,0.3942,0.629,-0.1696,0.729
17,7,-0.01132,0.129,0.76464,0.7,0.25884,0.6,1.0,0.75
18,1,1.0,0.1,0.62928,0.479,0.02348,0.429,0.93536,0.771
19,,0.93536,0.0,0.49392,0.329,-0.11188,0.329,0.87072,0.721
20,5,0.77072,-0.171,0.35856,0.25,1.0,0.3,0.80608,0.6
21,2,0.77708,1.0,0.2942,0.1,0.79364,0.1,0.67044,0.55
22,,0.71244,0.9,0.15884,-0.05,0.65828,0.0,0.6058,0.5
23,4,0.5768,0.8,0.09448,1.0,0.59392,-0.1,0.47016,0.35
24,6,0.44116,0.6,-0.11188,0.85,0.52956,1.0,0.47652,0.3
25,3,0.37652,0.571,1.0,0.771,0.3942,0.829,0.31188,0.179
26,,0.31188,0.471,0.86464,0.621,0.25884,0.729,0.24724,0.129
27,,0.24724,0.371,0.72928,0.471,0.12348,0.629,0.1826,0.079
28,,0.1826,0.271,0.59392,0.321,-0.01188,0.529,0.11796,0.029
29,5,0.01796,0.1,0.45856,0.242,1.0,0.5,0.05332,-0.092
30,8,0.02432,0.0,0.2522,-0.008,0.79364,0.4,0.05968,1.0
31,4,-0.11132,-0.1,0.18784,1.0,0.72928,0.3,-0.07596,0.85
32,1,1.0,-0.129,0.05248,0.779,0.49392,0.129,-0.1406,0.871
33,7,0.93536,-0.3,-0.18288,0.558,0.35856,0.1,1.0,0.892
34,2,0.94172,1.0,-0.24724,0.408,0.1522,-0.1,0.86436,0.842
35,3,0.87708,0.971,1.0,0.329,0.01684,-0.271,0.69972,0.721
36,6,0.74144,0.771,0.79364,0.179,-0.04752,1.0,0.70608,0.671
37,5,0.5768,0.6,0.65828,0.1,1.0,0.971,0.64144,0.55
38,,0.51216,0.5,0.52292,-0.05,0.86464,0.871,0.5768,0.5
39,4,0.37652,0.4,0.45856,1.0,0.80028,0.771,0.44116,0.35
40,,0.31188,0.3,0.3232,0.85,0.66492,0.671,0.37652,0.3
41,,0.24724,0.2,0.18784,0.7,0.52956,0.571,0.31188,0.25
42,,0.1826,0.1,0.05248,0.55,0.3942,0.471,0.24724,0.2
43,,0.11796,0.0,-0.08288,0.4,0.25884,0.371,0.1826,0.15
44,3,0.05332,-0.029,1.0,0.321,0.12348,0.2,0.01796,0.029
45,2,0.05968,1.0,0.93564,0.171,-0.08288,0.0,-0.11768,-0.021
46,7,-0.00496,0.829,0.70028,-0.05,-0.21824,-0.029,1.0,-0.0
47,5,-0.1696,0.658,0.56492,-0.129,1.0,-0.058,0.93536,-0.121
48,1,1.0,0.629,0.42956,-0.35,0.76464,-0.229,0.87072,-0.1
49,4,0.86436,0.529,0.3652,1.0,0.70028,-0.329,0.73508,-0.25
50,6,0.72872,0.329,0.15884,0.85,0.63592,1.0,0.74144,-0.3
51,8,0.73508,0.229,-0.04752,0.6,0.42956,0.9,0.7478,1.0
52,3,0.67044,0.2,1.0,0.521,0.2942,0.729,0.58316,0.879
53,,0.6058,0.1,0.86464,0.371,0.15884,0.629,0.51852,0.829
54,,0.54116,0.0,0.72928,0.221,0.02348,0.529,0.45388,0.779
55,,0.47652,-0.1,0.59392,0.071,-0.11188,0.429,0.38924,0.729
56,5,0.31188,-0.271,0.45856,-0.008,1.0,0.4,0.3246,0.608
57,2,0.31824,1.0,0.3942,-0.158,0.79364,0.2,0.18896,0.558
58,4,0.1826,0.9,0.32984,1.0,0.72928,0.1,0.05332,0.408
59,,0.11796,0.8,0.19448,0.85,0.59392,0.0,-0.01132,0.358
60,7,0.05332,0.629,-0.04088,0.629,0.45856,-0.029,1.0,0.379
61,3,-0.01132,0.6,1.0,0.55,0.3232,-0.2,0.83536,0.258
62,6,-0.14696,0.4,0.79364,0.4,0.25884,1.0,0.84172,0.208
63,1,1.0,0.371,0.65828,0.179,0.02348,0.829,0.77708,0.229
64,,0.93536,0.271,0.52292,0.029,-0.11188,0.729,0.71244,0.179
65,5,0.77072,0.1,0.38756,-0.05,1.0,0.7,0.6478,0.058
66,4,0.63508,0.0,0.3232,1.0,0.93564,0.6,0.51216,-0.092
67,8,0.64144,-0.1,0.11684,0.75,0.72928,0.5,0.51852,1.0
68,2,0.6478,1.0,0.05248,0.6,0.52292,0.3,0.38288,0.95
69,,0.58316,0.9,-0.08288,0.45,0.38756,0.2,0.31824,0.9
70,3,0.51852,0.871,1.0,0.371,0.2522,0.029,0.1536,0.779
71,,0.45388,0.771,0.86464,0.221,0.11684,-0.071,0.08896,0.729
72,6,0.31824,0.571,0.65828,0.071,0.05248,1.0,0.09532,0.679
73,,0.2536,0.471,0.52292,-0.079,-0.08288,0.9,0.03068,0.629
74,5,0.08896,0.3,0.38756,-0.158,1.0,0.871,-0.03396,0.508
75,4,-0.04668,0.2,0.3232,1.0,0.93564,0.771,-0.1696,0.358
76,7,-0.11132,0.029,0.08784,0.779,0.80028,0.742,1.0,0.379
77,1,1.0,-0.0,-0.04752,0.558,0.56492,0.571,0.93536,0.4
78,3,0.93536,-0.029,1.0,0.479,0.42956,0.4,0.77072,0.279
79,2,0.94172,1.0,0.93564,0.329,0.2232,0.2,0.63508,0.229
80,,0.87708,0.9,0.80028,0.179,0.08784,0.1,0.57044,0.179
81,,0.81244,0.8,0.66492,0.029,-0.04752,0.0,0.5058,0.129
82,5,0.6478,0.629,0.52956,-0.05,1.0,-0.029,0.44116,0.008
83,4,0.51216,0.529,0.4652,1.0,0.93564,-0.129,0.30552,-0.142
84,8,0.51852,0.429,0.25884,0.75,0.72928,-0.229,0.31188,1.0
85,6,0.38288,0.229,0.05248,0.6,0.66492,1.0,0.31824,0.95
86,,0.31824,0.129,-0.08288,0.45,0.52956,0.9,0.2536,0.9
87,3,0.2536,0.1,1.0,0.371,0.3942,0.729,0.08896,0.779
88,,0.18896,0.0,0.86464,0.221,0.25884,0.629,0.02432,0.729
89,,0.12432,-0.1,0.72928,0.071,0.12348,0.529,-0.04032,0.679
90,2,0.13068,1.0,0.66492,-0.079,-0.08288,0.329,-0.17596,0.629
91,7,0.06604,0.829,0.42956,-0.3,-0.21824,0.3,1.0,0.65
92,4,-0.0696,0.729,0.3652,1.0,-0.2826,0.2,0.86436,0.5
93,5,-0.23424,0.558,0.22984,0.921,1.0,0.171,0.79972,0.379
94,1,1.0,0.529,0.09448,0.7,0.76464,0.0,0.73508,0.4
95,,0.93536,0.429,-0.04088,0.55,0.62928,-0.1,0.67044,0.35
96,6,0.79972,0.229,-0.24724,0.4,0.56492,1.0,0.6768,0.3
97,3,0.73508,0.2,1.0,0.321,0.42956,0.829,0.51216,0.179
98,,0.67044,0.1,0.86464,0.171,0.2942,0.729,0.44752,0.129
99,,0.6058,0.0,0.72928,0.021,0.15884,0.629,0.38288,0.079
100,,0.54116,-0.1,0.59392,-0.129,0.02348,0.529,0.31824,0.029
101,4,0.40552,-0.2,0.52956,1.0,-0.04088,0.429,0.1826,-0.121
102,2,0.41188,1.0,0.4652,0.85,-0.24724,0.229,0.04696,-0.171
103,5,0.24724,0.829,0.32984,0.771,1.0,0.2,-0.01768,-0.292
104,8,0.2536,0.729,0.12348,0.521,0.79364,0.1,-0.01132,1.0
105,7,0.18896,0.558,-0.11188,0.3,0.65828,0.071,1.0,1.0
106,3,0.12432,0.529,1.0,0.221,0.52292,-0.1,0.83536,0.879
107,6,-0.01132,0.329,0.79364,0.071,0.45856,1.0,0.84172,0.829
108,1,1.0,0.3,0.65828,-0.15,0.2232,0.829,0.77708,0.85
