step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,0.27956,0.88349,0.74772,0.95307,0.33075,0.55276,0.57229,0.98033
1,,0.20406,0.80799,0.68322,0.90257,0.28725,0.50276,0.50729,0.90483
2,,0.12856,0.73249,0.61872,0.85207,0.24375,0.45276,0.44229,0.82933
3,,0.05306,0.65699,0.55422,0.80157,0.20025,0.40276,0.37729,0.75383
4,,-0.02244,0.58149,0.48972,0.75107,0.15675,0.35276,0.31229,0.67833
5,1,1.0,0.50599,0.42522,0.70057,0.11325,0.30276,0.24729,0.60283
6,,0.9245,0.43049,0.36072,0.65007,0.06975,0.25276,0.18229,0.52733
7,,0.849,0.35499,0.29622,0.59957,0.02625,0.20276,0.11729,0.45183
8,,0.7735,0.27949,0.23172,0.54907,-0.01725,0.15276,0.05229,0.37633
9,5,0.698,0.20399,0.16722,0.49857,1.0,0.10276,-0.01271,0.30083
10,7,0.6225,0.12849,0.10272,0.44807,0.9565,0.05276,1.0,0.22533
11,,0.547,0.05299,0.03822,0.39757,0.913,0.00276,0.935,0.14983
12,,0.4715,-0.02251,-0.02628,0.34707,0.8695,-0.04724,0.87,0.07433
13,6,0.396,-0.09801,-0.09078,0.29657,0.826,1.0,0.805,-0.00117
14,2,0.3205,1.0,-0.15528,0.24607,0.7825,0.95,0.74,-0.07667
15,3,0.245,0.9245,1.0,0.19557,0.739,0.9,0.675,-0.15217
16,8,0.1695,0.849,0.9355,0.14507,0.6955,0.85,0.61,1.0
17,,0.094,0.7735,0.871,0.09457,0.652,0.8,0.545,0.9245
18,,0.0185,0.698,0.8065,0.04407,0.6085,0.75,0.48,0.849
19,,-0.057,0.6225,0.742,-0.00643,0.565,0.7,0.415,0.7735
20,1,1.0,0.547,0.6775,-0.05693,0.5215,0.65,0.35,0.698
21,4,0.9245,0.4715,0.613,1.0,0.478,0.6,0.285,0.6225
22,,0.849,0.396,0.5485,0.9495,0.4345,0.55,0.22,0.547
23,,0.7735,0.3205,0.484,0.899,0.391,0.5,0.155,0.4715
24,,0.698,0.245,0.4195,0.8485,0.3475,0.45,0.09,0.396
25,,0.6225,0.1695,0.355,0.798,0.304,0.4,0.025,0.3205
26,,0.547,0.094,0.2905,0.7475,0.2605,0.35,-0.04,0.245
27,7,0.4715,0.0185,0.226,0.697,0.217,0.3,1.0,0.1695
28,,0.396,-0.057,0.1615,0.6465,0.1735,0.25,0.935,0.094
29,2,0.3205,1.0,0.097,0.596,0.13,0.2,0.87,0.0185
30,,0.245,0.9245,0.0325,0.5455,0.0865,0.15,0.805,-0.057
31,8,0.1695,0.849,-0.032,0.495,0.043,0.1,0.74,1.0
32,3,0.094,0.7735,1.0,0.4445,-0.0005,0.05,0.675,0.9245
33,5,0.0185,0.698,0.9355,0.394,1.0,0.0,0.61,0.849
34,,-0.057,0.6225,0.871,0.3435,0.9565,-0.05,0.545,0.7735
35,1,1.0,0.547,0.8065,0.293,0.913,-0.1,0.48,0.698
36,6,0.9245,0.4715,0.742,0.2425,0.8695,1.0,0.415,0.6225
37,,0.849,0.396,0.6775,0.192,0.826,0.95,0.35,0.547
38,,0.7735,0.3205,0.613,0.1415,0.7825,0.9,0.285,0.4715
39,,0.698,0.245,0.5485,0.091,0.739,0.85,0.22,0.396
40,,0.6225,0.1695,0.484,0.0405,0.6955,0.8,0.155,0.3205
41,,0.547,0.094,0.4195,-0.01,0.652,0.75,0.09,0.245
42,4,0.4715,0.0185,0.355,1.0,0.6085,0.7,0.025,0.1695
43,,0.396,-0.057,0.2905,0.9495,0.565,0.65,-0.04,0.094
44,2,0.3205,1.0,0.226,0.899,0.5215,0.6,-0.105,0.0185
45,7,0.245,0.9245,0.1615,0.8485,0.478,0.55,1.0,-0.057
46,8,0.1695,0.849,0.097,0.798,0.4345,0.5,0.935,1.0
47,,0.094,0.7735,0.0325,0.7475,0.391,0.45,0.87,0.9245
48,,0.0185,0.698,-0.032,0.697,0.3475,0.4,0.805,0.849
49,3,-0.057,0.6225,1.0,0.6465,0.304,0.35,0.74,0.7735
50,1,1.0,0.547,0.9355,0.596,0.2605,0.3,0.675,0.698
51,,0.9245,0.4715,0.871,0.5455,0.217,0.25,0.61,0.6225
52,,0.849,0.396,0.8065,0.495,0.1735,0.2,0.545,0.547
53,,0.7735,0.3205,0.742,0.4445,0.13,0.15,0.48,0.4715
54,,0.698,0.245,0.6775,0.394,0.0865,0.1,0.415,0.396
55,,0.6225,0.1695,0.613,0.3435,0.043,0.05,0.35,0.3205
56,,0.547,0.094,0.5485,0.293,-0.0005,0.0,0.285,0.245
57,5,0.4715,0.0185,0.484,0.2425,1.0,-0.05,0.22,0.1695
58,6,0.396,-0.057,0.4195,0.192,0.9565,1.0,0.155,0.094
59,2,0.3205,1.0,0.355,0.1415,0.913,0.95,0.09,0.0185
60,,0.245,0.9245,0.2905,0.091,0.8695,0.9,0.025,-0.057
61,8,0.1695,0.849,0.226,0.0405,0.826,0.85,-0.04,1.0
62,7,0.094,0.7735,0.1615,-0.01,0.7825,0.8,1.0,0.9245
63,4,0.0185,0.698,0.097,1.0,0.739,0.75,0.935,0.849
64,,-0.057,0.6225,0.0325,0.9495,0.6955,0.7,0.87,0.7735
65,1,1.0,0.547,-0.032,0.899,0.652,0.65,0.805,0.698
66,3,0.9245,0.4715,1.0,0.8485,0.6085,0.6,0.74,0.6225
67,,0.849,0.396,0.9355,0.798,0.565,0.55,0.675,0.547
68,,0.7735,0.3205,0.871,0.7475,0.5215,0.5,0.61,0.4715
69,,0.698,0.245,0.8065,0.697,0.478,0.45,0.545,0.396
70,,0.6225,0.1695,0.742,0.6465,0.4345,0.4,0.48,0.3205
71,,0.547,0.094,0.6775,0.596,0.391,0.35,0.415,0.245
72,,0.4715,0.0185,0.613,0.5455,0.3475,0.3,0.35,0.1695
73,,0.396,-0.057,0.5485,0.495,0.304,0.25,0.285,0.094
74,2,0.3205,1.0,0.484,0.4445,0.2605,0.2,0.22,0.0185
75,,0.245,0.9245,0.4195,0.394,0.217,0.15,0.155,-0.057
76,8,0.1695,0.849,0.355,0.3435,0.1735,0.1,0.09,1.0
77,,0.094,0.7735,0.2905,0.293,0.13,0.05,0.025,0.9245
78,,0.0185,0.698,0.226,0.2425,0.0865,0.0,-0.04,0.849
79,7,-0.057,0.6225,0.1615,0.192,0.043,-0.05,1.0,0.7735
80,1,1.0,0.547,0.097,0.1415,-0.0005,-0.1,0.935,0.698
81,6,0.9245,0.4715,0.0325,0.091,-0.044,1.0,0.87,0.6225
