step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.25092,0.90143,0.46399,0.19732,-0.68796,-0.68801,-0.88383,0.73235
1,7,-0.22592,0.84811,0.36399,0.10864,-0.71296,-0.63469,1.0,0.82103
2,5,-0.30092,0.79479,0.36399,0.16196,1.0,-0.58137,1.0,0.76771
3,6,-0.34692,0.71247,0.29299,0.14428,1.0,1.0,1.0,0.78539
4,1,1.0,0.80115,0.29299,0.0556,0.775,0.91132,1.0,0.87407
5,,0.975,0.76883,0.24299,-0.01208,0.7,0.84364,0.95,0.84175
6,4,0.929,0.78651,0.31399,1.0,0.746,0.82596,0.879,0.75943
7,,0.904,0.75419,0.26399,0.93232,0.671,0.75828,0.829,0.72711
8,,0.879,0.72187,0.21399,0.86464,0.596,0.6906,0.779,0.69479
9,,0.854,0.68955,0.16399,0.79696,0.521,0.62292,0.729,0.66247
10,,0.829,0.65723,0.11399,0.72928,0.446,0.55524,0.679,0.63015
11,,0.804,0.62491,0.06399,0.6616,0.371,0.48756,0.629,0.59783
12,,0.779,0.59259,0.01399,0.59392,0.296,0.41988,0.579,0.56551
13,,0.754,0.56027,-0.03601,0.52624,0.221,0.3522,0.529,0.53319
14,3,0.779,0.64895,1.0,0.57956,0.196,0.26352,0.429,0.47987
15,,0.754,0.61663,0.95,0.51188,0.121,0.19584,0.379,0.44755
16,,0.729,0.58431,0.9,0.4442,0.046,0.12816,0.329,0.41523
17,,0.704,0.55199,0.85,0.37652,-0.029,0.06048,0.279,0.38291
18,5,0.629,0.49867,0.85,0.42984,1.0,0.1138,0.279,0.32959
19,,0.604,0.46635,0.8,0.36216,0.925,0.04612,0.229,0.29727
20,,0.579,0.43403,0.75,0.29448,0.85,-0.02156,0.179,0.26495
21,6,0.533,0.35171,0.679,0.2768,0.896,1.0,0.25,0.28263
22,,0.508,0.31939,0.629,0.20912,0.821,0.93232,0.2,0.25031
23,,0.483,0.28707,0.579,0.14144,0.746,0.86464,0.15,0.21799
24,,0.458,0.25475,0.529,0.07376,0.671,0.79696,0.1,0.18567
25,,0.433,0.22243,0.479,0.00608,0.596,0.72928,0.05,0.15335
26,,0.408,0.19011,0.429,-0.0616,0.521,0.6616,0.0,0.12103
27,4,0.362,0.20779,0.5,1.0,0.567,0.64392,-0.071,0.03871
28,7,0.387,0.15447,0.4,0.91132,0.542,0.69724,1.0,0.12739
29,,0.362,0.12215,0.35,0.84364,0.467,0.62956,0.95,0.09507
30,,0.337,0.08983,0.3,0.77596,0.392,0.56188,0.9,0.06275
31,,0.312,0.05751,0.25,0.70828,0.317,0.4942,0.85,0.03043
32,,0.287,0.02519,0.2,0.6406,0.242,0.42652,0.8,-0.00189
33,8,0.383,0.04287,0.129,0.52292,0.146,0.40884,0.871,1.0
34,,0.358,0.01055,0.079,0.45524,0.071,0.34116,0.821,0.96768
35,,0.333,-0.02177,0.029,0.38756,-0.004,0.27348,0.771,0.93536
36,2,0.429,1.0,0.1,0.36988,-0.1,0.1558,0.7,0.95304
37,5,0.354,0.94668,0.1,0.4232,1.0,0.20912,0.7,0.89972
38,,0.329,0.91436,0.05,0.35552,0.925,0.14144,0.65,0.8674
39,,0.304,0.88204,0.0,0.28784,0.85,0.07376,0.6,0.83508
40,,0.279,0.84972,-0.05,0.22016,0.775,0.00608,0.55,0.80276
41,3,0.304,0.9384,1.0,0.27348,0.75,-0.0826,0.45,0.74944
42,6,0.258,0.85608,0.929,0.2558,0.796,1.0,0.521,0.76712
43,,0.233,0.82376,0.879,0.18812,0.721,0.93232,0.471,0.7348
44,,0.208,0.79144,0.829,0.12044,0.646,0.86464,0.421,0.70248
45,,0.183,0.75912,0.779,0.05276,0.571,0.79696,0.371,0.67016
46,,0.158,0.7268,0.729,-0.01492,0.496,0.72928,0.321,0.63784
47,4,0.112,0.74448,0.8,1.0,0.542,0.7116,0.25,0.55552
48,,0.087,0.71216,0.75,0.93232,0.467,0.64392,0.2,0.5232
49,,0.062,0.67984,0.7,0.86464,0.392,0.57624,0.15,0.49088
50,,0.037,0.64752,0.65,0.79696,0.317,0.50856,0.1,0.45856
51,,0.012,0.6152,0.6,0.72928,0.242,0.44088,0.05,0.42624
52,,-0.013,0.58288,0.55,0.6616,0.167,0.3732,0.0,0.39392
53,1,1.0,0.67156,0.55,0.57292,-0.058,0.28452,0.0,0.4826
54,5,0.925,0.61824,0.55,0.62624,1.0,0.33784,0.0,0.42928
55,,0.9,0.58592,0.5,0.55856,0.925,0.27016,-0.05,0.39696
56,7,0.925,0.5326,0.4,0.46988,0.9,0.32348,1.0,0.48564
57,,0.9,0.50028,0.35,0.4022,0.825,0.2558,0.95,0.45332
58,,0.875,0.46796,0.3,0.33452,0.75,0.18812,0.9,0.421
59,,0.85,0.43564,0.25,0.26684,0.675,0.12044,0.85,0.38868
60,,0.825,0.40332,0.2,0.19916,0.6,0.05276,0.8,0.35636
61,,0.8,0.371,0.15,0.13148,0.525,-0.01492,0.75,0.32404
62,6,0.754,0.28868,0.079,0.1138,0.571,1.0,0.821,0.34172
63,,0.729,0.25636,0.029,0.04612,0.496,0.93232,0.771,0.3094
64,,0.704,0.22404,-0.021,-0.02156,0.421,0.86464,0.721,0.27708
65,4,0.658,0.24172,0.05,1.0,0.467,0.84696,0.65,0.19476
66,,0.633,0.2094,0.0,0.93232,0.392,0.77928,0.6,0.16244
67,,0.608,0.17708,-0.05,0.86464,0.317,0.7116,0.55,0.13012
68,3,0.633,0.26576,1.0,0.91796,0.292,0.62292,0.45,0.0768
69,,0.608,0.23344,0.95,0.85028,0.217,0.55524,0.4,0.04448
70,,0.583,0.20112,0.9,0.7826,0.142,0.48756,0.35,0.01216
71,,0.558,0.1688,0.85,0.71492,0.067,0.41988,0.3,-0.02016
72,8,0.654,0.18648,0.779,0.59724,-0.029,0.4022,0.371,1.0
73,5,0.579,0.13316,0.779,0.65056,1.0,0.45552,0.371,0.94668
74,,0.554,0.10084,0.729,0.58288,0.925,0.38784,0.321,0.91436
75,,0.529,0.06852,0.679,0.5152,0.85,0.32016,0.271,0.88204
76,,0.504,0.0362,0.629,0.44752,0.775,0.25248,0.221,0.84972
77,,0.479,0.00388,0.579,0.37984,0.7,0.1848,0.171,0.8174
78,,0.454,-0.02844,0.529,0.31216,0.625,0.11712,0.121,0.78508
79,2,0.55,1.0,0.6,0.29448,0.529,-0.00056,0.05,0.80276
80,6,0.504,0.91768,0.529,0.2768,0.575,1.0,0.121,0.82044
81,,0.479,0.88536,0.479,0.20912,0.5,0.93232,0.071,0.78812
82,,0.454,0.85304,0.429,0.14144,0.425,0.86464,0.021,0.7558
83,,0.429,0.82072,0.379,0.07376,0.35,0.79696,-0.029,0.72348
84,7,0.454,0.7674,0.279,-0.01492,0.325,0.85028,1.0,0.81216
85,4,0.408,0.78508,0.35,1.0,0.371,0.8326,0.929,0.72984
86,,0.383,0.75276,0.3,0.93232,0.296,0.76492,0.879,0.69752
87,,0.358,0.72044,0.25,0.86464,0.221,0.69724,0.829,0.6652
88,,0.333,0.68812,0.2,0.79696,0.146,0.62956,0.779,0.63288
89,,0.308,0.6558,0.15,0.72928,0.071,0.56188,0.729,0.60056
90,,0.283,0.62348,0.1,0.6616,-0.004,0.4942,0.679,0.56824
91,5,0.208,0.57016,0.1,0.71492,1.0,0.54752,0.679,0.51492
92,,0.183,0.53784,0.05,0.64724,0.925,0.47984,0.629,0.4826
93,,0.158,0.50552,0.0,0.57956,0.85,0.41216,0.579,0.45028
94,,0.133,0.4732,-0.05,0.51188,0.775,0.34448,0.529,0.41796
95,3,0.158,0.56188,1.0,0.5652,0.75,0.2558,0.429,0.36464
96,,0.133,0.52956,0.95,0.49752,0.675,0.18812,0.379,0.33232
97,,0.108,0.49724,0.9,0.42984,0.6,0.12044,0.329,0.3
98,,0.083,0.46492,0.85,0.36216,0.525,0.05276,0.279,0.26768
99,,0.058,0.4326,0.8,0.29448,0.45,-0.01492,0.229,0.23536
100,6,0.012,0.35028,0.729,0.2768,0.496,1.0,0.3,0.25304
101,,-0.013,0.31796,0.679,0.20912,0.421,0.93232,0.25,0.22072
102,1,1.0,0.40664,0.679,0.12044,0.196,0.84364,0.25,0.3094
103,,0.975,0.37432,0.629,0.05276,0.121,0.77596,0.2,0.27708
104,,0.95,0.342,0.579,-0.01492,0.046,0.70828,0.15,0.24476
105,4,0.904,0.35968,0.65,1.0,0.092,0.6906,0.079,0.16244
106,,0.879,0.32736,0.6,0.93232,0.017,0.62292,0.029,0.13012
107,,0.854,0.29504,0.55,0.86464,-0.058,0.55524,-0.021,0.0978
108,5,0.779,0.24172,0.55,0.91796,1.0,0.60856,-0.021,0.04448
109,7,0.804,0.1884,0.45,0.82928,0.975,0.66188,1.0,0.13316
110,,0.779,0.15608,0.4,0.7616,0.9,0.5942,0.95,0.10084
111,,0.754,0.12376,0.35,0.69392,0.825,0.52652,0.9,0.06852
112,,0.729,0.09144,0.3,0.62624,0.75,0.45884,0.85,0.0362
113,,0.704,0.05912,0.25,0.55856,0.675,0.39116,0.8,0.00388
114,,0.679,0.0268,0.2,0.49088,0.6,0.32348,0.75,-0.02844
115,8,0.775,0.04448,0.129,0.3732,0.504,0.3058,0.821,1.0
116,,0.75,0.01216,0.079,0.30552,0.429,0.23812,0.771,0.96768
117,,0.725,-0.02016,0.029,0.23784,0.354,0.17044,0.721,0.93536
118,2,0.821,1.0,0.1,0.22016,0.258,0.05276,0.65,0.95304
119,,0.796,0.96768,0.05,0.15248,0.183,-0.01492,0.6,0.92072
120,6,0.75,0.88536,-0.021,0.1348,0.229,1.0,0.671,0.9384
121,3,0.775,0.97404,1.0,0.18812,0.204,0.91132,0.571,0.88508
122,,0.75,0.94172,0.95,0.12044,0.129,0.84364,0.521,0.85276
123,,0.725,0.9094,0.9,0.05276,0.054,0.77596,0.471,0.82044
124,,0.7,0.87708,0.85,-0.01492,-0.021,0.70828,0.421,0.78812
125,5,0.625,0.82376,0.85,0.0384,1.0,0.7616,0.421,0.7348
126,,0.6,0.79144,0.8,-0.02928,0.925,0.69392,0.371,0.70248
127,4,0.554,0.80912,0.871,1.0,0.971,0.67624,0.3,0.62016
128,,0.529,0.7768,0.821,0.93232,0.896,0.60856,0.25,0.58784
129,,0.504,0.74448,0.771,0.86464,0.821,0.54088,0.2,0.55552
130,,0.479,0.71216,0.721,0.79696,0.746,0.4732,0.15,0.5232
131,,0.454,0.67984,0.671,0.72928,0.671,0.40552,0.1,0.49088
132,,0.429,0.64752,0.621,0.6616,0.596,0.33784,0.05,0.45856
133,,0.404,0.6152,0.571,0.59392,0.521,0.27016,0.0,0.42624
134,,0.379,0.58288,0.521,0.52624,0.446,0.20248,-0.05,0.39392
135,7,0.404,0.52956,0.421,0.43756,0.421,0.2558,1.0,0.4826
136,,0.379,0.49724,0.371,0.36988,0.346,0.18812,0.95,0.45028
137,,0.354,0.46492,0.321,0.3022,0.271,0.12044,0.9,0.41796
138,,0.329,0.4326,0.271,0.23452,0.196,0.05276,0.85,0.38564
139,,0.304,0.40028,0.221,0.16684,0.121,-0.01492,0.8,0.35332
140,6,0.258,0.31796,0.15,0.14916,0.167,1.0,0.871,0.371
141,,0.233,0.28564,0.1,0.08148,0.092,0.93232,0.821,0.33868
142,,0.208,0.25332,0.05,0.0138,0.017,0.86464,0.771,0.30636
143,,0.183,0.221,0.0,-0.05388,-0.058,0.79696,0.721,0.27404
144,5,0.108,0.16768,0.0,-0.00056,1.0,0.85028,0.721,0.22072
145,4,0.062,0.18536,0.071,1.0,1.0,0.8326,0.65,0.1384
146,,0.037,0.15304,0.021,0.93232,0.925,0.76492,0.6,0.10608
147,,0.012,0.12072,-0.029,0.86464,0.85,0.69724,0.55,0.07376
148,3,0.037,0.2094,1.0,0.91796,0.825,0.60856,0.45,0.02044
149,,0.012,0.17708,0.95,0.85028,0.75,0.54088,0.4,-0.01188
150,8,0.108,0.19476,0.879,0.7326,0.654,0.5232,0.471,1.0
151,,0.083,0.16244,0.829,0.66492,0.579,0.45552,0.421,0.96768
152,,0.058,0.13012,0.779,0.59724,0.504,0.38784,0.371,0.93536
153,,0.033,0.0978,0.729,0.52956,0.429,0.32016,0.321,0.90304
154,,0.008,0.06548,0.679,0.46188,0.354,0.25248,0.271,0.87072
