step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.25092,0.90143,0.46399,0.19732,-0.68796,-0.68801,-0.88383,0.73235
1,7,-0.20092,0.96911,0.53899,0.265,-0.63796,-0.65569,1.0,0.76467
2,6,-0.15092,1.0,0.61399,0.33268,-0.58796,1.0,1.0,0.79699
3,5,-0.10092,1.0,0.68899,0.40036,1.0,1.0,1.0,0.82931
4,1,1.0,1.0,0.76399,0.46804,0.8,1.0,1.0,0.86163
5,,0.95,0.96768,0.73899,0.43572,0.75,0.93232,0.925,0.79395
6,,0.9,0.93536,0.71399,0.4034,0.7,0.86464,0.85,0.72627
7,,0.85,0.90304,0.68899,0.37108,0.65,0.79696,0.775,0.65859
8,,0.8,0.87072,0.66399,0.33876,0.6,0.72928,0.7,0.59091
9,,0.75,0.8384,0.63899,0.30644,0.55,0.6616,0.625,0.52323
10,,0.7,0.80608,0.61399,0.27412,0.5,0.59392,0.55,0.45555
11,,0.65,0.77376,0.58899,0.2418,0.45,0.52624,0.475,0.38787
12,,0.6,0.74144,0.56399,0.20948,0.4,0.45856,0.4,0.32019
13,,0.55,0.70912,0.53899,0.17716,0.35,0.39088,0.325,0.25251
14,,0.5,0.6768,0.51399,0.14484,0.3,0.3232,0.25,0.18483
15,,0.45,0.64448,0.48899,0.11252,0.25,0.25552,0.175,0.11715
16,,0.4,0.61216,0.46399,0.0802,0.2,0.18784,0.1,0.04947
17,,0.35,0.57984,0.43899,0.04788,0.15,0.12016,0.025,-0.01821
18,8,0.4,0.64752,0.51399,0.11556,0.2,0.15248,0.05,1.0
19,,0.35,0.6152,0.48899,0.08324,0.15,0.0848,-0.025,0.93232
20,7,0.4,0.68288,0.56399,0.15092,0.2,0.11712,1.0,0.96464
21,,0.35,0.65056,0.53899,0.1186,0.15,0.04944,0.925,0.89696
22,,0.3,0.61824,0.51399,0.08628,0.1,-0.01824,0.85,0.82928
23,6,0.35,0.68592,0.58899,0.15396,0.15,1.0,0.875,0.8616
24,,0.3,0.6536,0.56399,0.12164,0.1,0.93232,0.8,0.79392
25,,0.25,0.62128,0.53899,0.08932,0.05,0.86464,0.725,0.72624
26,,0.2,0.58896,0.51399,0.057,0.0,0.79696,0.65,0.65856
27,,0.15,0.55664,0.48899,0.02468,-0.05,0.72928,0.575,0.59088
28,5,0.2,0.62432,0.56399,0.09236,1.0,0.7616,0.6,0.6232
29,,0.15,0.592,0.53899,0.06004,0.95,0.69392,0.525,0.55552
30,,0.1,0.55968,0.51399,0.02772,0.9,0.62624,0.45,0.48784
31,,0.05,0.52736,0.48899,-0.0046,0.85,0.55856,0.375,0.42016
32,4,0.1,0.59504,0.56399,1.0,0.9,0.59088,0.4,0.45248
33,,0.05,0.56272,0.53899,0.96768,0.85,0.5232,0.325,0.3848
34,,0.0,0.5304,0.51399,0.93536,0.8,0.45552,0.25,0.31712
35,,-0.05,0.49808,0.48899,0.90304,0.75,0.38784,0.175,0.24944
36,1,1.0,0.56576,0.56399,0.97072,0.55,0.42016,0.2,0.28176
37,,0.95,0.53344,0.53899,0.9384,0.5,0.35248,0.125,0.21408
38,,0.9,0.50112,0.51399,0.90608,0.45,0.2848,0.05,0.1464
39,,0.85,0.4688,0.48899,0.87376,0.4,0.21712,-0.025,0.07872
40,7,0.9,0.53648,0.56399,0.94144,0.45,0.24944,1.0,0.11104
41,,0.85,0.50416,0.53899,0.90912,0.4,0.18176,0.925,0.04336
42,,0.8,0.47184,0.51399,0.8768,0.35,0.11408,0.85,-0.02432
43,8,0.85,0.53952,0.58899,0.94448,0.4,0.1464,0.875,1.0
44,,0.8,0.5072,0.56399,0.91216,0.35,0.07872,0.8,0.93232
45,,0.75,0.47488,0.53899,0.87984,0.3,0.01104,0.725,0.86464
46,,0.7,0.44256,0.51399,0.84752,0.25,-0.05664,0.65,0.79696
47,6,0.75,0.51024,0.58899,0.9152,0.3,1.0,0.675,0.82928
48,,0.7,0.47792,0.56399,0.88288,0.25,0.93232,0.6,0.7616
49,,0.65,0.4456,0.53899,0.85056,0.2,0.86464,0.525,0.69392
50,,0.6,0.41328,0.51399,0.81824,0.15,0.79696,0.45,0.62624
51,,0.55,0.38096,0.48899,0.78592,0.1,0.72928,0.375,0.55856
52,,0.5,0.34864,0.46399,0.7536,0.05,0.6616,0.3,0.49088
53,,0.45,0.31632,0.43899,0.72128,0.0,0.59392,0.225,0.4232
54,,0.4,0.284,0.41399,0.68896,-0.05,0.52624,0.15,0.35552
55,5,0.45,0.35168,0.48899,0.75664,1.0,0.55856,0.175,0.38784
56,,0.4,0.31936,0.46399,0.72432,0.95,0.49088,0.1,0.32016
57,,0.35,0.28704,0.43899,0.692,0.9,0.4232,0.025,0.25248
58,,0.3,0.25472,0.41399,0.65968,0.85,0.35552,-0.05,0.1848
59,7,0.35,0.3224,0.48899,0.72736,0.9,0.38784,1.0,0.21712
60,,0.3,0.29008,0.46399,0.69504,0.85,0.32016,0.925,0.14944
61,,0.25,0.25776,0.43899,0.66272,0.8,0.25248,0.85,0.08176
62,,0.2,0.22544,0.41399,0.6304,0.75,0.1848,0.775,0.01408
63,,0.15,0.19312,0.38899,0.59808,0.7,0.11712,0.7,-0.0536
64,8,0.2,0.2608,0.46399,0.66576,0.75,0.14944,0.725,1.0
65,,0.15,0.22848,0.43899,0.63344,0.7,0.08176,0.65,0.93232
66,,0.1,0.19616,0.41399,0.60112,0.65,0.01408,0.575,0.86464
67,,0.05,0.16384,0.38899,0.5688,0.6,-0.0536,0.5,0.79696
68,6,0.1,0.23152,0.46399,0.63648,0.65,1.0,0.525,0.82928
69,,0.05,0.1992,0.43899,0.60416,0.6,0.93232,0.45,0.7616
70,,0.0,0.16688,0.41399,0.57184,0.55,0.86464,0.375,0.69392
71,,-0.05,0.13456,0.38899,0.53952,0.5,0.79696,0.3,0.62624
72,1,1.0,0.20224,0.46399,0.6072,0.3,0.82928,0.325,0.65856
73,,0.95,0.16992,0.43899,0.57488,0.25,0.7616,0.25,0.59088
74,,0.9,0.1376,0.41399,0.54256,0.2,0.69392,0.175,0.5232
75,,0.85,0.10528,0.38899,0.51024,0.15,0.62624,0.1,0.45552
76,,0.8,0.07296,0.36399,0.47792,0.1,0.55856,0.025,0.38784
77,,0.75,0.04064,0.33899,0.4456,0.05,0.49088,-0.05,0.32016
78,7,0.8,0.10832,0.41399,0.51328,0.1,0.5232,1.0,0.35248
79,,0.75,0.076,0.38899,0.48096,0.05,0.45552,0.925,0.2848
80,,0.7,0.04368,0.36399,0.44864,0.0,0.38784,0.85,0.21712
81,,0.65,0.01136,0.33899,0.41632,-0.05,0.32016,0.775,0.14944
82,5,0.7,0.07904,0.41399,0.484,1.0,0.35248,0.8,0.18176
83,,0.65,0.04672,0.38899,0.45168,0.95,0.2848,0.725,0.11408
84,,0.6,0.0144,0.36399,0.41936,0.9,0.21712,0.65,0.0464
85,,0.55,-0.01792,0.33899,0.38704,0.85,0.14944,0.575,-0.02128
86,8,0.6,0.04976,0.41399,0.45472,0.9,0.18176,0.6,1.0
87,,0.55,0.01744,0.38899,0.4224,0.85,0.11408,0.525,0.93232
88,,0.5,-0.01488,0.36399,0.39008,0.8,0.0464,0.45,0.86464
89,2,0.55,1.0,0.43899,0.45776,0.85,0.07872,0.475,0.89696
90,,0.5,0.96768,0.41399,0.42544,0.8,0.01104,0.4,0.82928
91,,0.45,0.93536,0.38899,0.39312,0.75,-0.05664,0.325,0.7616
92,6,0.5,1.0,0.46399,0.4608,0.8,1.0,0.35,0.79392
93,,0.45,0.96768,0.43899,0.42848,0.75,0.93232,0.275,0.72624
94,,0.4,0.93536,0.41399,0.39616,0.7,0.86464,0.2,0.65856
95,,0.35,0.90304,0.38899,0.36384,0.65,0.79696,0.125,0.59088
96,,0.3,0.87072,0.36399,0.33152,0.6,0.72928,0.05,0.5232
97,,0.25,0.8384,0.33899,0.2992,0.55,0.6616,-0.025,0.45552
98,7,0.3,0.90608,0.41399,0.36688,0.6,0.69392,1.0,0.48784
99,,0.25,0.87376,0.38899,0.33456,0.55,0.62624,0.925,0.42016
100,,0.2,0.84144,0.36399,0.30224,0.5,0.55856,0.85,0.35248
101,,0.15,0.80912,0.33899,0.26992,0.45,0.49088,0.775,0.2848
102,,0.1,0.7768,0.31399,0.2376,0.4,0.4232,0.7,0.21712
103,,0.05,0.74448,0.28899,0.20528,0.35,0.35552,0.625,0.14944
104,,0.0,0.71216,0.26399,0.17296,0.3,0.28784,0.55,0.08176
105,,-0.05,0.67984,0.23899,0.14064,0.25,0.22016,0.475,0.01408
106,1,1.0,0.74752,0.31399,0.20832,0.05,0.25248,0.5,0.0464
107,,0.95,0.7152,0.28899,0.176,0.0,0.1848,0.425,-0.02128
108,8,1.0,0.78288,0.36399,0.24368,0.05,0.21712,0.45,1.0
109,,0.95,0.75056,0.33899,0.21136,0.0,0.14944,0.375,0.93232
110,,0.9,0.71824,0.31399,0.17904,-0.05,0.08176,0.3,0.86464
111,5,0.95,0.78592,0.38899,0.24672,1.0,0.11408,0.325,0.89696
112,,0.9,0.7536,0.36399,0.2144,0.95,0.0464,0.25,0.82928
113,,0.85,0.72128,0.33899,0.18208,0.9,-0.02128,0.175,0.7616
114,6,0.9,0.78896,0.41399,0.24976,0.95,1.0,0.2,0.79392
115,,0.85,0.75664,0.38899,0.21744,0.9,0.93232,0.125,0.72624
116,,0.8,0.72432,0.36399,0.18512,0.85,0.86464,0.05,0.65856
117,,0.75,0.692,0.33899,0.1528,0.8,0.79696,-0.025,0.59088
118,7,0.8,0.75968,0.41399,0.22048,0.85,0.82928,1.0,0.6232
119,,0.75,0.72736,0.38899,0.18816,0.8,0.7616,0.925,0.55552
120,,0.7,0.69504,0.36399,0.15584,0.75,0.69392,0.85,0.48784
121,,0.65,0.66272,0.33899,0.12352,0.7,0.62624,0.775,0.42016
122,,0.6,0.6304,0.31399,0.0912,0.65,0.55856,0.7,0.35248
123,,0.55,0.59808,0.28899,0.05888,0.6,0.49088,0.625,0.2848
124,,0.5,0.56576,0.26399,0.02656,0.55,0.4232,0.55,0.21712
