step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,0.14287,0.65089,0.05641,0.722,0.93855,0.00078,0.99221,0.61748
1,,0.05807,0.57409,0.00561,0.7004,0.92935,-0.02082,0.94181,0.53268
2,6,-0.02673,0.49729,-0.04519,0.6788,0.92015,1.0,0.89141,0.44788
3,3,-0.11153,0.42049,1.0,0.6572,0.91095,0.9784,0.84101,0.36308
4,1,1.0,0.19369,0.9492,0.6356,0.90175,0.9568,0.79061,0.27828
5,,0.9152,0.11689,0.8984,0.614,0.89255,0.9352,0.74021,0.19348
6,,0.8304,0.04009,0.8476,0.5924,0.88335,0.9136,0.68981,0.10868
7,,0.7456,-0.03671,0.7968,0.5708,0.87415,0.892,0.63941,0.02388
8,2,0.5108,1.0,0.746,0.5492,0.86495,0.8704,0.58901,-0.06092
9,8,0.426,0.9232,0.6952,0.5276,0.85575,0.8488,0.53861,1.0
10,,0.3412,0.8464,0.6444,0.506,0.84655,0.8272,0.48821,0.9152
11,,0.2564,0.7696,0.5936,0.4844,0.83735,0.8056,0.43781,0.8304
12,,0.1716,0.6928,0.5428,0.4628,0.82815,0.784,0.38741,0.7456
13,,0.0868,0.616,0.492,0.4412,0.81895,0.7624,0.33701,0.6608
14,,0.002,0.5392,0.4412,0.4196,0.80975,0.7408,0.28661,0.576
15,,-0.0828,0.4624,0.3904,0.398,0.80055,0.7192,0.23621,0.4912
16,1,1.0,0.2356,0.3396,0.3764,0.79135,0.6976,0.18581,0.4064
17,,0.9152,0.1588,0.2888,0.3548,0.78215,0.676,0.13541,0.3216
18,,0.8304,0.082,0.238,0.3332,0.77295,0.6544,0.08501,0.2368
19,,0.7456,0.0052,0.1872,0.3116,0.76375,0.6328,0.03461,0.152
20,,0.6608,-0.0716,0.1364,0.29,0.75455,0.6112,-0.01579,0.0672
21,2,0.426,1.0,0.0856,0.2684,0.74535,0.5896,-0.06619,-0.0176
22,7,0.3412,0.9232,0.0348,0.2468,0.73615,0.568,1.0,-0.1024
23,8,0.2564,0.8464,-0.016,0.2252,0.72695,0.5464,0.9496,1.0
24,3,0.1716,0.7696,1.0,0.2036,0.71775,0.5248,0.8992,0.9152
25,,0.0868,0.6928,0.9492,0.182,0.70855,0.5032,0.8488,0.8304
26,,0.002,0.616,0.8984,0.1604,0.69935,0.4816,0.7984,0.7456
27,,-0.0828,0.5392,0.8476,0.1388,0.69015,0.46,0.748,0.6608
28,1,1.0,0.3124,0.7968,0.1172,0.68095,0.4384,0.6976,0.576
29,,0.9152,0.2356,0.746,0.0956,0.67175,0.4168,0.6472,0.4912
30,,0.8304,0.1588,0.6952,0.074,0.66255,0.3952,0.5968,0.4064
31,,0.7456,0.082,0.6444,0.0524,0.65335,0.3736,0.5464,0.3216
32,,0.6608,0.0052,0.5936,0.0308,0.64415,0.352,0.496,0.2368
33,,0.576,-0.0716,0.5428,0.0092,0.63495,0.3304,0.4456,0.152
34,2,0.3412,1.0,0.492,-0.0124,0.62575,0.3088,0.3952,0.0672
35,4,0.2564,0.9232,0.4412,1.0,0.61655,0.2872,0.3448,-0.0176
36,8,0.1716,0.8464,0.3904,0.9784,0.60735,0.2656,0.2944,1.0
37,,0.0868,0.7696,0.3396,0.9568,0.59815,0.244,0.244,0.9152
38,,0.002,0.6928,0.2888,0.9352,0.58895,0.2224,0.1936,0.8304
39,,-0.0828,0.616,0.238,0.9136,0.57975,0.2008,0.1432,0.7456
40,1,1.0,0.3892,0.1872,0.892,0.57055,0.1792,0.0928,0.6608
41,,0.9152,0.3124,0.1364,0.8704,0.56135,0.1576,0.0424,0.576
42,,0.8304,0.2356,0.0856,0.8488,0.55215,0.136,-0.008,0.4912
43,7,0.7456,0.1588,0.0348,0.8272,0.54295,0.1144,1.0,0.4064
44,,0.6608,0.082,-0.016,0.8056,0.53375,0.0928,0.9496,0.3216
45,3,0.576,0.0052,1.0,0.784,0.52455,0.0712,0.8992,0.2368
46,,0.4912,-0.0716,0.9492,0.7624,0.51535,0.0496,0.8488,0.152
47,2,0.2564,1.0,0.8984,0.7408,0.50615,0.028,0.7984,0.0672
48,,0.1716,0.9232,0.8476,0.7192,0.49695,0.0064,0.748,-0.0176
49,8,0.0868,0.8464,0.7968,0.6976,0.48775,-0.0152,0.6976,1.0
50,6,0.002,0.7696,0.746,0.676,0.47855,1.0,0.6472,0.9152
51,,-0.0828,0.6928,0.6952,0.6544,0.46935,0.9784,0.5968,0.8304
52,1,1.0,0.466,0.6444,0.6328,0.46015,0.9568,0.5464,0.7456
53,,0.9152,0.3892,0.5936,0.6112,0.45095,0.9352,0.496,0.6608
54,,0.8304,0.3124,0.5428,0.5896,0.44175,0.9136,0.4456,0.576
55,,0.7456,0.2356,0.492,0.568,0.43255,0.892,0.3952,0.4912
56,,0.6608,0.1588,0.4412,0.5464,0.42335,0.8704,0.3448,0.4064
57,,0.576,0.082,0.3904,0.5248,0.41415,0.8488,0.2944,0.3216
58,,0.4912,0.0052,0.3396,0.5032,0.40495,0.8272,0.244,0.2368
59,,0.4064,-0.0716,0.2888,0.4816,0.39575,0.8056,0.1936,0.152
60,2,0.1716,1.0,0.238,0.46,0.38655,0.784,0.1432,0.0672
61,,0.0868,0.9232,0.1872,0.4384,0.37735,0.7624,0.0928,-0.0176
62,8,0.002,0.8464,0.1364,0.4168,0.36815,0.7408,0.0424,1.0
63,,-0.0828,0.7696,0.0856,0.3952,0.35895,0.7192,-0.008,0.9152
64,1,1.0,0.5428,0.0348,0.3736,0.34975,0.6976,-0.0584,0.8304
65,7,0.9152,0.466,-0.016,0.352,0.34055,0.676,1.0,0.7456
66,3,0.8304,0.3892,1.0,0.3304,0.33135,0.6544,0.9496,0.6608
67,,0.7456,0.3124,0.9492,0.3088,0.32215,0.6328,0.8992,0.576
68,,0.6608,0.2356,0.8984,0.2872,0.31295,0.6112,0.8488,0.4912
69,,0.576,0.1588,0.8476,0.2656,0.30375,0.5896,0.7984,0.4064
70,,0.4912,0.082,0.7968,0.244,0.29455,0.568,0.748,0.3216
71,,0.4064,0.0052,0.746,0.2224,0.28535,0.5464,0.6976,0.2368
72,,0.3216,-0.0716,0.6952,0.2008,0.27615,0.5248,0.6472,0.152
73,2,0.0868,1.0,0.6444,0.1792,0.26695,0.5032,0.5968,0.0672
74,,0.002,0.9232,0.5936,0.1576,0.25775,0.4816,0.5464,-0.0176
75,8,-0.0828,0.8464,0.5428,0.136,0.24855,0.46,0.496,1.0
76,1,1.0,0.6196,0.492,0.1144,0.23935,0.4384,0.4456,0.9152
77,,0.9152,0.5428,0.4412,0.0928,0.23015,0.4168,0.3952,0.8304
78,,0.8304,0.466,0.3904,0.0712,0.22095,0.3952,0.3448,0.7456
79,,0.7456,0.3892,0.3396,0.0496,0.21175,0.3736,0.2944,0.6608
80,,0.6608,0.3124,0.2888,0.028,0.20255,0.352,0.244,0.576
81,,0.576,0.2356,0.238,0.0064,0.19335,0.3304,0.1936,0.4912
82,,0.4912,0.1588,0.1872,-0.0152,0.18415,0.3088,0.1432,0.4064
83,4,0.4064,0.082,0.1364,1.0,0.17495,0.2872,0.0928,0.3216
84,,0.3216,0.0052,0.0856,0.9784,0.16575,0.2656,0.0424,0.2368
85,,0.2368,-0.0716,0.0348,0.9568,0.15655,0.244,-0.008,0.152
86,2,0.002,1.0,-0.016,0.9352,0.14735,0.2224,-0.0584,0.0672
87,7,-0.0828,0.9232,-0.0668,0.9136,0.13815,0.2008,1.0,-0.0176
88,1,1.0,0.6964,-0.1176,0.892,0.12895,0.1792,0.9496,-0.1024
89,3,0.9152,0.6196,1.0,0.8704,0.11975,0.1576,0.8992,-0.1872
90,8,0.8304,0.5428,0.9492,0.8488,0.11055,0.136,0.8488,1.0
