step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,0.53934,0.80744,0.89609,0.318,0.11005,0.22794,0.42711,0.81801
1,,0.45654,0.72504,0.85449,0.2904,0.09565,0.20034,0.38591,0.73561
2,,0.37374,0.64264,0.81289,0.2628,0.08125,0.17274,0.34471,0.65321
3,,0.29094,0.56024,0.77129,0.2352,0.06685,0.14514,0.30351,0.57081
4,,0.20814,0.47784,0.72969,0.2076,0.05245,0.11754,0.26231,0.48841
5,,0.12534,0.39544,0.68809,0.18,0.03805,0.08994,0.22111,0.40601
6,,0.04254,0.31304,0.64649,0.1524,0.02365,0.06234,0.17991,0.32361
7,,-0.04026,0.23064,0.60489,0.1248,0.00925,0.03474,0.13871,0.24121
8,1,1.0,-0.00176,0.56329,0.0972,-0.00515,0.00714,0.09751,0.15881
9,5,0.9172,-0.08416,0.52169,0.0696,1.0,-0.02046,0.05631,0.07641
10,2,0.6844,1.0,0.48009,0.042,0.9856,-0.04806,0.01511,-0.00599
11,6,0.6016,0.9176,0.43849,0.0144,0.9712,1.0,-0.02609,-0.08839
12,8,0.5188,0.8352,0.39689,-0.0132,0.9568,0.9724,-0.06729,1.0
13,7,0.436,0.7528,0.35529,-0.0408,0.9424,0.9448,1.0,0.9176
14,4,0.3532,0.6704,0.31369,1.0,0.928,0.9172,0.9588,0.8352
15,,0.2704,0.588,0.27209,0.9724,0.9136,0.8896,0.9176,0.7528
16,,0.1876,0.5056,0.23049,0.9448,0.8992,0.862,0.8764,0.6704
17,,0.1048,0.4232,0.18889,0.9172,0.8848,0.8344,0.8352,0.588
18,,0.022,0.3408,0.14729,0.8896,0.8704,0.8068,0.794,0.5056
19,,-0.0608,0.2584,0.10569,0.862,0.856,0.7792,0.7528,0.4232
20,1,1.0,0.026,0.06409,0.8344,0.8416,0.7516,0.7116,0.3408
21,,0.9172,-0.0564,0.02249,0.8068,0.8272,0.724,0.6704,0.2584
22,2,0.6844,1.0,-0.01911,0.7792,0.8128,0.6964,0.6292,0.176
23,3,0.6016,0.9176,1.0,0.7516,0.7984,0.6688,0.588,0.0936
24,,0.5188,0.8352,0.9584,0.724,0.784,0.6412,0.5468,0.0112
25,,0.436,0.7528,0.9168,0.6964,0.7696,0.6136,0.5056,-0.0712
26,8,0.3532,0.6704,0.8752,0.6688,0.7552,0.586,0.4644,1.0
27,,0.2704,0.588,0.8336,0.6412,0.7408,0.5584,0.4232,0.9176
28,,0.1876,0.5056,0.792,0.6136,0.7264,0.5308,0.382,0.8352
29,,0.1048,0.4232,0.7504,0.586,0.712,0.5032,0.3408,0.7528
30,,0.022,0.3408,0.7088,0.5584,0.6976,0.4756,0.2996,0.6704
31,,-0.0608,0.2584,0.6672,0.5308,0.6832,0.448,0.2584,0.588
32,1,1.0,0.026,0.6256,0.5032,0.6688,0.4204,0.2172,0.5056
33,,0.9172,-0.0564,0.584,0.4756,0.6544,0.3928,0.176,0.4232
34,2,0.6844,1.0,0.5424,0.448,0.64,0.3652,0.1348,0.3408
35,,0.6016,0.9176,0.5008,0.4204,0.6256,0.3376,0.0936,0.2584
36,,0.5188,0.8352,0.4592,0.3928,0.6112,0.31,0.0524,0.176
37,,0.436,0.7528,0.4176,0.3652,0.5968,0.2824,0.0112,0.0936
38,,0.3532,0.6704,0.376,0.3376,0.5824,0.2548,-0.03,0.0112
39,7,0.2704,0.588,0.3344,0.31,0.568,0.2272,1.0,-0.0712
40,8,0.1876,0.5056,0.2928,0.2824,0.5536,0.1996,0.9588,1.0
41,,0.1048,0.4232,0.2512,0.2548,0.5392,0.172,0.9176,0.9176
42,,0.022,0.3408,0.2096,0.2272,0.5248,0.1444,0.8764,0.8352
43,,-0.0608,0.2584,0.168,0.1996,0.5104,0.1168,0.8352,0.7528
44,1,1.0,0.026,0.1264,0.172,0.496,0.0892,0.794,0.6704
45,,0.9172,-0.0564,0.0848,0.1444,0.4816,0.0616,0.7528,0.588
46,2,0.6844,1.0,0.0432,0.1168,0.4672,0.034,0.7116,0.5056
47,,0.6016,0.9176,0.0016,0.0892,0.4528,0.0064,0.6704,0.4232
48,,0.5188,0.8352,-0.04,0.0616,0.4384,-0.0212,0.6292,0.3408
49,3,0.436,0.7528,1.0,0.034,0.424,-0.0488,0.588,0.2584
50,6,0.3532,0.6704,0.9584,0.0064,0.4096,1.0,0.5468,0.176
51,,0.2704,0.588,0.9168,-0.0212,0.3952,0.9724,0.5056,0.0936
52,4,0.1876,0.5056,0.8752,1.0,0.3808,0.9448,0.4644,0.0112
53,,0.1048,0.4232,0.8336,0.9724,0.3664,0.9172,0.4232,-0.0712
54,8,0.022,0.3408,0.792,0.9448,0.352,0.8896,0.382,1.0
55,,-0.0608,0.2584,0.7504,0.9172,0.3376,0.862,0.3408,0.9176
56,1,1.0,0.026,0.7088,0.8896,0.3232,0.8344,0.2996,0.8352
57,,0.9172,-0.0564,0.6672,0.862,0.3088,0.8068,0.2584,0.7528
58,2,0.6844,1.0,0.6256,0.8344,0.2944,0.7792,0.2172,0.6704
59,,0.6016,0.9176,0.584,0.8068,0.28,0.7516,0.176,0.588
60,,0.5188,0.8352,0.5424,0.7792,0.2656,0.724,0.1348,0.5056
61,,0.436,0.7528,0.5008,0.7516,0.2512,0.6964,0.0936,0.4232
62,,0.3532,0.6704,0.4592,0.724,0.2368,0.6688,0.0524,0.3408
63,,0.2704,0.588,0.4176,0.6964,0.2224,0.6412,0.0112,0.2584
64,,0.1876,0.5056,0.376,0.6688,0.208,0.6136,-0.03,0.176
65,7,0.1048,0.4232,0.3344,0.6412,0.1936,0.586,1.0,0.0936
66,,0.022,0.3408,0.2928,0.6136,0.1792,0.5584,0.9588,0.0112
67,,-0.0608,0.2584,0.2512,0.586,0.1648,0.5308,0.9176,-0.0712
68,8,-0.1436,0.176,0.2096,0.5584,0.1504,0.5032,0.8764,1.0
69,1,1.0,-0.0564,0.168,0.5308,0.136,0.4756,0.8352,0.9176
70,2,0.7672,1.0,0.1264,0.5032,0.1216,0.448,0.794,0.8352
71,,0.6844,0.9176,0.0848,0.4756,0.1072,0.4204,0.7528,0.7528
72,,0.6016,0.8352,0.0432,0.448,0.0928,0.3928,0.7116,0.6704
73,,0.5188,0.7528,0.0016,0.4204,0.0784,0.3652,0.6704,0.588
74,,0.436,0.6704,-0.04,0.3928,0.064,0.3376,0.6292,0.5056
75,3,0.3532,0.588,1.0,0.3652,0.0496,0.31,0.588,0.4232
76,,0.2704,0.5056,0.9584,0.3376,0.0352,0.2824,0.5468,0.3408
77,,0.1876,0.4232,0.9168,0.31,0.0208,0.2548,0.5056,0.2584
78,,0.1048,0.3408,0.8752,0.2824,0.0064,0.2272,0.4644,0.176
79,,0.022,0.2584,0.8336,0.2548,-0.008,0.1996,0.4232,0.0936
80,5,-0.0608,0.176,0.792,0.2272,1.0,0.172,0.382,0.0112
81,1,1.0,-0.0564,0.7504,0.1996,0.9856,0.1444,0.3408,-0.0712
82,8,0.9172,-0.1388,0.7088,0.172,0.9712,0.1168,0.2996,1.0
83,2,0.6844,1.0,0.6672,0.1444,0.9568,0.0892,0.2584,0.9176
84,,0.6016,0.9176,0.6256,0.1168,0.9424,0.0616,0.2172,0.8352
85,,0.5188,0.8352,0.584,0.0892,0.928,0.034,0.176,0.7528
86,,0.436,0.7528,0.5424,0.0616,0.9136,0.0064,0.1348,0.6704
87,,0.3532,0.6704,0.5008,0.034,0.8992,-0.0212,0.0936,0.588
88,6,0.2704,0.588,0.4592,0.0064,0.8848,1.0,0.0524,0.5056
89,,0.1876,0.5056,0.4176,-0.0212,0.8704,0.9724,0.0112,0.4232
90,4,0.1048,0.4232,0.376,1.0,0.856,0.9448,-0.03,0.3408
91,7,0.022,0.3408,0.3344,0.9724,0.8416,0.9172,1.0,0.2584
92,,-0.0608,0.2584,0.2928,0.9448,0.8272,0.8896,0.9588,0.176
93,1,1.0,0.026,0.2512,0.9172,0.8128,0.862,0.9176,0.0936
94,,0.9172,-0.0564,0.2096,0.8896,0.7984,0.8344,0.8764,0.0112
95,2,0.6844,1.0,0.168,0.862,0.784,0.8068,0.8352,-0.0712
96,8,0.6016,0.9176,0.1264,0.8344,0.7696,0.7792,0.794,1.0
97,,0.5188,0.8352,0.0848,0.8068,0.7552,0.7516,0.7528,0.9176
98,,0.436,0.7528,0.0432,0.7792,0.7408,0.724,0.7116,0.8352
99,,0.3532,0.6704,0.0016,0.7516,0.7264,0.6964,0.6704,0.7528
100,,0.2704,0.588,-0.04,0.724,0.712,0.6688,0.6292,0.6704
101,3,0.1876,0.5056,1.0,0.6964,0.6976,0.6412,0.588,0.588
102,,0.1048,0.4232,0.9584,0.6688,0.6832,0.6136,0.5468,0.5056
103,,0.022,0.3408,0.9168,0.6412,0.6688,0.586,0.5056,0.4232
104,,-0.0608,0.2584,0.8752,0.6136,0.6544,0.5584,0.4644,0.3408
105,1,1.0,0.026,0.8336,0.586,0.64,0.5308,0.4232,0.2584
106,,0.9172,-0.0564,0.792,0.5584,0.6256,0.5032,0.382,0.176
107,2,0.6844,1.0,0.7504,0.5308,0.6112,0.4756,0.3408,0.0936
108,,0.6016,0.9176,0.7088,0.5032,0.5968,0.448,0.2996,0.0112
109,,0.5188,0.8352,0.6672,0.4756,0.5824,0.4204,0.2584,-0.0712
110,8,0.436,0.7528,0.6256,0.448,0.568,0.3928,0.2172,1.0
111,,0.3532,0.6704,0.584,0.4204,0.5536,0.3652,0.176,0.9176
112,,0.2704,0.588,0.5424,0.3928,0.5392,0.3376,0.1348,0.8352
113,,0.1876,0.5056,0.5008,0.3652,0.5248,0.31,0.0936,0.7528
114,,0.1048,0.4232,0.4592,0.3376,0.5104,0.2824,0.0524,0.6704
115,,0.022,0.3408,0.4176,0.31,0.496,0.2548,0.0112,0.588
116,,-0.0608,0.2584,0.376,0.2824,0.4816,0.2272,-0.03,0.5056
117,1,1.0,0.026,0.3344,0.2548,0.4672,0.1996,-0.0712,0.4232
118,7,0.9172,-0.0564,0.2928,0.2272,0.4528,0.172,1.0,0.3408
119,2,0.6844,1.0,0.2512,0.1996,0.4384,0.1444,0.9588,0.2584
120,,0.6016,0.9176,0.2096,0.172,0.424,0.1168,0.9176,0.176
121,,0.5188,0.8352,0.168,0.1444,0.4096,0.0892,0.8764,0.0936
122,,0.436,0.7528,0.1264,0.1168,0.3952,0.0616,0.8352,0.0112
123,,0.3532,0.6704,0.0848,0.0892,0.3808,0.034,0.794,-0.0712
124,8,0.2704,0.588,0.0432,0.0616,0.3664,0.0064,0.7528,1.0
125,,0.1876,0.5056,0.0016,0.034,0.352,-0.0212,0.7116,0.9176
126,6,0.1048,0.4232,-0.04,0.0064,0.3376,1.0,0.6704,0.8352
127,3,0.022,0.3408,1.0,-0.0212,0.3232,0.9724,0.6292,0.7528
128,4,-0.0608,0.2584,0.9584,1.0,0.3088,0.9448,0.588,0.6704
129,1,1.0,0.026,0.9168,0.9724,0.2944,0.9172,0.5468,0.588
130,,0.9172,-0.0564,0.8752,0.9448,0.28,0.8896,0.5056,0.5056
131,2,0.6844,1.0,0.8336,0.9172,0.2656,0.862,0.4644,0.4232
132,,0.6016,0.9176,0.792,0.8896,0.2512,0.8344,0.4232,0.3408
133,,0.5188,0.8352,0.7504,0.862,0.2368,0.8068,0.382,0.2584
134,,0.436,0.7528,0.7088,0.8344,0.2224,0.7792,0.3408,0.176
135,,0.3532,0.6704,0.6672,0.8068,0.208,0.7516,0.2996,0.0936
136,,0.2704,0.588,0.6256,0.7792,0.1936,0.724,0.2584,0.0112
137,,0.1876,0.5056,0.584,0.7516,0.1792,0.6964,0.2172,-0.0712
138,8,0.1048,0.4232,0.5424,0.724,0.1648,0.6688,0.176,1.0
139,,0.022,0.3408,0.5008,0.6964,0.1504,0.6412,0.1348,0.9176
140,,-0.0608,0.2584,0.4592,0.6688,0.136,0.6136,0.0936,0.8352
141,1,1.0,0.026,0.4176,0.6412,0.1216,0.586,0.0524,0.7528
142,,0.9172,-0.0564,0.376,0.6136,0.1072,0.5584,0.0112,0.6704
143,2,0.6844,1.0,0.3344,0.586,0.0928,0.5308,-0.03,0.588
144,7,0.6016,0.9176,0.2928,0.5584,0.0784,0.5032,1.0,0.5056
145,,0.5188,0.8352,0.2512,0.5308,0.064,0.4756,0.9588,0.4232
146,,0.436,0.7528,0.2096,0.5032,0.0496,0.448,0.9176,0.3408
147,,0.3532,0.6704,0.168,0.4756,0.0352,0.4204,0.8764,0.2584
148,,0.2704,0.588,0.1264,0.448,0.0208,0.3928,0.8352,0.176
149,,0.1876,0.5056,0.0848,0.4204,0.0064,0.3652,0.794,0.0936
150,,0.1048,0.4232,0.0432,0.3928,-0.008,0.3376,0.7528,0.0112
151,5,0.022,0.3408,0.0016,0.3652,1.0,0.31,0.7116,-0.0712
152,8,-0.0608,0.2584,-0.04,0.3376,0.9856,0.2824,0.6704,1.0
153,1,1.0,0.026,-0.0816,0.31,0.9712,0.2548,0.6292,0.9176
154,3,0.9172,-0.0564,1.0,0.2824,0.9568,0.2272,0.588,0.8352
155,2,0.6844,1.0,0.9584,0.2548,0.9424,0.1996,0.5468,0.7528
156,,0.6016,0.9176,0.9168,0.2272,0.928,0.172,0.5056,0.6704
157,,0.5188,0.8352,0.8752,0.1996,0.9136,0.1444,0.4644,0.588
158,,0.436,0.7528,0.8336,0.172,0.8992,0.1168,0.4232,0.5056
159,,0.3532,0.6704,0.792,0.1444,0.8848,0.0892,0.382,0.4232
160,,0.2704,0.588,0.7504,0.1168,0.8704,0.0616,0.3408,0.3408
161,,0.1876,0.5056,0.7088,0.0892,0.856,0.034,0.2996,0.2584
162,,0.1048,0.4232,0.6672,0.0616,0.8416,0.0064,0.2584,0.176
163,,0.022,0.3408,0.6256,0.034,0.8272,-0.0212,0.2172,0.0936
164,6,-0.0608,0.2584,0.584,0.0064,0.8128,1.0,0.176,0.0112
165,1,1.0,0.026,0.5424,-0.0212,0.7984,0.9724,0.1348,-0.0712
166,8,0.9172,-0.0564,0.5008,-0.0488,0.784,0.9448,0.0936,1.0
167,2,0.6844,1.0,0.4592,-0.0764,0.7696,0.9172,0.0524,0.9176
168,4,0.6016,0.9176,0.4176,1.0,0.7552,0.8896,0.0112,0.8352
169,,0.5188,0.8352,0.376,0.9724,0.7408,0.862,-0.03,0.7528
170,7,0.436,0.7528,0.3344,0.9448,0.7264,0.8344,1.0,0.6704
171,,0.3532,0.6704,0.2928,0.9172,0.712,0.8068,0.9588,0.588
172,,0.2704,0.588,0.2512,0.8896,0.6976,0.7792,0.9176,0.5056
173,,0.1876,0.5056,0.2096,0.862,0.6832,0.7516,0.8764,0.4232
174,,0.1048,0.4232,0.168,0.8344,0.6688,0.724,0.8352,0.3408
175,,0.022,0.3408,0.1264,0.8068,0.6544,0.6964,0.794,0.2584
176,,-0.0608,0.2584,0.0848,0.7792,0.64,0.6688,0.7528,0.176
177,1,1.0,0.026,0.0432,0.7516,0.6256,0.6412,0.7116,0.0936
178,,0.9172,-0.0564,0.0016,0.724,0.6112,0.6136,0.6704,0.0112
179,2,0.6844,1.0,-0.04,0.6964,0.5968,0.586,0.6292,-0.0712
180,8,0.6016,0.9176,-0.0816,0.6688,0.5824,0.5584,0.588,1.0
181,3,0.5188,0.8352,1.0,0.6412,0.568,0.5308,0.5468,0.9176
182,,0.436,0.7528,0.9584,0.6136,0.5536,0.5032,0.5056,0.8352
183,,0.3532,0.6704,0.9168,0.586,0.5392,0.4756,0.4644,0.7528
184,,0.2704,0.588,0.8752,0.5584,0.5248,0.448,0.4232,0.6704
185,,0.1876,0.5056,0.8336,0.5308,0.5104,0.4204,0.382,0.588
186,,0.1048,0.4232,0.792,0.5032,0.496,0.3928,0.3408,0.5056
187,,0.022,0.3408,0.7504,0.4756,0.4816,0.3652,0.2996,0.4232
188,,-0.0608,0.2584,0.7088,0.448,0.4672,0.3376,0.2584,0.3408
189,1,1.0,0.026,0.6672,0.4204,0.4528,0.31,0.2172,0.2584
190,,0.9172,-0.0564,0.6256,0.3928,0.4384,0.2824,0.176,0.176
191,2,0.6844,1.0,0.584,0.3652,0.424,0.2548,0.1348,0.0936
192,,0.6016,0.9176,0.5424,0.3376,0.4096,0.2272,0.0936,0.0112
193,,0.5188,0.8352,0.5008,0.31,0.3952,0.1996,0.0524,-0.0712
194,8,0.436,0.7528,0.4592,0.2824,0.3808,0.172,0.0112,1.0
195,,0.3532,0.6704,0.4176,0.2548,0.3664,0.1444,-0.03,0.9176
196,7,0.2704,0.588,0.376,0.2272,0.352,0.1168,1.0,0.8352
197,,0.1876,0.5056,0.3344,0.1996,0.3376,0.0892,0.9588,0.7528
198,,0.1048,0.4232,0.2928,0.172,0.3232,0.0616,0.9176,0.6704
199,,0.022,0.3408,0.2512,0.1444,0.3088,0.034,0.8764,0.588
200,,-0.0608,0.2584,0.2096,0.1168,0.2944,0.0064,0.8352,0.5056
201,1,1.0,0.026,0.168,0.0892,0.28,-0.0212,0.794,0.4232
202,6,0.9172,-0.0564,0.1264,0.0616,0.2656,1.0,0.7528,0.3408
203,2,0.6844,1.0,0.0848,0.034,0.2512,0.9724,0.7116,0.2584
204,,0.6016,0.9176,0.0432,0.0064,0.2368,0.9448,0.6704,0.176
205,,0.5188,0.8352,0.0016,-0.0212,0.2224,0.9172,0.6292,0.0936
206,4,0.436,0.7528,-0.04,1.0,0.208,0.8896,0.588,0.0112
207,3,0.3532,0.6704,1.0,0.9724,0.1936,0.862,0.5468,-0.0712
208,8,0.2704,0.588,0.9584,0.9448,0.1792,0.8344,0.5056,1.0
209,,0.1876,0.5056,0.9168,0.9172,0.1648,0.8068,0.4644,0.9176
210,,0.1048,0.4232,0.8752,0.8896,0.1504,0.7792,0.4232,0.8352
211,,0.022,0.3408,0.8336,0.862,0.136,0.7516,0.382,0.7528
212,,-0.0608,0.2584,0.792,0.8344,0.1216,0.724,0.3408,0.6704
213,1,1.0,0.026,0.7504,0.8068,0.1072,0.6964,0.2996,0.588
214,,0.9172,-0.0564,0.7088,0.7792,0.0928,0.6688,0.2584,0.5056
215,2,0.6844,1.0,0.6672,0.7516,0.0784,0.6412,0.2172,0.4232
216,,0.6016,0.9176,0.6256,0.724,0.064,0.6136,0.176,0.3408
217,,0.5188,0.8352,0.584,0.6964,0.0496,0.586,0.1348,0.2584
218,,0.436,0.7528,0.5424,0.6688,0.0352,0.5584,0.0936,0.176
219,,0.3532,0.6704,0.5008,0.6412,0.0208,0.5308,0.0524,0.0936
220,,0.2704,0.588,0.4592,0.6136,0.0064,0.5032,0.0112,0.0112
221,,0.1876,0.5056,0.4176,0.586,-0.008,0.4756,-0.03,-0.0712
222,8,0.1048,0.4232,0.376,0.5584,-0.0224,0.448,-0.0712,1.0
223,7,0.022,0.3408,0.3344,0.5308,-0.0368,0.4204,1.0,0.9176
224,5,-0.0608,0.2584,0.2928,0.5032,1.0,0.3928,0.9588,0.8352
225,1,1.0,0.026,0.2512,0.4756,0.9856,0.3652,0.9176,0.7528
226,,0.9172,-0.0564,0.2096,0.448,0.9712,0.3376,0.8764,0.6704
227,2,0.6844,1.0,0.168,0.4204,0.9568,0.31,0.8352,0.588
228,,0.6016,0.9176,0.1264,0.3928,0.9424,0.2824,0.794,0.5056
229,,0.5188,0.8352,0.0848,0.3652,0.928,0.2548,0.7528,0.4232
230,,0.436,0.7528,0.0432,0.3376,0.9136,0.2272,0.7116,0.3408
231,,0.3532,0.6704,0.0016,0.31,0.8992,0.1996,0.6704,0.2584
232,,0.2704,0.588,-0.04,0.2824,0.8848,0.172,0.6292,0.176
233,3,0.1876,0.5056,1.0,0.2548,0.8704,0.1444,0.588,0.0936
234,,0.1048,0.4232,0.9584,0.2272,0.856,0.1168,0.5468,0.0112
235,,0.022,0.3408,0.9168,0.1996,0.8416,0.0892,0.5056,-0.0712
236,8,-0.0608,0.2584,0.8752,0.172,0.8272,0.0616,0.4644,1.0
237,1,1.0,0.026,0.8336,0.1444,0.8128,0.034,0.4232,0.9176
238,,0.9172,-0.0564,0.792,0.1168,0.7984,0.0064,0.382,0.8352
239,2,0.6844,1.0,0.7504,0.0892,0.784,-0.0212,0.3408,0.7528
240,6,0.6016,0.9176,0.7088,0.0616,0.7696,1.0,0.2996,0.6704
241,,0.5188,0.8352,0.6672,0.034,0.7552,0.9724,0.2584,0.588
242,,0.436,0.7528,0.6256,0.0064,0.7408,0.9448,0.2172,0.5056
243,,0.3532,0.6704,0.584,-0.0212,0.7264,0.9172,0.176,0.4232
244,4,0.2704,0.588,0.5424,1.0,0.712,0.8896,0.1348,0.3408
245,,0.1876,0.5056,0.5008,0.9724,0.6976,0.862,0.0936,0.2584
246,,0.1048,0.4232,0.4592,0.9448,0.6832,0.8344,0.0524,0.176
247,,0.022,0.3408,0.4176,0.9172,0.6688,0.8068,0.0112,0.0936
248,,-0.0608,0.2584,0.376,0.8896,0.6544,0.7792,-0.03,0.0112
249,1,1.0,0.026,0.3344,0.862,0.64,0.7516,-0.0712,-0.0712
250,7,0.9172,-0.0564,0.2928,0.8344,0.6256,0.724,1.0,-0.1536
251,8,0.8344,-0.1388,0.2512,0.8068,0.6112,0.6964,0.9588,1.0
252,2,0.6016,1.0,0.2096,0.7792,0.5968,0.6688,0.9176,0.9176
253,,0.5188,0.9176,0.168,0.7516,0.5824,0.6412,0.8764,0.8352
254,,0.436,0.8352,0.1264,0.724,0.568,0.6136,0.8352,0.7528
255,,0.3532,0.7528,0.0848,0.6964,0.5536,0.586,0.794,0.6704
256,,0.2704,0.6704,0.0432,0.6688,0.5392,0.5584,0.7528,0.588
257,,0.1876,0.588,0.0016,0.6412,0.5248,0.5308,0.7116,0.5056
258,,0.1048,0.5056,-0.04,0.6136,0.5104,0.5032,0.6704,0.4232
259,3,0.022,0.4232,1.0,0.586,0.496,0.4756,0.6292,0.3408
260,,-0.0608,0.3408,0.9584,0.5584,0.4816,0.448,0.588,0.2584
261,1,1.0,0.1084,0.9168,0.5308,0.4672,0.4204,0.5468,0.176
262,,0.9172,0.026,0.8752,0.5032,0.4528,0.3928,0.5056,0.0936
263,,0.8344,-0.0564,0.8336,0.4756,0.4384,0.3652,0.4644,0.0112
264,2,0.6016,1.0,0.792,0.448,0.424,0.3376,0.4232,-0.0712
265,8,0.5188,0.9176,0.7504,0.4204,0.4096,0.31,0.382,1.0
266,,0.436,0.8352,0.7088,0.3928,0.3952,0.2824,0.3408,0.9176
267,,0.3532,0.7528,0.6672,0.3652,0.3808,0.2548,0.2996,0.8352
268,,0.2704,0.6704,0.6256,0.3376,0.3664,0.2272,0.2584,0.7528
269,,0.1876,0.588,0.584,0.31,0.352,0.1996,0.2172,0.6704
270,,0.1048,0.5056,0.5424,0.2824,0.3376,0.172,0.176,0.588
271,,0.022,0.4232,0.5008,0.2548,0.3232,0.1444,0.1348,0.5056
272,,-0.0608,0.3408,0.4592,0.2272,0.3088,0.1168,0.0936,0.4232
273,1,1.0,0.1084,0.4176,0.1996,0.2944,0.0892,0.0524,0.3408
274,,0.9172,0.026,0.376,0.172,0.28,0.0616,0.0112,0.2584
275,,0.8344,-0.0564,0.3344,0.1444,0.2656,0.034,-0.03,0.176
276,2,0.6016,1.0,0.2928,0.1168,0.2512,0.0064,-0.0712,0.0936
277,7,0.5188,0.9176,0.2512,0.0892,0.2368,-0.0212,1.0,0.0112
278,6,0.436,0.8352,0.2096,0.0616,0.2224,1.0,0.9588,-0.0712
279,8,0.3532,0.7528,0.168,0.034,0.208,0.9724,0.9176,1.0
280,,0.2704,0.6704,0.1264,0.0064,0.1936,0.9448,0.8764,0.9176
281,,0.1876,0.588,0.0848,-0.0212,0.1792,0.9172,0.8352,0.8352
282,4,0.1048,0.5056,0.0432,1.0,0.1648,0.8896,0.794,0.7528
283,,0.022,0.4232,0.0016,0.9724,0.1504,0.862,0.7528,0.6704
284,,-0.0608,0.3408,-0.04,0.9448,0.136,0.8344,0.7116,0.588
285,1,1.0,0.1084,-0.0816,0.9172,0.1216,0.8068,0.6704,0.5056
286,3,0.9172,0.026,1.0,0.8896,0.1072,0.7792,0.6292,0.4232
287,,0.8344,-0.0564,0.9584,0.862,0.0928,0.7516,0.588,0.3408
288,2,0.6016,1.0,0.9168,0.8344,0.0784,0.724,0.5468,0.2584
289,,0.5188,0.9176,0.8752,0.8068,0.064,0.6964,0.5056,0.176
290,,0.436,0.8352,0.8336,0.7792,0.0496,0.6688,0.4644,0.0936
291,,0.3532,0.7528,0.792,0.7516,0.0352,0.6412,0.4232,0.0112
292,,0.2704,0.6704,0.7504,0.724,0.0208,0.6136,0.382,-0.0712
293,8,0.1876,0.588,0.7088,0.6964,0.0064,0.586,0.3408,1.0
294,,0.1048,0.5056,0.6672,0.6688,-0.008,0.5584,0.2996,0.9176
