active_motive
1
6
3
8
2
4
5
3
8
7
1
6
2
4
3
8
5
7
6
3
8
1
2
4
5
3
8
6
7
2
4
1
3
8
5
6
3
8
2
7
4
1
5
3
8
6
2
4
3
8
7
5
1
6
3
8
2
4
5
7
3
8
1
6
2
4
3
8
5
7
1
6
3
8
2
4
5
3
8
7
6
1
2
4
3
8
5
6
3
8
7
2
1
4
5
3
8
6
2
7
3
4
8
1
5
6
3
8
2
4
7
5
1
3
8
6
2
3
8
4
5
7
1
6
3
8
2
4
5
3
8
7
1
6
2
3
8
4
5
7
6
3
8
1
2
4
5
3
8
6
7
2
1
3
8
4
5
6
3
8
2
7
1
4
5
3
8
6
2
3
8
7
4
5
1
6
3
8
2
4
5
7
3
8
1
6
2
3
8
4
5
7
1
6
3
8
2
4
5
3
8
7
6
1
2
3
8
4
5
6
3
8
7
2
1
4
5
3
8
6
2
7
3
8
1
4
5
6
3
8
2
7
4
5
1
3
8
6
2
3
8
4
5
7
1
6
3
8
2
4
5
3
8
7
1
6
2
3
8
4
5
7
6
3
8
1
2
4
5
3
8
6
7
2
1
3
8
4
5
6
3
8
2
7
1
4
5
3
8
6
2
3
8
7
4
5
1
6
3
8
2
4
5
7
3
8
1
6
2
3
8
4
5
7
1
6
3
8
2
4
5
3
8
7
6
1
2
3
8
4
5
6
3
8
7
2
1
4
5
3
8
6
2
7
3
8
1
4
5
6
3
8
2
7
4
5
1
3
8
6
2
3
8
4
5
7
1
6
3
8
2
4
5
3
8
7
1
6
2
3
8
4
5
7
6
3
8
1
2
4
5
3
8
6
7
2
1
3
8
4
5
6
3
8
2
7
1
4
5
3
8
6
2
3
8
7
4
5
1
6
3
8
2
4
5
7
3
8
1
6
2
3
8
4
5
7
1
6
3
8
2
4
5
3
8
7
6
1
2
3
8
4
5
6
3
8
7
2
1
4
5
3
8
6
2
7
3
8
1
4
5
6
3
8
2
7
4
5
1
3
8
6
2
3
8
4
5
7
1
6
3
8
2
4
5
3
8
7
1
6
