,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
motive_1,0.0,0.383,0.1,-0.183,-0.3,-0.183,0.1,0.383
motive_2,0.383,0.0,0.383,0.1,-0.183,-0.3,-0.183,0.1
motive_3,0.1,0.383,0.0,0.383,0.1,-0.183,-0.3,-0.183
motive_4,-0.183,0.1,0.383,0.0,0.383,0.1,-0.183,-0.3
motive_5,-0.3,-0.183,0.1,0.383,0.0,0.383,0.1,-0.183
motive_6,-0.183,-0.3,-0.183,0.1,0.383,0.0,0.383,0.1
motive_7,0.1,-0.183,-0.3,-0.183,0.1,0.383,0.0,0.383
motive_8,0.383,0.1,-0.183,-0.3,-0.183,0.1,0.383,0.0
