step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.25092,0.90143,0.46399,0.19732,-0.68796,-0.68801,-0.88383,0.73235
1,7,-0.25799,0.89143,0.45692,0.19732,-0.68089,-0.67801,1.0,0.73235
2,5,-0.26506,0.88143,0.44985,0.19732,1.0,-0.66801,1.0,0.73235
3,6,-0.27213,0.87143,0.44278,0.19732,1.0,1.0,1.0,0.73235
4,1,1.0,0.86143,0.43571,0.19732,1.0,1.0,1.0,0.73235
5,,0.98293,0.84143,0.41864,0.18732,0.99707,1.0,0.99707,0.72235
6,,0.96586,0.82143,0.40157,0.17732,0.99414,1.0,0.99414,0.71235
7,,0.94879,0.80143,0.3845,0.16732,0.99121,1.0,0.99121,0.70235
8,,0.93172,0.78143,0.36743,0.15732,0.98828,1.0,0.98828,0.69235
9,,0.91465,0.76143,0.35036,0.14732,0.98535,1.0,0.98535,0.68235
10,,0.89758,0.74143,0.33329,0.13732,0.98242,1.0,0.98242,0.67235
11,,0.88051,0.72143,0.31622,0.12732,0.97949,1.0,0.97949,0.66235
12,,0.86344,0.70143,0.29915,0.11732,0.97656,1.0,0.97656,0.65235
13,,0.84637,0.68143,0.28208,0.10732,0.97363,1.0,0.97363,0.64235
14,,0.8293,0.66143,0.26501,0.09732,0.9707,1.0,0.9707,0.63235
15,,0.81223,0.64143,0.24794,0.08732,0.96777,1.0,0.96777,0.62235
16,,0.79516,0.62143,0.23087,0.07732,0.96484,1.0,0.96484,0.61235
17,,0.77809,0.60143,0.2138,0.06732,0.96191,1.0,0.96191,0.60235
18,,0.76102,0.58143,0.19673,0.05732,0.95898,1.0,0.95898,0.59235
19,,0.74395,0.56143,0.17966,0.04732,0.95605,1.0,0.95605,0.58235
20,,0.72688,0.54143,0.16259,0.03732,0.95312,1.0,0.95312,0.57235
21,,0.70981,0.52143,0.14552,0.02732,0.95019,1.0,0.95019,0.56235
22,,0.69274,0.50143,0.12845,0.01732,0.94726,1.0,0.94726,0.55235
23,,0.67567,0.48143,0.11138,0.00732,0.94433,1.0,0.94433,0.54235
24,,0.6586,0.46143,0.09431,-0.00268,0.9414,1.0,0.9414,0.53235
25,4,0.65153,0.45143,0.08724,1.0,0.94847,1.0,0.94847,0.53235
26,,0.63446,0.43143,0.07017,0.99,0.94554,1.0,0.94554,0.52235
27,,0.61739,0.41143,0.0531,0.98,0.94261,1.0,0.94261,0.51235
28,,0.60032,0.39143,0.03603,0.97,0.93968,1.0,0.93968,0.50235
