step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.25092,0.90143,0.46399,0.19732,-0.68796,-0.68801,-0.88383,0.73235
1,7,-0.41163,0.77643,0.3947,0.17232,-0.70725,-0.74301,1.0,0.57735
2,6,-0.60734,0.63643,0.34041,0.18232,-0.69154,1.0,0.87429,0.38735
3,5,-0.81805,0.51143,0.32112,0.22732,1.0,0.945,0.71358,0.16235
4,1,1.0,0.45643,0.30183,0.20232,0.93071,0.82,0.55287,0.00735
5,,0.82929,0.35643,0.27254,0.20232,0.90142,0.72,0.38216,-0.19265
6,8,0.70358,0.26643,0.21825,0.16232,0.84713,0.63,0.25645,1.0
7,,0.53287,0.16643,0.18896,0.16232,0.81784,0.53,0.08574,0.8
8,,0.36216,0.06643,0.15967,0.16232,0.78855,0.43,-0.08497,0.6
9,7,0.20145,-0.05857,0.09038,0.13732,0.76926,0.375,1.0,0.445
10,2,0.07574,1.0,0.10609,0.14732,0.71497,0.235,0.80429,0.255
11,,-0.09497,0.9,0.0768,0.14732,0.68568,0.135,0.63358,0.055
12,1,1.0,0.845,0.05751,0.12232,0.61639,0.01,0.47287,-0.1
13,8,0.87429,0.755,0.00322,0.08232,0.5621,-0.08,0.34716,1.0
14,6,0.67858,0.615,-0.05107,0.09232,0.57781,1.0,0.22145,0.81
15,3,0.51787,0.56,1.0,0.13732,0.55852,0.875,0.01074,0.585
16,,0.34716,0.46,0.97071,0.13732,0.52923,0.775,-0.15997,0.385
17,7,0.18645,0.335,0.90142,0.11232,0.50994,0.72,1.0,0.23
18,,0.01574,0.235,0.87213,0.11232,0.48065,0.62,0.82929,0.03
19,,-0.15497,0.135,0.84284,0.11232,0.45136,0.52,0.65858,-0.17
20,8,-0.28068,0.045,0.78855,0.07232,0.39707,0.43,0.53287,1.0
21,1,1.0,-0.01,0.76926,0.04732,0.32778,0.305,0.37216,0.845
22,2,0.87429,1.0,0.78497,0.05732,0.27349,0.165,0.17645,0.655
23,,0.70358,0.9,0.75568,0.05732,0.2442,0.065,0.00574,0.455
24,,0.53287,0.8,0.72639,0.05732,0.21491,-0.035,-0.16497,0.255
25,7,0.37216,0.675,0.6571,0.03232,0.19562,-0.09,1.0,0.1
26,6,0.17645,0.535,0.60281,0.04232,0.21133,1.0,0.87429,-0.09
27,8,0.05074,0.445,0.54852,0.00232,0.15704,0.91,0.74858,1.0
28,,-0.11997,0.345,0.51923,0.00232,0.12775,0.81,0.57787,0.8
29,1,1.0,0.29,0.49994,-0.02268,0.05846,0.685,0.41716,0.645
30,4,0.80429,0.2,0.51565,1.0,0.07417,0.595,0.22145,0.405
