,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
motive_1,0.0,0.412,0.2,-0.012,-0.1,-0.012,0.2,0.412
motive_2,0.412,0.0,0.412,0.2,-0.012,-0.1,-0.012,0.2
motive_3,0.2,0.412,0.0,0.412,0.2,-0.012,-0.1,-0.012
motive_4,-0.012,0.2,0.412,0.0,0.412,0.2,-0.012,-0.1
motive_5,-0.1,-0.012,0.2,0.412,0.0,0.412,0.2,-0.012
motive_6,-0.012,-0.1,-0.012,0.2,0.412,0.0,0.412,0.2
motive_7,0.2,-0.012,-0.1,-0.012,0.2,0.412,0.0,0.412
motive_8,0.412,0.2,-0.012,-0.1,-0.012,0.2,0.412,0.0
