step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.25092,0.90143,0.46399,0.19732,-0.68796,-0.68801,-0.88383,0.73235
1,7,-0.10092,0.98043,0.51399,0.27632,-0.53796,-0.46701,0.11617,0.95335
2,7,0.04908,1.0,0.56399,0.35532,-0.38796,-0.24601,1.0,1.0
3,5,0.09908,1.0,0.71399,0.57632,0.61204,-0.02501,1.0,1.0
4,5,0.14908,1.0,0.86399,0.79732,1.0,0.19599,1.0,1.0
5,,0.09908,0.95,0.81399,0.74732,0.95,0.14599,0.95,0.95
6,,0.04908,0.9,0.76399,0.69732,0.9,0.09599,0.9,0.9
7,,-0.00092,0.85,0.71399,0.64732,0.85,0.04599,0.85,0.85
8,1,0.99908,1.0,0.86399,0.72632,0.9,0.12499,1.0,1.0
9,1,1.0,1.0,1.0,0.80532,0.95,0.20399,1.0,1.0
10,,0.95,0.95,0.95,0.75532,0.9,0.15399,0.95,0.95
11,,0.9,0.9,0.9,0.70532,0.85,0.10399,0.9,0.9
12,,0.85,0.85,0.85,0.65532,0.8,0.05399,0.85,0.85
13,,0.8,0.8,0.8,0.60532,0.75,0.00399,0.8,0.8
14,,0.75,0.75,0.75,0.55532,0.7,-0.04601,0.75,0.75
15,6,0.829,0.8,0.829,0.70532,0.921,0.95399,0.971,0.9
16,6,0.908,0.85,0.908,0.85532,1.0,1.0,1.0,1.0
17,,0.858,0.8,0.858,0.80532,0.95,0.95,0.95,0.95
18,,0.808,0.75,0.808,0.75532,0.9,0.9,0.9,0.9
19,,0.758,0.7,0.758,0.70532,0.85,0.85,0.85,0.85
20,,0.708,0.65,0.708,0.65532,0.8,0.8,0.8,0.8
21,,0.658,0.6,0.658,0.60532,0.75,0.75,0.75,0.75
22,,0.608,0.55,0.608,0.55532,0.7,0.7,0.7,0.7
23,,0.558,0.5,0.558,0.50532,0.65,0.65,0.65,0.65
24,,0.508,0.45,0.508,0.45532,0.6,0.6,0.6,0.6
