step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,0.26089,0.0153,0.93344,0.50104,0.53938,0.68396,0.61585,0.94389
1,,0.19139,-0.0542,0.86394,0.44254,0.46938,0.64896,0.54585,0.88589
2,2,0.12189,1.0,0.79444,0.38404,0.39938,0.61396,0.47585,0.82789
3,,0.05239,0.9305,0.72494,0.32554,0.32938,0.57896,0.40585,0.76989
4,,-0.01711,0.861,0.65544,0.26704,0.25938,0.54396,0.33585,0.71189
5,1,1.0,0.7915,0.58594,0.20854,0.03938,0.50896,0.26585,0.65389
6,,0.9305,0.722,0.51644,0.15004,-0.03062,0.47396,0.19585,0.59589
7,5,0.861,0.6525,0.44694,0.09154,1.0,0.43896,0.12585,0.53789
8,,0.7915,0.583,0.37744,0.03304,0.93,0.40396,0.05585,0.47989
9,,0.722,0.5135,0.30794,-0.02546,0.86,0.36896,-0.01415,0.42189
10,4,0.6525,0.444,0.23844,1.0,0.79,0.33396,-0.08415,0.36389
11,7,0.583,0.3745,0.16894,0.9415,0.72,0.29896,1.0,0.30589
12,,0.5135,0.305,0.09944,0.883,0.65,0.26396,0.93,0.24789
13,,0.444,0.2355,0.02994,0.8245,0.58,0.22896,0.86,0.18989
14,,0.3745,0.166,-0.03956,0.766,0.51,0.19396,0.79,0.13189
15,3,0.305,0.0965,1.0,0.7075,0.44,0.15896,0.72,0.07389
16,,0.2355,0.027,0.9305,0.649,0.37,0.12396,0.65,0.01589
17,,0.166,-0.0425,0.861,0.5905,0.3,0.08896,0.58,-0.04211
18,2,0.0965,1.0,0.7915,0.532,0.23,0.05396,0.51,-0.10011
19,8,0.027,0.9305,0.722,0.4735,0.16,0.01896,0.44,1.0
20,,-0.0425,0.861,0.6525,0.415,0.09,-0.01604,0.37,0.942
21,1,1.0,0.7915,0.583,0.3565,-0.13,-0.05104,0.3,0.884
22,5,0.9305,0.722,0.5135,0.298,1.0,-0.08604,0.23,0.826
23,6,0.861,0.6525,0.444,0.2395,0.93,1.0,0.16,0.768
24,,0.7915,0.583,0.3745,0.181,0.86,0.965,0.09,0.71
25,,0.722,0.5135,0.305,0.1225,0.79,0.93,0.02,0.652
26,,0.6525,0.444,0.2355,0.064,0.72,0.895,-0.05,0.594
27,7,0.583,0.3745,0.166,0.0055,0.65,0.86,1.0,0.536
28,,0.5135,0.305,0.0965,-0.053,0.58,0.825,0.93,0.478
29,4,0.444,0.2355,0.027,1.0,0.51,0.79,0.86,0.42
30,,0.3745,0.166,-0.0425,0.9415,0.44,0.755,0.79,0.362
31,3,0.305,0.0965,1.0,0.883,0.37,0.72,0.72,0.304
32,,0.2355,0.027,0.9305,0.8245,0.3,0.685,0.65,0.246
33,,0.166,-0.0425,0.861,0.766,0.23,0.65,0.58,0.188
34,2,0.0965,1.0,0.7915,0.7075,0.16,0.615,0.51,0.13
35,,0.027,0.9305,0.722,0.649,0.09,0.58,0.44,0.072
36,,-0.0425,0.861,0.6525,0.5905,0.02,0.545,0.37,0.014
37,1,1.0,0.7915,0.583,0.532,-0.2,0.51,0.3,-0.044
38,5,0.9305,0.722,0.5135,0.4735,1.0,0.475,0.23,-0.102
39,8,0.861,0.6525,0.444,0.415,0.93,0.44,0.16,1.0
40,,0.7915,0.583,0.3745,0.3565,0.86,0.405,0.09,0.942
41,,0.722,0.5135,0.305,0.298,0.79,0.37,0.02,0.884
42,,0.6525,0.444,0.2355,0.2395,0.72,0.335,-0.05,0.826
43,7,0.583,0.3745,0.166,0.181,0.65,0.3,1.0,0.768
44,,0.5135,0.305,0.0965,0.1225,0.58,0.265,0.93,0.71
45,,0.444,0.2355,0.027,0.064,0.51,0.23,0.86,0.652
46,,0.3745,0.166,-0.0425,0.0055,0.44,0.195,0.79,0.594
47,3,0.305,0.0965,1.0,-0.053,0.37,0.16,0.72,0.536
48,4,0.2355,0.027,0.9305,1.0,0.3,0.125,0.65,0.478
49,,0.166,-0.0425,0.861,0.9415,0.23,0.09,0.58,0.42
50,2,0.0965,1.0,0.7915,0.883,0.16,0.055,0.51,0.362
51,,0.027,0.9305,0.722,0.8245,0.09,0.02,0.44,0.304
52,,-0.0425,0.861,0.6525,0.766,0.02,-0.015,0.37,0.246
53,1,1.0,0.7915,0.583,0.7075,-0.2,-0.05,0.3,0.188
54,5,0.9305,0.722,0.5135,0.649,1.0,-0.085,0.23,0.13
55,6,0.861,0.6525,0.444,0.5905,0.93,1.0,0.16,0.072
56,,0.7915,0.583,0.3745,0.532,0.86,0.965,0.09,0.014
57,,0.722,0.5135,0.305,0.4735,0.79,0.93,0.02,-0.044
58,8,0.6525,0.444,0.2355,0.415,0.72,0.895,-0.05,1.0
59,7,0.583,0.3745,0.166,0.3565,0.65,0.86,1.0,0.942
60,,0.5135,0.305,0.0965,0.298,0.58,0.825,0.93,0.884
61,,0.444,0.2355,0.027,0.2395,0.51,0.79,0.86,0.826
62,,0.3745,0.166,-0.0425,0.181,0.44,0.755,0.79,0.768
63,3,0.305,0.0965,1.0,0.1225,0.37,0.72,0.72,0.71
64,,0.2355,0.027,0.9305,0.064,0.3,0.685,0.65,0.652
65,,0.166,-0.0425,0.861,0.0055,0.23,0.65,0.58,0.594
66,2,0.0965,1.0,0.7915,-0.053,0.16,0.615,0.51,0.536
67,4,0.027,0.9305,0.722,1.0,0.09,0.58,0.44,0.478
68,,-0.0425,0.861,0.6525,0.9415,0.02,0.545,0.37,0.42
69,1,1.0,0.7915,0.583,0.883,-0.2,0.51,0.3,0.362
70,5,0.9305,0.722,0.5135,0.8245,1.0,0.475,0.23,0.304
71,,0.861,0.6525,0.444,0.766,0.93,0.44,0.16,0.246
72,,0.7915,0.583,0.3745,0.7075,0.86,0.405,0.09,0.188
