step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,0.52273,0.42754,0.02542,0.10789,0.03143,0.63641,0.31436,0.50857
1,,0.45073,0.36954,-0.04708,0.08589,-0.04107,0.57841,0.24186,0.43607
2,3,0.37873,0.31154,1.0,0.06389,-0.11357,0.52041,0.16936,0.36357
3,5,0.30673,0.25354,0.9275,0.04189,1.0,0.46241,0.09686,0.29107
4,,0.23473,0.19554,0.855,0.01989,0.9275,0.40441,0.02436,0.21857
5,,0.16273,0.13754,0.7825,-0.00211,0.855,0.34641,-0.04814,0.14607
6,7,0.09073,0.07954,0.71,-0.02411,0.7825,0.28841,1.0,0.07357
7,4,0.01873,0.02154,0.6375,1.0,0.71,0.23041,0.9275,0.00107
8,,-0.05327,-0.03646,0.565,0.978,0.6375,0.17241,0.855,-0.07143
9,8,-0.12527,-0.09446,0.4925,0.956,0.565,0.11441,0.7825,1.0
10,1,1.0,-0.15246,0.27,0.934,0.4925,0.05641,0.71,0.9275
11,2,0.928,1.0,0.1975,0.912,0.42,-0.00159,0.6375,0.855
12,6,0.856,0.942,0.125,0.89,0.3475,1.0,0.565,0.7825
13,,0.784,0.884,0.0525,0.868,0.275,0.942,0.4925,0.71
14,,0.712,0.826,-0.02,0.846,0.2025,0.884,0.42,0.6375
15,3,0.64,0.768,1.0,0.824,0.13,0.826,0.3475,0.565
16,,0.568,0.71,0.9275,0.802,0.0575,0.768,0.275,0.4925
17,,0.496,0.652,0.855,0.78,-0.015,0.71,0.2025,0.42
18,5,0.424,0.594,0.7825,0.758,1.0,0.652,0.13,0.3475
19,,0.352,0.536,0.71,0.736,0.9275,0.594,0.0575,0.275
20,,0.28,0.478,0.6375,0.714,0.855,0.536,-0.015,0.2025
21,7,0.208,0.42,0.565,0.692,0.7825,0.478,1.0,0.13
22,,0.136,0.362,0.4925,0.67,0.71,0.42,0.9275,0.0575
23,,0.064,0.304,0.42,0.648,0.6375,0.362,0.855,-0.015
24,8,-0.008,0.246,0.3475,0.626,0.565,0.304,0.7825,1.0
25,1,1.0,0.188,0.125,0.604,0.4925,0.246,0.71,0.9275
26,,0.928,0.13,0.0525,0.582,0.42,0.188,0.6375,0.855
27,,0.856,0.072,-0.02,0.56,0.3475,0.13,0.565,0.7825
28,3,0.784,0.014,1.0,0.538,0.275,0.072,0.4925,0.71
29,,0.712,-0.044,0.9275,0.516,0.2025,0.014,0.42,0.6375
30,2,0.64,1.0,0.855,0.494,0.13,-0.044,0.3475,0.565
31,6,0.568,0.942,0.7825,0.472,0.0575,1.0,0.275,0.4925
32,,0.496,0.884,0.71,0.45,-0.015,0.942,0.2025,0.42
33,5,0.424,0.826,0.6375,0.428,1.0,0.884,0.13,0.3475
34,,0.352,0.768,0.565,0.406,0.9275,0.826,0.0575,0.275
35,,0.28,0.71,0.4925,0.384,0.855,0.768,-0.015,0.2025
36,7,0.208,0.652,0.42,0.362,0.7825,0.71,1.0,0.13
37,,0.136,0.594,0.3475,0.34,0.71,0.652,0.9275,0.0575
38,,0.064,0.536,0.275,0.318,0.6375,0.594,0.855,-0.015
39,8,-0.008,0.478,0.2025,0.296,0.565,0.536,0.7825,1.0
40,1,1.0,0.42,-0.02,0.274,0.4925,0.478,0.71,0.9275
41,3,0.928,0.362,1.0,0.252,0.42,0.42,0.6375,0.855
42,,0.856,0.304,0.9275,0.23,0.3475,0.362,0.565,0.7825
43,,0.784,0.246,0.855,0.208,0.275,0.304,0.4925,0.71
44,,0.712,0.188,0.7825,0.186,0.2025,0.246,0.42,0.6375
45,,0.64,0.13,0.71,0.164,0.13,0.188,0.3475,0.565
46,,0.568,0.072,0.6375,0.142,0.0575,0.13,0.275,0.4925
47,,0.496,0.014,0.565,0.12,-0.015,0.072,0.2025,0.42
48,5,0.424,-0.044,0.4925,0.098,1.0,0.014,0.13,0.3475
49,2,0.352,1.0,0.42,0.076,0.9275,-0.044,0.0575,0.275
50,6,0.28,0.942,0.3475,0.054,0.855,1.0,-0.015,0.2025
51,7,0.208,0.884,0.275,0.032,0.7825,0.942,1.0,0.13
52,,0.136,0.826,0.2025,0.01,0.71,0.884,0.9275,0.0575
53,,0.064,0.768,0.13,-0.012,0.6375,0.826,0.855,-0.015
54,8,-0.008,0.71,0.0575,-0.034,0.565,0.768,0.7825,1.0
55,4,-0.08,0.652,-0.015,1.0,0.4925,0.71,0.71,0.9275
56,1,1.0,0.594,-0.2375,0.978,0.42,0.652,0.6375,0.855
57,3,0.928,0.536,1.0,0.956,0.3475,0.594,0.565,0.7825
58,,0.856,0.478,0.9275,0.934,0.275,0.536,0.4925,0.71
59,,0.784,0.42,0.855,0.912,0.2025,0.478,0.42,0.6375
60,,0.712,0.362,0.7825,0.89,0.13,0.42,0.3475,0.565
61,,0.64,0.304,0.71,0.868,0.0575,0.362,0.275,0.4925
62,,0.568,0.246,0.6375,0.846,-0.015,0.304,0.2025,0.42
63,5,0.496,0.188,0.565,0.824,1.0,0.246,0.13,0.3475
64,,0.424,0.13,0.4925,0.802,0.9275,0.188,0.0575,0.275
65,,0.352,0.072,0.42,0.78,0.855,0.13,-0.015,0.2025
66,7,0.28,0.014,0.3475,0.758,0.7825,0.072,1.0,0.13
67,,0.208,-0.044,0.275,0.736,0.71,0.014,0.9275,0.0575
68,2,0.136,1.0,0.2025,0.714,0.6375,-0.044,0.855,-0.015
69,6,0.064,0.942,0.13,0.692,0.565,1.0,0.7825,-0.0875
70,8,-0.008,0.884,0.0575,0.67,0.4925,0.942,0.71,1.0
71,1,1.0,0.826,-0.165,0.648,0.42,0.884,0.6375,0.9275
72,3,0.928,0.768,1.0,0.626,0.3475,0.826,0.565,0.855
73,,0.856,0.71,0.9275,0.604,0.275,0.768,0.4925,0.7825
74,,0.784,0.652,0.855,0.582,0.2025,0.71,0.42,0.71
75,,0.712,0.594,0.7825,0.56,0.13,0.652,0.3475,0.6375
76,,0.64,0.536,0.71,0.538,0.0575,0.594,0.275,0.565
77,,0.568,0.478,0.6375,0.516,-0.015,0.536,0.2025,0.4925
78,5,0.496,0.42,0.565,0.494,1.0,0.478,0.13,0.42
79,,0.424,0.362,0.4925,0.472,0.9275,0.42,0.0575,0.3475
80,,0.352,0.304,0.42,0.45,0.855,0.362,-0.015,0.275
81,7,0.28,0.246,0.3475,0.428,0.7825,0.304,1.0,0.2025
82,,0.208,0.188,0.275,0.406,0.71,0.246,0.9275,0.13
83,,0.136,0.13,0.2025,0.384,0.6375,0.188,0.855,0.0575
84,,0.064,0.072,0.13,0.362,0.565,0.13,0.7825,-0.015
85,8,-0.008,0.014,0.0575,0.34,0.4925,0.072,0.71,1.0
86,1,1.0,-0.044,-0.165,0.318,0.42,0.014,0.6375,0.9275
87,3,0.928,-0.102,1.0,0.296,0.3475,-0.044,0.565,0.855
88,2,0.856,1.0,0.9275,0.274,0.275,-0.102,0.4925,0.7825
89,6,0.784,0.942,0.855,0.252,0.2025,1.0,0.42,0.71
90,,0.712,0.884,0.7825,0.23,0.13,0.942,0.3475,0.6375
91,,0.64,0.826,0.71,0.208,0.0575,0.884,0.275,0.565
92,,0.568,0.768,0.6375,0.186,-0.015,0.826,0.2025,0.4925
