step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.25092,0.90143,0.46399,0.19732,-0.68796,-0.68801,-0.88383,0.73235
1,7,-0.2186,0.85543,0.39631,0.17632,-0.62028,-0.54201,1.0,0.85335
2,5,-0.28628,0.80943,0.42863,0.29732,1.0,-0.39601,1.0,0.83235
3,6,-0.32496,0.73443,0.38995,0.34732,1.0,1.0,1.0,0.88235
4,1,1.0,0.83043,0.42227,0.32632,0.81768,1.0,1.0,1.0
5,,0.93232,0.75543,0.35459,0.27632,0.78536,0.975,0.96768,0.95
6,,0.86464,0.68043,0.28691,0.22632,0.75304,0.95,0.93536,0.9
7,,0.79696,0.60543,0.21923,0.17632,0.72072,0.925,0.90304,0.85
8,,0.72928,0.53043,0.15155,0.12632,0.6884,0.9,0.87072,0.8
9,,0.6616,0.45543,0.08387,0.07632,0.65608,0.875,0.8384,0.75
10,,0.59392,0.38043,0.01619,0.02632,0.62376,0.85,0.80608,0.7
11,,0.52624,0.30543,-0.05149,-0.02368,0.59144,0.825,0.77376,0.65
12,3,0.55856,0.40143,1.0,0.09732,0.65912,0.829,0.74144,0.629
13,,0.49088,0.32643,0.93232,0.04732,0.6268,0.804,0.70912,0.579
14,,0.4232,0.25143,0.86464,-0.00268,0.59448,0.779,0.6768,0.529
15,4,0.38452,0.27643,0.96796,1.0,0.73316,0.854,0.67348,0.479
16,,0.31684,0.20143,0.90028,0.95,0.70084,0.829,0.64116,0.429
17,,0.24916,0.12643,0.8326,0.9,0.66852,0.804,0.60884,0.379
18,,0.18148,0.05143,0.76492,0.85,0.6362,0.779,0.57652,0.329
19,,0.1138,-0.02357,0.69724,0.8,0.60388,0.754,0.5442,0.279
20,2,0.21712,1.0,0.80056,0.85,0.60056,0.729,0.54088,0.329
21,,0.14944,0.925,0.73288,0.8,0.56824,0.704,0.50856,0.279
22,,0.08176,0.85,0.6652,0.75,0.53592,0.679,0.47624,0.229
23,,0.01408,0.775,0.59752,0.7,0.5036,0.654,0.44392,0.179
24,,-0.0536,0.7,0.52984,0.65,0.47128,0.629,0.4116,0.129
25,1,1.0,0.796,0.56216,0.629,0.28896,0.633,0.47928,0.25
26,,0.93232,0.721,0.49448,0.579,0.25664,0.608,0.44696,0.2
27,,0.86464,0.646,0.4268,0.529,0.22432,0.583,0.41464,0.15
28,,0.79696,0.571,0.35912,0.479,0.192,0.558,0.38232,0.1
29,,0.72928,0.496,0.29144,0.429,0.15968,0.533,0.35,0.05
30,,0.6616,0.421,0.22376,0.379,0.12736,0.508,0.31768,0.0
31,,0.59392,0.346,0.15608,0.329,0.09504,0.483,0.28536,-0.05
32,8,0.69724,0.371,0.1174,0.279,0.09172,0.558,0.42404,1.0
33,,0.62956,0.296,0.04972,0.229,0.0594,0.533,0.39172,0.95
34,,0.56188,0.221,-0.01796,0.179,0.02708,0.508,0.3594,0.9
35,3,0.5942,0.317,1.0,0.3,0.09476,0.512,0.32708,0.879
36,,0.52652,0.242,0.93232,0.25,0.06244,0.487,0.29476,0.829
37,,0.45884,0.167,0.86464,0.2,0.03012,0.462,0.26244,0.779
38,,0.39116,0.092,0.79696,0.15,-0.0022,0.437,0.23012,0.729
39,5,0.32348,0.046,0.82928,0.271,1.0,0.583,0.2978,0.708
40,,0.2558,-0.029,0.7616,0.221,0.96768,0.558,0.26548,0.658
41,2,0.35912,1.0,0.86492,0.271,0.96436,0.533,0.26216,0.708
42,,0.29144,0.925,0.79724,0.221,0.93204,0.508,0.22984,0.658
43,,0.22376,0.85,0.72956,0.171,0.89972,0.483,0.19752,0.608
44,,0.15608,0.775,0.66188,0.121,0.8674,0.458,0.1652,0.558
45,,0.0884,0.7,0.5942,0.071,0.83508,0.433,0.13288,0.508
46,,0.02072,0.625,0.52652,0.021,0.80276,0.408,0.10056,0.458
47,,-0.04696,0.55,0.45884,-0.029,0.77044,0.383,0.06824,0.408
48,1,1.0,0.646,0.49116,-0.05,0.58812,0.387,0.13592,0.529
49,4,0.96132,0.671,0.59448,1.0,0.7268,0.462,0.1326,0.479
50,,0.89364,0.596,0.5268,0.95,0.69448,0.437,0.10028,0.429
51,,0.82596,0.521,0.45912,0.9,0.66216,0.412,0.06796,0.379
52,,0.75828,0.446,0.39144,0.85,0.62984,0.387,0.03564,0.329
53,,0.6906,0.371,0.32376,0.8,0.59752,0.362,0.00332,0.279
54,,0.62292,0.296,0.25608,0.75,0.5652,0.337,-0.029,0.229
55,7,0.65524,0.25,0.1884,0.729,0.63288,0.483,1.0,0.35
56,,0.58756,0.175,0.12072,0.679,0.60056,0.458,0.96768,0.3
57,,0.51988,0.1,0.05304,0.629,0.56824,0.433,0.93536,0.25
58,,0.4522,0.025,-0.01464,0.579,0.53592,0.408,0.90304,0.2
59,3,0.48452,0.121,1.0,0.7,0.6036,0.412,0.87072,0.179
60,,0.41684,0.046,0.93232,0.65,0.57128,0.387,0.8384,0.129
61,,0.34916,-0.029,0.86464,0.6,0.53896,0.362,0.80608,0.079
62,2,0.45248,1.0,0.96796,0.65,0.53564,0.337,0.80276,0.129
63,,0.3848,0.925,0.90028,0.6,0.50332,0.312,0.77044,0.079
64,,0.31712,0.85,0.8326,0.55,0.471,0.287,0.73812,0.029
65,,0.24944,0.775,0.76492,0.5,0.43868,0.262,0.7058,-0.021
66,8,0.35276,0.8,0.72624,0.45,0.43536,0.337,0.84448,1.0
67,,0.28508,0.725,0.65856,0.4,0.40304,0.312,0.81216,0.95
68,,0.2174,0.65,0.59088,0.35,0.37072,0.287,0.77984,0.9
69,,0.14972,0.575,0.5232,0.3,0.3384,0.262,0.74752,0.85
70,,0.08204,0.5,0.45552,0.25,0.30608,0.237,0.7152,0.8
71,,0.01436,0.425,0.38784,0.2,0.27376,0.212,0.68288,0.75
72,,-0.05332,0.35,0.32016,0.15,0.24144,0.187,0.65056,0.7
73,1,1.0,0.446,0.35248,0.129,0.05912,0.191,0.71824,0.821
74,,0.93232,0.371,0.2848,0.079,0.0268,0.166,0.68592,0.771
75,,0.86464,0.296,0.21712,0.029,-0.00552,0.141,0.6536,0.721
76,5,0.79696,0.25,0.24944,0.15,1.0,0.287,0.72128,0.7
77,,0.72928,0.175,0.18176,0.1,0.96768,0.262,0.68896,0.65
78,,0.6616,0.1,0.11408,0.05,0.93536,0.237,0.65664,0.6
79,,0.59392,0.025,0.0464,0.0,0.90304,0.212,0.62432,0.55
80,,0.52624,-0.05,-0.02128,-0.05,0.87072,0.187,0.592,0.5
81,4,0.48756,-0.025,0.08204,1.0,1.0,0.262,0.58868,0.45
82,2,0.59088,1.0,0.18536,1.0,0.99668,0.237,0.58536,0.5
83,,0.5232,0.925,0.11768,0.95,0.96436,0.212,0.55304,0.45
84,,0.45552,0.85,0.05,0.9,0.93204,0.187,0.52072,0.4
85,,0.38784,0.775,-0.01768,0.85,0.89972,0.162,0.4884,0.35
86,3,0.42016,0.871,1.0,0.971,0.9674,0.166,0.45608,0.329
87,,0.35248,0.796,0.93232,0.921,0.93508,0.141,0.42376,0.279
88,,0.2848,0.721,0.86464,0.871,0.90276,0.116,0.39144,0.229
89,,0.21712,0.646,0.79696,0.821,0.87044,0.091,0.35912,0.179
90,,0.14944,0.571,0.72928,0.771,0.83812,0.066,0.3268,0.129
91,,0.08176,0.496,0.6616,0.721,0.8058,0.041,0.29448,0.079
92,,0.01408,0.421,0.59392,0.671,0.77348,0.016,0.26216,0.029
93,,-0.0536,0.346,0.52624,0.621,0.74116,-0.009,0.22984,-0.021
94,1,1.0,0.442,0.55856,0.6,0.55884,-0.005,0.29752,0.1
95,6,0.96132,0.367,0.51988,0.65,0.69752,1.0,0.4362,0.15
96,,0.89364,0.292,0.4522,0.6,0.6652,0.975,0.40388,0.1
97,,0.82596,0.217,0.38452,0.55,0.63288,0.95,0.37156,0.05
98,,0.75828,0.142,0.31684,0.5,0.60056,0.925,0.33924,0.0
99,,0.6906,0.067,0.24916,0.45,0.56824,0.9,0.30692,-0.05
