step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.08786003156592814,0.5703519227860272,-0.6006524356832805,0.02846887682722321,0.18482913772408494,-0.9070991745600046,0.21508970380287673,-0.6589517526254169
1,6,0.16314,0.75035,-0.34965,0.30847,0.43583,0.0929,0.46609,-0.37895
2,6,0.41414,0.93035,-0.09865,0.58847,0.68683,1.0,0.71709,-0.09895
3,8,0.66514,1.0,0.15235,0.76847,0.93783,1.0,0.96809,0.90105
4,8,0.91614,1.0,0.40335,0.94847,1.0,1.0,1.0,1.0
5,,0.89614,0.98,0.38335,0.92847,0.98,0.98,0.98,0.98
6,,0.87614,0.96,0.36335,0.90847,0.96,0.96,0.96,0.96
7,,0.85614,0.94,0.34335,0.88847,0.94,0.94,0.94,0.94
8,,0.83614,0.92,0.32335,0.86847,0.92,0.92,0.92,0.92
9,,0.81614,0.9,0.30335,0.84847,0.9,0.9,0.9,0.9
10,,0.79614,0.88,0.28335,0.82847,0.88,0.88,0.88,0.88
11,,0.77614,0.86,0.26335,0.80847,0.86,0.86,0.86,0.86
12,,0.75614,0.84,0.24335,0.78847,0.84,0.84,0.84,0.84
13,,0.73614,0.82,0.22335,0.76847,0.82,0.82,0.82,0.82
14,,0.71614,0.8,0.20335,0.74847,0.8,0.8,0.8,0.8
15,,0.69614,0.78,0.18335,0.72847,0.78,0.78,0.78,0.78
16,,0.67614,0.76,0.16335,0.70847,0.76,0.76,0.76,0.76
17,,0.65614,0.74,0.14335,0.68847,0.74,0.74,0.74,0.74
18,,0.63614,0.72,0.12335,0.66847,0.72,0.72,0.72,0.72
19,,0.61614,0.7,0.10335,0.64847,0.7,0.7,0.7,0.7
20,,0.59614,0.68,0.08335,0.62847,0.68,0.68,0.68,0.68
21,,0.57614,0.66,0.06335,0.60847,0.66,0.66,0.66,0.66
22,,0.55614,0.64,0.04335,0.58847,0.64,0.64,0.64,0.64
23,,0.53614,0.62,0.02335,0.56847,0.62,0.62,0.62,0.62
24,,0.51614,0.6,0.00335,0.54847,0.6,0.6,0.6,0.6
25,,0.49614,0.58,-0.01665,0.52847,0.58,0.58,0.58,0.58
26,3,0.77614,0.831,0.98335,0.77947,0.86,0.831,0.76,0.831
27,3,1.0,1.0,1.0,1.0,1.0,1.0,0.94,1.0
28,,0.98,0.98,0.98,0.98,0.98,0.98,0.92,0.98
