active_motive
2
3
8
4
7
5
6
2
1
3
8
4
2
5
6
1
7
3
8
2
4
5
6
1
2
3
8
7
4
2
5
6
1
3
8
2
7
4
5
6
1
2
3
8
4
7
5
2
6
1
3
8
2
4
5
6
7
1
3
8
2
4
5
6
2
1
3
8
7
4
2
5
6
1
3
8
2
7
4
5
6
1
2
3
8
4
7
5
2
6
1
3
8
2
4
5
6
7
1
3
8
2
4
5
6
2
1
3
8
7
4
2
5
6
1
3
8
2
7
4
5
6
1
2
3
8
4
7
5
2
6
1
3
8
2
4
5
6
7
1
3
8
2
4
5
6
2
1
3
8
7
4
2
5
6
1
3
8
2
7
4
5
6
1
2
3
8
4
7
5
2
6
1
3
8
2
4
5
6
7
1
3
8
2
4
5
6
2
1
3
8
7
4
2
5
6
1
3
8
2
7
4
5
6
1
2
3
8
4
7
5
2
6
1
3
8
2
4
5
6
7
1
3
8
2
4
5
6
2
1
3
8
7
4
2
5
6
1
3
8
2
7
4
5
6
1
2
3
8
4
7
5
2
6
1
3
8
2
4
5
6
7
1
3
8
2
4
5
6
2
1
3
8
7
4
2
5
6
1
3
8
2
7
4
5
6
1
2
3
8
4
7
5
2
6
1
3
8
2
4
5
6
7
1
3
8
2
4
5
6
2
1
3
8
7
4
2
5
6
1
3
8
2
7
4
5
6
1
2
3
8
4
7
5
2
6
1
3
8
2
4
5
6
7
1
3
8
2
4
5
6
2
1
3
8
7
4
2
5
6
1
3
8
2
7
4
5
6
1
2
3
8
4
7
5
2
6
1
3
8
2
4
5
6
7
1
3
8
2
4
5
6
2
1
3
8
7
4
2
5
6
1
3
8
2
7
4
5
6
1
2
3
8
4
7
5
2
6
1
3
8
2
4
5
6
7
1
3
8
2
4
5
6
2
1
3
8
7
4
2
5
6
1
3
8
2
7
4
5
6
1
2
3
8
4
7
5
2
6
1
3
8
2
4
5
6
7
1
3
8
2
4
5
6
2
1
3
8
7
4
2
5
6
1
3
8
2
7
4
5
6
1
2
3
8
4
7
5
2
6
