active_motive
8
4
7
2
1
6
5
8
3
4
7
2
1
8
6
5
4
3
7
2
1
8
6
4
5
8
7
2
1
3
4
6
5
8
7
2
1
4
3
8
6
5
7
2
4
1
8
6
5
3
8
7
2
4
1
6
5
8
3
7
2
4
1
8
6
5
7
2
4
8
3
1
6
5
8
7
2
4
1
3
6
5
8
7
2
4
1
8
6
5
3
7
2
4
8
1
6
5
3
8
7
2
4
1
6
5
8
7
2
4
3
1
8
6
5
7
2
4
8
1
3
6
5
8
7
2
4
1
6
5
8
3
7
2
4
1
8
6
5
3
7
2
4
8
1
6
5
8
7
2
4
3
1
6
5
8
7
2
4
1
3
8
6
5
7
2
4
8
1
6
5
3
8
7
2
4
1
6
5
8
3
7
2
4
1
8
6
5
7
2
4
8
3
1
6
5
8
7
2
4
1
3
6
5
8
7
2
4
1
8
6
5
3
7
2
4
8
1
6
5
3
8
7
2
4
1
6
5
8
7
2
4
3
1
8
6
5
7
2
4
8
1
3
6
5
8
7
2
4
1
6
5
8
3
7
2
4
1
8
6
5
3
7
2
4
8
1
6
5
8
7
2
4
3
1
6
5
8
7
2
4
1
3
8
6
5
7
2
4
8
1
6
5
3
8
7
2
4
1
6
5
8
3
7
2
4
1
8
6
5
7
2
4
8
3
1
6
5
8
7
2
4
1
3
6
5
8
7
2
4
1
8
6
5
3
7
2
4
8
1
6
5
3
8
7
2
4
1
6
5
8
7
2
4
3
1
8
6
5
7
2
4
8
1
3
6
5
8
7
2
4
1
6
5
8
3
7
2
4
1
8
6
5
3
7
2
4
8
1
6
5
8
7
2
4
3
1
6
5
8
7
2
4
1
3
8
6
5
7
2
4
8
1
6
5
3
8
7
2
4
1
6
5
8
3
7
2
4
1
8
6
5
7
2
4
8
3
1
6
5
8
7
2
4
1
3
6
5
8
7
2
4
1
8
6
5
3
7
2
4
8
1
6
5
3
8
7
2
4
1
6
5
8
7
2
4
3
1
8
6
5
7
2
4
8
1
3
6
5
8
7
2
4
1
6
5
8
3
7
2
