,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
motive_1,0.0,0.007,0.0,-0.007,-0.01,-0.007,0.0,0.007
motive_2,0.007,0.0,0.007,0.0,-0.007,-0.01,-0.007,0.0
motive_3,0.0,0.007,0.0,0.007,0.0,-0.007,-0.01,-0.007
motive_4,-0.007,0.0,0.007,0.0,0.007,0.0,-0.007,-0.01
motive_5,-0.01,-0.007,0.0,0.007,0.0,0.007,0.0,-0.007
motive_6,-0.007,-0.01,-0.007,0.0,0.007,0.0,0.007,0.0
motive_7,0.0,-0.007,-0.01,-0.007,0.0,0.007,0.0,0.007
motive_8,0.007,0.0,-0.007,-0.01,-0.007,0.0,0.007,0.0
