active_motive
8
5
7
4
2
6
3
1
8
7
4
5
2
6
1
8
4
3
7
2
5
6
4
8
1
7
2
6
3
5
4
8
7
1
2
6
4
5
8
3
7
2
1
6
4
5
8
7
2
4
6
3
1
8
5
7
2
4
6
1
3
8
7
5
2
4
6
1
8
7
2
4
3
6
5
8
1
7
2
4
6
5
3
8
7
1
2
4
6
5
8
7
2
4
3
1
6
8
5
7
2
4
6
1
3
8
7
5
2
4
6
1
8
7
3
2
4
5
6
8
1
7
2
4
6
5
3
8
7
1
2
4
6
5
8
7
3
2
4
1
6
8
5
7
2
4
6
1
3
8
7
5
2
4
6
1
8
7
3
2
4
5
6
8
1
7
2
4
6
5
3
8
7
1
2
4
6
5
8
7
3
2
4
1
6
8
5
7
2
4
6
1
3
8
7
5
2
4
6
1
8
7
3
2
4
5
6
8
1
7
2
4
6
5
3
8
7
1
2
4
6
5
8
7
3
2
4
1
6
8
5
7
2
4
6
1
3
8
7
5
2
4
6
1
8
7
3
2
4
5
6
8
1
7
2
4
6
5
3
8
7
1
2
4
6
5
8
7
3
2
4
1
6
8
5
7
2
4
6
1
3
8
7
5
2
4
6
1
8
7
3
2
4
5
6
8
1
7
2
4
6
5
3
8
7
1
2
4
6
5
8
7
3
2
4
1
6
8
5
7
2
4
6
1
3
8
7
5
2
4
6
1
8
7
3
2
4
5
6
8
1
7
2
4
6
5
3
8
7
1
2
4
6
5
8
7
3
2
4
1
6
8
5
7
2
4
6
1
3
8
7
5
2
4
6
1
8
7
3
2
4
5
6
8
1
7
2
4
6
5
3
8
7
1
2
4
6
5
8
7
3
2
4
1
6
8
5
7
2
4
6
1
3
8
7
5
2
4
6
1
8
7
3
2
4
5
6
8
1
7
2
4
6
5
3
8
7
1
2
4
6
5
8
7
3
2
4
1
6
8
5
7
2
4
6
1
3
8
7
5
2
4
6
1
8
7
3
2
4
5
6
8
1
7
2
4
6
5
3
8
7
1
2
4
6
5
8
7
3
2
4
1
6
8
5
7
2
4
6
1
