step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,0.84421,0.93002,0.07042,0.20892,0.67114,0.35865,0.25416,0.29529
1,,0.78271,0.85302,-0.00708,0.13192,0.60914,0.31715,0.19216,0.25379
2,3,0.72121,0.77602,1.0,0.05492,0.54714,0.27565,0.13016,0.21229
3,,0.65971,0.69902,0.9225,-0.02208,0.48514,0.23415,0.06816,0.17079
4,4,0.59821,0.62202,0.845,1.0,0.42314,0.19265,0.00616,0.12929
5,,0.53671,0.54502,0.7675,0.923,0.36114,0.15115,-0.05584,0.08779
6,7,0.47521,0.46802,0.69,0.846,0.29914,0.10965,1.0,0.04629
7,,0.41371,0.39102,0.6125,0.769,0.23714,0.06815,0.938,0.00479
8,,0.35221,0.31402,0.535,0.692,0.17514,0.02665,0.876,-0.03671
9,8,0.29071,0.23702,0.4575,0.615,0.11314,-0.01485,0.814,1.0
10,6,0.22921,0.16002,0.38,0.538,0.05114,1.0,0.752,0.9585
11,,0.16771,0.08302,0.3025,0.461,-0.01086,0.9585,0.69,0.917
12,5,0.10621,0.00602,0.225,0.384,1.0,0.917,0.628,0.8755
13,,0.04471,-0.07098,0.1475,0.307,0.938,0.8755,0.566,0.834
14,2,-0.01679,1.0,0.07,0.23,0.876,0.834,0.504,0.7925
15,1,1.0,0.923,-0.0075,0.153,0.664,0.7925,0.442,0.751
16,3,0.9385,0.846,1.0,0.076,0.602,0.751,0.38,0.7095
17,,0.877,0.769,0.9225,-0.001,0.54,0.7095,0.318,0.668
18,4,0.8155,0.692,0.845,1.0,0.478,0.668,0.256,0.6265
19,,0.754,0.615,0.7675,0.923,0.416,0.6265,0.194,0.585
20,,0.6925,0.538,0.69,0.846,0.354,0.585,0.132,0.5435
21,,0.631,0.461,0.6125,0.769,0.292,0.5435,0.07,0.502
22,,0.5695,0.384,0.535,0.692,0.23,0.502,0.008,0.4605
23,,0.508,0.307,0.4575,0.615,0.168,0.4605,-0.054,0.419
24,7,0.4465,0.23,0.38,0.538,0.106,0.419,1.0,0.3775
25,,0.385,0.153,0.3025,0.461,0.044,0.3775,0.938,0.336
26,,0.3235,0.076,0.225,0.384,-0.018,0.336,0.876,0.2945
27,5,0.262,-0.001,0.1475,0.307,1.0,0.2945,0.814,0.253
28,2,0.2005,1.0,0.07,0.23,0.938,0.253,0.752,0.2115
29,,0.139,0.923,-0.0075,0.153,0.876,0.2115,0.69,0.17
30,3,0.0775,0.846,1.0,0.076,0.814,0.17,0.628,0.1285
31,,0.016,0.769,0.9225,-0.001,0.752,0.1285,0.566,0.087
32,4,-0.0455,0.692,0.845,1.0,0.69,0.087,0.504,0.0455
33,1,1.0,0.615,0.7675,0.923,0.478,0.0455,0.442,0.004
34,,0.9385,0.538,0.69,0.846,0.416,0.004,0.38,-0.0375
35,8,0.877,0.461,0.6125,0.769,0.354,-0.0375,0.318,1.0
36,6,0.8155,0.384,0.535,0.692,0.292,1.0,0.256,0.9585
37,,0.754,0.307,0.4575,0.615,0.23,0.9585,0.194,0.917
38,,0.6925,0.23,0.38,0.538,0.168,0.917,0.132,0.8755
39,,0.631,0.153,0.3025,0.461,0.106,0.8755,0.07,0.834
40,,0.5695,0.076,0.225,0.384,0.044,0.834,0.008,0.7925
41,,0.508,-0.001,0.1475,0.307,-0.018,0.7925,-0.054,0.751
42,7,0.4465,-0.078,0.07,0.23,-0.08,0.751,1.0,0.7095
43,5,0.385,-0.155,-0.0075,0.153,1.0,0.7095,0.938,0.668
44,2,0.3235,1.0,-0.085,0.076,0.938,0.668,0.876,0.6265
45,3,0.262,0.923,1.0,-0.001,0.876,0.6265,0.814,0.585
46,4,0.2005,0.846,0.9225,1.0,0.814,0.585,0.752,0.5435
47,,0.139,0.769,0.845,0.923,0.752,0.5435,0.69,0.502
48,,0.0775,0.692,0.7675,0.846,0.69,0.502,0.628,0.4605
49,,0.016,0.615,0.69,0.769,0.628,0.4605,0.566,0.419
50,,-0.0455,0.538,0.6125,0.692,0.566,0.419,0.504,0.3775
51,1,1.0,0.461,0.535,0.615,0.354,0.3775,0.442,0.336
52,,0.9385,0.384,0.4575,0.538,0.292,0.336,0.38,0.2945
53,,0.877,0.307,0.38,0.461,0.23,0.2945,0.318,0.253
54,,0.8155,0.23,0.3025,0.384,0.168,0.253,0.256,0.2115
55,,0.754,0.153,0.225,0.307,0.106,0.2115,0.194,0.17
56,,0.6925,0.076,0.1475,0.23,0.044,0.17,0.132,0.1285
57,,0.631,-0.001,0.07,0.153,-0.018,0.1285,0.07,0.087
58,5,0.5695,-0.078,-0.0075,0.076,1.0,0.087,0.008,0.0455
59,2,0.508,1.0,-0.085,-0.001,0.938,0.0455,-0.054,0.004
60,3,0.4465,0.923,1.0,-0.078,0.876,0.004,-0.116,-0.0375
61,7,0.385,0.846,0.9225,-0.155,0.814,-0.0375,1.0,-0.079
62,4,0.3235,0.769,0.845,1.0,0.752,-0.079,0.938,-0.1205
63,8,0.262,0.692,0.7675,0.923,0.69,-0.1205,0.876,1.0
64,6,0.2005,0.615,0.69,0.846,0.628,1.0,0.814,0.9585
65,,0.139,0.538,0.6125,0.769,0.566,0.9585,0.752,0.917
66,,0.0775,0.461,0.535,0.692,0.504,0.917,0.69,0.8755
67,,0.016,0.384,0.4575,0.615,0.442,0.8755,0.628,0.834
68,,-0.0455,0.307,0.38,0.538,0.38,0.834,0.566,0.7925
69,1,1.0,0.23,0.3025,0.461,0.168,0.7925,0.504,0.751
70,,0.9385,0.153,0.225,0.384,0.106,0.751,0.442,0.7095
71,,0.877,0.076,0.1475,0.307,0.044,0.7095,0.38,0.668
72,,0.8155,-0.001,0.07,0.23,-0.018,0.668,0.318,0.6265
73,5,0.754,-0.078,-0.0075,0.153,1.0,0.6265,0.256,0.585
74,2,0.6925,1.0,-0.085,0.076,0.938,0.585,0.194,0.5435
75,3,0.631,0.923,1.0,-0.001,0.876,0.5435,0.132,0.502
76,4,0.5695,0.846,0.9225,1.0,0.814,0.502,0.07,0.4605
77,,0.508,0.769,0.845,0.923,0.752,0.4605,0.008,0.419
78,,0.4465,0.692,0.7675,0.846,0.69,0.419,-0.054,0.3775
79,7,0.385,0.615,0.69,0.769,0.628,0.3775,1.0,0.336
80,,0.3235,0.538,0.6125,0.692,0.566,0.336,0.938,0.2945
81,,0.262,0.461,0.535,0.615,0.504,0.2945,0.876,0.253
82,,0.2005,0.384,0.4575,0.538,0.442,0.253,0.814,0.2115
83,,0.139,0.307,0.38,0.461,0.38,0.2115,0.752,0.17
84,,0.0775,0.23,0.3025,0.384,0.318,0.17,0.69,0.1285
85,,0.016,0.153,0.225,0.307,0.256,0.1285,0.628,0.087
86,,-0.0455,0.076,0.1475,0.23,0.194,0.087,0.566,0.0455
87,1,1.0,-0.001,0.07,0.153,-0.018,0.0455,0.504,0.004
88,5,0.9385,-0.078,-0.0075,0.076,1.0,0.004,0.442,-0.0375
89,2,0.877,1.0,-0.085,-0.001,0.938,-0.0375,0.38,-0.079
90,3,0.8155,0.923,1.0,-0.078,0.876,-0.079,0.318,-0.1205
91,8,0.754,0.846,0.9225,-0.155,0.814,-0.1205,0.256,1.0
92,4,0.6925,0.769,0.845,1.0,0.752,-0.162,0.194,0.9585
93,6,0.631,0.692,0.7675,0.923,0.69,1.0,0.132,0.917
94,,0.5695,0.615,0.69,0.846,0.628,0.9585,0.07,0.8755
95,,0.508,0.538,0.6125,0.769,0.566,0.917,0.008,0.834
96,,0.4465,0.461,0.535,0.692,0.504,0.8755,-0.054,0.7925
97,7,0.385,0.384,0.4575,0.615,0.442,0.834,1.0,0.751
98,,0.3235,0.307,0.38,0.538,0.38,0.7925,0.938,0.7095
99,,0.262,0.23,0.3025,0.461,0.318,0.751,0.876,0.668
100,,0.2005,0.153,0.225,0.384,0.256,0.7095,0.814,0.6265
101,,0.139,0.076,0.1475,0.307,0.194,0.668,0.752,0.585
102,,0.0775,-0.001,0.07,0.23,0.132,0.6265,0.69,0.5435
103,2,0.016,1.0,-0.0075,0.153,0.07,0.585,0.628,0.502
104,3,-0.0455,0.923,1.0,0.076,0.008,0.5435,0.566,0.4605
105,1,1.0,0.846,0.9225,-0.001,-0.204,0.502,0.504,0.419
106,5,0.9385,0.769,0.845,-0.078,1.0,0.4605,0.442,0.3775
107,4,0.877,0.692,0.7675,1.0,0.938,0.419,0.38,0.336
108,,0.8155,0.615,0.69,0.923,0.876,0.3775,0.318,0.2945
109,,0.754,0.538,0.6125,0.846,0.814,0.336,0.256,0.253
110,,0.6925,0.461,0.535,0.769,0.752,0.2945,0.194,0.2115
111,,0.631,0.384,0.4575,0.692,0.69,0.253,0.132,0.17
112,,0.5695,0.307,0.38,0.615,0.628,0.2115,0.07,0.1285
113,,0.508,0.23,0.3025,0.538,0.566,0.17,0.008,0.087
114,,0.4465,0.153,0.225,0.461,0.504,0.1285,-0.054,0.0455
115,7,0.385,0.076,0.1475,0.384,0.442,0.087,1.0,0.004
116,,0.3235,-0.001,0.07,0.307,0.38,0.0455,0.938,-0.0375
117,8,0.262,-0.078,-0.0075,0.23,0.318,0.004,0.876,1.0
118,2,0.2005,1.0,-0.085,0.153,0.256,-0.0375,0.814,0.9585
119,3,0.139,0.923,1.0,0.076,0.194,-0.079,0.752,0.917
120,6,0.0775,0.846,0.9225,-0.001,0.132,1.0,0.69,0.8755
121,4,0.016,0.769,0.845,1.0,0.07,0.9585,0.628,0.834
122,,-0.0455,0.692,0.7675,0.923,0.008,0.917,0.566,0.7925
123,1,1.0,0.615,0.69,0.846,-0.204,0.8755,0.504,0.751
124,5,0.9385,0.538,0.6125,0.769,1.0,0.834,0.442,0.7095
125,,0.877,0.461,0.535,0.692,0.938,0.7925,0.38,0.668
126,,0.8155,0.384,0.4575,0.615,0.876,0.751,0.318,0.6265
127,,0.754,0.307,0.38,0.538,0.814,0.7095,0.256,0.585
