step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,0.82874,0.35675,0.28093,0.5427,0.14092,0.8022,0.07455,0.98689
1,,0.76374,0.32225,0.26443,0.5082,0.07592,0.7117,-0.02895,0.89639
2,7,0.69874,0.28775,0.24793,0.4737,0.01092,0.6212,1.0,0.80589
3,,0.63374,0.25325,0.23143,0.4392,-0.05408,0.5307,0.8965,0.71539
4,5,0.56874,0.21875,0.21493,0.4047,1.0,0.4402,0.793,0.62489
5,,0.50374,0.18425,0.19843,0.3702,0.935,0.3497,0.6895,0.53439
6,,0.43874,0.14975,0.18193,0.3357,0.87,0.2592,0.586,0.44389
7,,0.37374,0.11525,0.16543,0.3012,0.805,0.1687,0.4825,0.35339
8,,0.30874,0.08075,0.14893,0.2667,0.74,0.0782,0.379,0.26289
9,,0.24374,0.04625,0.13243,0.2322,0.675,-0.0123,0.2755,0.17239
10,6,0.17874,0.01175,0.11593,0.1977,0.61,1.0,0.172,0.08189
11,,0.11374,-0.02275,0.09943,0.1632,0.545,0.9095,0.0685,-0.00861
12,2,0.04874,1.0,0.08293,0.1287,0.48,0.819,-0.035,-0.09911
13,8,-0.01626,0.9655,0.06643,0.0942,0.415,0.7285,-0.1385,1.0
14,7,-0.08126,0.931,0.04993,0.0597,0.35,0.638,1.0,0.9095
15,1,1.0,0.8965,0.03343,0.0252,0.135,0.5475,0.8965,0.819
16,,0.935,0.862,0.01693,-0.0093,0.07,0.457,0.793,0.7285
17,4,0.87,0.8275,0.00043,1.0,0.005,0.3665,0.6895,0.638
18,,0.805,0.793,-0.01607,0.9655,-0.06,0.276,0.586,0.5475
19,5,0.74,0.7585,-0.03257,0.931,1.0,0.1855,0.4825,0.457
20,3,0.675,0.724,1.0,0.8965,0.935,0.095,0.379,0.3665
21,,0.61,0.6895,0.9835,0.862,0.87,0.0045,0.2755,0.276
22,,0.545,0.655,0.967,0.8275,0.805,-0.086,0.172,0.1855
23,6,0.48,0.6205,0.9505,0.793,0.74,1.0,0.0685,0.095
24,,0.415,0.586,0.934,0.7585,0.675,0.9095,-0.035,0.0045
25,7,0.35,0.5515,0.9175,0.724,0.61,0.819,1.0,-0.086
26,8,0.285,0.517,0.901,0.6895,0.545,0.7285,0.8965,1.0
