step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,0.20223,0.41615,-0.95883,0.93982,0.66489,-0.57532,-0.63635,-0.63319
1,3,0.15455,0.36815,1.0,0.91682,0.65257,-0.58732,-0.65867,-0.67019
2,8,0.11387,0.31315,0.94532,0.87682,0.63325,-0.59232,-0.66399,1.0
3,7,0.06619,0.25115,0.88764,0.83982,0.62093,-0.59032,1.0,0.977
4,6,0.01151,0.18615,0.83296,0.80982,0.61561,1.0,0.99468,0.947
5,,-0.05617,0.11115,0.76528,0.75982,0.58329,0.975,0.96236,0.897
6,1,1.0,0.06315,0.7176,0.72282,0.56097,0.963,0.95004,0.874
7,,0.93232,-0.01185,0.64992,0.67282,0.52865,0.938,0.91772,0.824
8,2,0.89164,1.0,0.60924,0.64282,0.50933,0.923,0.8984,0.794
9,,0.82396,0.925,0.54156,0.59282,0.47701,0.898,0.86608,0.744
10,,0.75628,0.85,0.47388,0.54282,0.44469,0.873,0.83376,0.694
11,,0.6886,0.775,0.4062,0.49282,0.41237,0.848,0.80144,0.644
12,,0.62092,0.7,0.33852,0.44282,0.38005,0.823,0.76912,0.594
13,,0.55324,0.625,0.27084,0.39282,0.34773,0.798,0.7368,0.544
14,,0.48556,0.55,0.20316,0.34282,0.31541,0.773,0.70448,0.494
15,,0.41788,0.475,0.13548,0.29282,0.28309,0.748,0.67216,0.444
16,,0.3502,0.4,0.0678,0.24282,0.25077,0.723,0.63984,0.394
17,,0.28252,0.325,0.00012,0.19282,0.21845,0.698,0.60752,0.344
18,,0.21484,0.25,-0.06756,0.14282,0.18613,0.673,0.5752,0.294
19,3,0.16716,0.202,1.0,0.11982,0.17381,0.661,0.55288,0.257
20,,0.09948,0.127,0.93232,0.06982,0.14149,0.636,0.52056,0.207
21,,0.0318,0.052,0.86464,0.01982,0.10917,0.611,0.48824,0.157
22,,-0.03588,-0.023,0.79696,-0.03018,0.07685,0.586,0.45592,0.107
23,1,1.0,-0.071,0.74928,-0.06718,0.05453,0.574,0.4436,0.084
24,2,0.95932,1.0,0.7086,-0.09718,0.03521,0.559,0.42428,0.054
25,4,0.90464,0.945,0.66792,1.0,0.02989,0.554,0.40496,0.014
26,,0.83696,0.87,0.60024,0.95,-0.00243,0.529,0.37264,-0.036
27,8,0.79628,0.815,0.54556,0.91,-0.02175,0.524,0.36732,1.0
28,5,0.7386,0.753,0.49788,0.887,1.0,0.526,0.355,0.963
29,,0.67092,0.678,0.4302,0.837,0.96768,0.501,0.32268,0.913
30,,0.60324,0.603,0.36252,0.787,0.93536,0.476,0.29036,0.863
31,,0.53556,0.528,0.29484,0.737,0.90304,0.451,0.25804,0.813
32,,0.46788,0.453,0.22716,0.687,0.87072,0.426,0.22572,0.763
33,,0.4002,0.378,0.15948,0.637,0.8384,0.401,0.1934,0.713
34,,0.33252,0.303,0.0918,0.587,0.80608,0.376,0.16108,0.663
35,,0.26484,0.228,0.02412,0.537,0.77376,0.351,0.12876,0.613
36,,0.19716,0.153,-0.04356,0.487,0.74144,0.326,0.09644,0.563
37,3,0.14948,0.105,1.0,0.464,0.72912,0.314,0.07412,0.526
38,,0.0818,0.03,0.93232,0.414,0.6968,0.289,0.0418,0.476
39,,0.01412,-0.045,0.86464,0.364,0.66448,0.264,0.00948,0.426
40,2,-0.02656,1.0,0.82396,0.334,0.64516,0.249,-0.00984,0.396
41,1,1.0,0.952,0.77628,0.297,0.62284,0.237,-0.02216,0.373
42,7,0.95232,0.89,0.7186,0.26,0.61052,0.239,1.0,0.35
43,,0.88464,0.815,0.65092,0.21,0.5782,0.214,0.96768,0.3
44,,0.81696,0.74,0.58324,0.16,0.54588,0.189,0.93536,0.25
45,,0.74928,0.665,0.51556,0.11,0.51356,0.164,0.90304,0.2
