active_motive
6
4
8
2
3
7
5
6
4
1
2
8
4
6
3
2
5
7
4
1
6
2
3
4
8
5
6
2
7
4
1
3
6
2
5
4
8
7
6
4
2
1
3
5
8
4
6
2
7
3
4
5
1
6
2
4
8
3
6
2
7
5
4
1
6
2
4
8
3
5
7
6
4
2
1
3
8
5
4
6
2
7
4
1
3
6
2
5
8
4
6
2
7
4
3
1
5
6
2
4
8
3
7
5
6
4
2
1
8
4
6
2
3
5
7
4
1
6
2
8
4
3
5
6
2
7
4
1
3
6
2
4
5
8
7
6
4
2
1
3
5
8
4
6
2
7
3
4
1
5
6
2
4
8
3
6
2
7
5
4
1
6
2
4
8
3
5
7
6
4
2
1
3
8
5
4
6
2
7
4
1
3
6
2
5
8
4
6
2
7
4
3
1
5
6
2
4
8
3
7
5
6
4
2
1
8
4
6
2
3
5
7
4
1
6
2
8
4
3
5
6
2
7
4
1
3
6
2
4
5
8
7
6
4
2
1
3
5
8
4
6
2
7
3
4
1
5
6
2
4
8
3
6
2
7
5
4
1
6
2
4
8
3
5
7
6
4
2
1
3
8
5
4
6
2
7
4
1
3
6
2
5
8
4
6
2
7
4
3
1
5
6
2
4
8
3
7
5
6
4
2
1
8
4
6
2
3
5
7
4
1
6
2
8
4
3
5
6
2
7
4
1
3
6
2
5
4
8
7
6
4
2
1
3
5
8
4
6
2
7
3
4
5
1
6
2
4
8
3
6
2
7
5
4
1
6
2
4
8
3
5
7
6
4
2
1
3
8
5
4
6
2
7
4
1
3
6
2
5
8
4
6
2
7
4
3
1
5
6
2
4
8
3
7
5
6
4
2
1
8
4
6
2
3
5
7
4
1
6
2
8
4
3
5
6
2
7
4
1
3
6
2
5
4
8
7
6
4
2
1
3
5
8
4
6
2
7
3
4
5
1
6
2
4
8
3
6
2
7
5
4
1
6
2
4
8
3
5
7
6
4
2
1
3
8
5
4
6
2
7
4
1
3
6
2
5
8
4
6
2
7
4
3
1
5
6
2
4
8
3
7
5
6
4
2
1
8
4
6
2
