step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.25092,0.90143,0.46399,0.19732,-0.68796,-0.68801,-0.88383,0.73235
1,7,-0.23324,0.92743,0.48167,0.19332,-0.71264,-0.72201,1.0,0.72835
2,6,-0.21656,0.95243,0.49835,0.18832,-0.73932,1.0,0.97332,0.72335
3,5,-0.19888,0.97843,0.51603,0.18432,1.0,0.966,0.94864,0.71935
4,1,1.0,1.0,0.54071,0.18832,0.98232,0.94,0.93096,0.72335
5,,0.96768,0.975,0.50839,0.13832,0.91464,0.865,0.86328,0.67335
6,,0.93536,0.95,0.47607,0.08832,0.84696,0.79,0.7956,0.62335
7,,0.90304,0.925,0.44375,0.03832,0.77928,0.715,0.72792,0.57335
8,,0.87072,0.9,0.41143,-0.01168,0.7116,0.64,0.66024,0.52335
9,4,0.8924,0.93,0.43311,1.0,0.68992,0.61,0.63856,0.52335
10,,0.86008,0.905,0.40079,0.95,0.62224,0.535,0.57088,0.47335
11,,0.82776,0.88,0.36847,0.9,0.55456,0.46,0.5032,0.42335
12,,0.79544,0.855,0.33615,0.85,0.48688,0.385,0.43552,0.37335
13,,0.76312,0.83,0.30383,0.8,0.4192,0.31,0.36784,0.32335
14,,0.7308,0.805,0.27151,0.75,0.35152,0.235,0.30016,0.27335
15,,0.69848,0.78,0.23919,0.7,0.28384,0.16,0.23248,0.22335
16,,0.66616,0.755,0.20687,0.65,0.21616,0.085,0.1648,0.17335
17,,0.63384,0.73,0.17455,0.6,0.14848,0.01,0.09712,0.12335
18,,0.60152,0.705,0.14223,0.55,0.0808,-0.065,0.02944,0.07335
19,6,0.6182,0.73,0.15891,0.545,0.05412,1.0,0.00276,0.06835
20,,0.58588,0.705,0.12659,0.495,-0.01356,0.925,-0.06492,0.01835
21,7,0.60356,0.731,0.14427,0.491,-0.03824,0.891,1.0,0.01435
22,5,0.62124,0.757,0.16195,0.487,1.0,0.857,0.97532,0.01035
23,,0.58892,0.732,0.12963,0.437,0.93232,0.782,0.90764,-0.03965
24,8,0.6106,0.762,0.15131,0.437,0.91064,0.752,0.88596,1.0
25,,0.57828,0.737,0.11899,0.387,0.84296,0.677,0.81828,0.95
26,,0.54596,0.712,0.08667,0.337,0.77528,0.602,0.7506,0.9
27,,0.51364,0.687,0.05435,0.287,0.7076,0.527,0.68292,0.85
28,,0.48132,0.662,0.02203,0.237,0.63992,0.452,0.61524,0.8
29,,0.449,0.637,-0.01029,0.187,0.57224,0.377,0.54756,0.75
