active_motive
1
5
2
7
8
4
3
6
2
7
1
5
8
2
7
4
3
6
1
5
2
7
8
6
4
2
3
7
1
5
8
2
7
6
4
1
3
5
2
7
8
6
2
7
1
4
5
3
8
2
7
6
1
5
2
4
7
8
3
6
2
7
1
5
8
4
2
3
7
6
1
5
2
7
8
4
6
3
2
7
1
5
8
2
7
4
6
3
1
5
2
7
8
6
4
2
7
1
3
5
8
2
7
6
4
1
5
2
3
7
8
6
2
7
1
4
5
8
3
2
7
6
1
5
2
4
7
8
3
6
2
7
1
5
8
4
2
7
3
6
1
5
2
7
8
4
6
3
2
7
1
5
8
2
7
4
6
3
1
5
2
7
8
6
4
2
7
1
5
3
8
2
7
6
4
1
5
2
3
7
8
6
2
7
1
5
4
8
3
2
7
6
1
5
2
4
7
8
3
6
2
7
1
5
8
4
2
7
3
6
1
5
2
7
8
4
6
3
2
7
1
5
8
2
7
4
6
3
1
5
2
7
8
6
4
2
7
1
5
3
8
2
7
6
4
1
5
2
3
7
8
6
2
7
1
5
4
8
3
2
7
6
1
5
2
4
7
8
3
6
2
7
1
5
8
4
2
7
3
6
1
5
2
7
8
4
6
3
2
7
1
5
8
2
7
4
6
3
1
5
2
7
8
6
4
2
7
1
5
3
8
2
7
6
4
1
5
2
3
7
8
6
2
7
1
5
4
8
3
2
7
6
1
5
2
4
7
8
3
6
2
7
1
5
8
4
2
7
3
6
1
5
2
7
8
4
6
3
2
7
1
5
8
2
7
4
6
3
1
5
2
7
8
6
4
2
7
1
5
3
8
2
7
6
4
1
5
2
3
7
8
6
2
7
1
5
4
8
3
2
7
6
1
5
2
4
7
8
3
6
2
7
1
5
8
4
2
7
3
6
1
5
2
7
8
4
6
3
2
7
1
5
8
2
7
4
6
3
1
5
2
7
8
6
4
2
7
1
5
3
8
2
7
6
4
1
5
2
3
7
8
6
2
7
1
5
4
8
3
2
7
6
1
5
2
4
7
8
3
6
2
7
1
5
8
4
2
7
3
6
1
5
2
7
8
4
6
3
2
7
