step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,0.94389,0.94425,0.8672,0.6364,0.80095,0.67717,0.57337,0.1285
1,,0.88429,0.88465,0.816,0.5964,0.76295,0.63717,0.52177,0.0685
2,,0.82469,0.82505,0.7648,0.5564,0.72495,0.59717,0.47017,0.0085
3,,0.76509,0.76545,0.7136,0.5164,0.68695,0.55717,0.41857,-0.0515
4,8,0.70549,0.70585,0.6624,0.4764,0.64895,0.51717,0.36697,1.0
5,,0.64589,0.64625,0.6112,0.4364,0.61095,0.47717,0.31537,0.94
6,,0.58629,0.58665,0.56,0.3964,0.57295,0.43717,0.26377,0.88
7,,0.52669,0.52705,0.5088,0.3564,0.53495,0.39717,0.21217,0.82
8,,0.46709,0.46745,0.4576,0.3164,0.49695,0.35717,0.16057,0.76
9,,0.40749,0.40785,0.4064,0.2764,0.45895,0.31717,0.10897,0.7
10,,0.34789,0.34825,0.3552,0.2364,0.42095,0.27717,0.05737,0.64
11,,0.28829,0.28865,0.304,0.1964,0.38295,0.23717,0.00577,0.58
12,,0.22869,0.22905,0.2528,0.1564,0.34495,0.19717,-0.04583,0.52
13,7,0.16909,0.16945,0.2016,0.1164,0.30695,0.15717,1.0,0.46
14,,0.10949,0.10985,0.1504,0.0764,0.26895,0.11717,0.9484,0.4
15,,0.04989,0.05025,0.0992,0.0364,0.23095,0.07717,0.8968,0.34
16,,-0.00971,-0.00935,0.048,-0.0036,0.19295,0.03717,0.8452,0.28
17,1,1.0,-0.21895,-0.0032,-0.0436,0.15495,-0.00283,0.7936,0.22
18,2,0.9404,1.0,-0.0544,-0.0836,0.11695,-0.04283,0.742,0.16
19,4,0.8808,0.9404,-0.1056,1.0,0.07895,-0.08283,0.6904,0.1
20,3,0.8212,0.8808,1.0,0.96,0.04095,-0.12283,0.6388,0.04
21,6,0.7616,0.8212,0.9488,0.92,0.00295,1.0,0.5872,-0.02
22,8,0.702,0.7616,0.8976,0.88,-0.03505,0.96,0.5356,1.0
23,5,0.6424,0.702,0.8464,0.84,1.0,0.92,0.484,0.94
24,,0.5828,0.6424,0.7952,0.8,0.962,0.88,0.4324,0.88
25,,0.5232,0.5828,0.744,0.76,0.924,0.84,0.3808,0.82
26,,0.4636,0.5232,0.6928,0.72,0.886,0.8,0.3292,0.76
27,,0.404,0.4636,0.6416,0.68,0.848,0.76,0.2776,0.7
28,,0.3444,0.404,0.5904,0.64,0.81,0.72,0.226,0.64
29,,0.2848,0.3444,0.5392,0.6,0.772,0.68,0.1744,0.58
30,,0.2252,0.2848,0.488,0.56,0.734,0.64,0.1228,0.52
31,,0.1656,0.2252,0.4368,0.52,0.696,0.6,0.0712,0.46
32,,0.106,0.1656,0.3856,0.48,0.658,0.56,0.0196,0.4
33,,0.0464,0.106,0.3344,0.44,0.62,0.52,-0.032,0.34
34,7,-0.0132,0.0464,0.2832,0.4,0.582,0.48,1.0,0.28
35,1,1.0,-0.1632,0.232,0.36,0.544,0.44,0.9484,0.22
36,2,0.9404,1.0,0.1808,0.32,0.506,0.4,0.8968,0.16
37,,0.8808,0.9404,0.1296,0.28,0.468,0.36,0.8452,0.1
38,,0.8212,0.8808,0.0784,0.24,0.43,0.32,0.7936,0.04
39,,0.7616,0.8212,0.0272,0.2,0.392,0.28,0.742,-0.02
40,8,0.702,0.7616,-0.024,0.16,0.354,0.24,0.6904,1.0
41,3,0.6424,0.702,1.0,0.12,0.316,0.2,0.6388,0.94
42,,0.5828,0.6424,0.9488,0.08,0.278,0.16,0.5872,0.88
43,,0.5232,0.5828,0.8976,0.04,0.24,0.12,0.5356,0.82
44,,0.4636,0.5232,0.8464,-0.0,0.202,0.08,0.484,0.76
45,,0.404,0.4636,0.7952,-0.04,0.164,0.04,0.4324,0.7
46,4,0.3444,0.404,0.744,1.0,0.126,-0.0,0.3808,0.64
47,,0.2848,0.3444,0.6928,0.96,0.088,-0.04,0.3292,0.58
48,6,0.2252,0.2848,0.6416,0.92,0.05,1.0,0.2776,0.52
49,,0.1656,0.2252,0.5904,0.88,0.012,0.96,0.226,0.46
50,,0.106,0.1656,0.5392,0.84,-0.026,0.92,0.1744,0.4
51,5,0.0464,0.106,0.488,0.8,1.0,0.88,0.1228,0.34
52,,-0.0132,0.0464,0.4368,0.76,0.962,0.84,0.0712,0.28
