,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
motive_1,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02
motive_2,0.02,0.0,0.02,0.02,0.02,0.02,0.02,0.02
motive_3,0.02,0.02,0.0,0.02,0.02,0.02,0.02,0.02
motive_4,0.02,0.02,0.02,0.0,0.02,0.02,0.02,0.02
motive_5,0.02,0.02,0.02,0.02,0.0,0.02,0.02,0.02
motive_6,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.02
motive_7,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02
motive_8,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0
