step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,0.69674,0.62894,0.87747,0.73507,0.80348,0.28203,0.17744,0.75061
1,,0.62724,0.55894,0.80797,0.68857,0.73348,0.23553,0.11944,0.68061
2,,0.55774,0.48894,0.73847,0.64207,0.66348,0.18903,0.06144,0.61061
3,,0.48824,0.41894,0.66897,0.59557,0.59348,0.14253,0.00344,0.54061
4,,0.41874,0.34894,0.59947,0.54907,0.52348,0.09603,-0.05456,0.47061
5,7,0.34924,0.27894,0.52997,0.50257,0.45348,0.04953,1.0,0.40061
6,,0.27974,0.20894,0.46047,0.45607,0.38348,0.00303,0.942,0.33061
7,,0.21024,0.13894,0.39097,0.40957,0.31348,-0.04347,0.884,0.26061
8,6,0.14074,0.06894,0.32147,0.36307,0.24348,1.0,0.826,0.19061
9,,0.07124,-0.00106,0.25197,0.31657,0.17348,0.9535,0.768,0.12061
10,2,0.00174,1.0,0.18247,0.27007,0.10348,0.907,0.71,0.05061
11,,-0.06776,0.93,0.11297,0.22357,0.03348,0.8605,0.652,-0.01939
12,1,1.0,0.86,-0.10653,0.17707,-0.03652,0.814,0.594,-0.08939
13,3,0.9305,0.79,1.0,0.13057,-0.10652,0.7675,0.536,-0.15939
14,8,0.861,0.72,0.9305,0.08407,-0.17652,0.721,0.478,1.0
15,5,0.7915,0.65,0.861,0.03757,1.0,0.6745,0.42,0.93
16,,0.722,0.58,0.7915,-0.00893,0.93,0.628,0.362,0.86
17,4,0.6525,0.51,0.722,1.0,0.86,0.5815,0.304,0.79
18,,0.583,0.44,0.6525,0.9535,0.79,0.535,0.246,0.72
19,,0.5135,0.37,0.583,0.907,0.72,0.4885,0.188,0.65
20,,0.444,0.3,0.5135,0.8605,0.65,0.442,0.13,0.58
21,,0.3745,0.23,0.444,0.814,0.58,0.3955,0.072,0.51
22,,0.305,0.16,0.3745,0.7675,0.51,0.349,0.014,0.44
23,,0.2355,0.09,0.305,0.721,0.44,0.3025,-0.044,0.37
24,7,0.166,0.02,0.2355,0.6745,0.37,0.256,1.0,0.3
25,,0.0965,-0.05,0.166,0.628,0.3,0.2095,0.942,0.23
26,2,0.027,1.0,0.0965,0.5815,0.23,0.163,0.884,0.16
27,,-0.0425,0.93,0.027,0.535,0.16,0.1165,0.826,0.09
28,1,1.0,0.86,-0.1925,0.4885,0.09,0.07,0.768,0.02
29,3,0.9305,0.79,1.0,0.442,0.02,0.0235,0.71,-0.05
30,8,0.861,0.72,0.9305,0.3955,-0.05,-0.023,0.652,1.0
31,5,0.7915,0.65,0.861,0.349,1.0,-0.0695,0.594,0.93
32,6,0.722,0.58,0.7915,0.3025,0.93,1.0,0.536,0.86
33,,0.6525,0.51,0.722,0.256,0.86,0.9535,0.478,0.79
34,,0.583,0.44,0.6525,0.2095,0.79,0.907,0.42,0.72
35,,0.5135,0.37,0.583,0.163,0.72,0.8605,0.362,0.65
36,,0.444,0.3,0.5135,0.1165,0.65,0.814,0.304,0.58
37,,0.3745,0.23,0.444,0.07,0.58,0.7675,0.246,0.51
38,,0.305,0.16,0.3745,0.0235,0.51,0.721,0.188,0.44
39,,0.2355,0.09,0.305,-0.023,0.44,0.6745,0.13,0.37
40,4,0.166,0.02,0.2355,1.0,0.37,0.628,0.072,0.3
41,,0.0965,-0.05,0.166,0.9535,0.3,0.5815,0.014,0.23
42,2,0.027,1.0,0.0965,0.907,0.23,0.535,-0.044,0.16
43,7,-0.0425,0.93,0.027,0.8605,0.16,0.4885,1.0,0.09
44,1,1.0,0.86,-0.1925,0.814,0.09,0.442,0.942,0.02
45,3,0.9305,0.79,1.0,0.7675,0.02,0.3955,0.884,-0.05
46,8,0.861,0.72,0.9305,0.721,-0.05,0.349,0.826,1.0
47,5,0.7915,0.65,0.861,0.6745,1.0,0.3025,0.768,0.93
48,,0.722,0.58,0.7915,0.628,0.93,0.256,0.71,0.86
49,,0.6525,0.51,0.722,0.5815,0.86,0.2095,0.652,0.79
50,,0.583,0.44,0.6525,0.535,0.79,0.163,0.594,0.72
51,,0.5135,0.37,0.583,0.4885,0.72,0.1165,0.536,0.65
52,,0.444,0.3,0.5135,0.442,0.65,0.07,0.478,0.58
53,,0.3745,0.23,0.444,0.3955,0.58,0.0235,0.42,0.51
54,,0.305,0.16,0.3745,0.349,0.51,-0.023,0.362,0.44
55,6,0.2355,0.09,0.305,0.3025,0.44,1.0,0.304,0.37
56,,0.166,0.02,0.2355,0.256,0.37,0.9535,0.246,0.3
57,,0.0965,-0.05,0.166,0.2095,0.3,0.907,0.188,0.23
58,2,0.027,1.0,0.0965,0.163,0.23,0.8605,0.13,0.16
59,,-0.0425,0.93,0.027,0.1165,0.16,0.814,0.072,0.09
60,1,1.0,0.86,-0.1925,0.07,0.09,0.7675,0.014,0.02
61,3,0.9305,0.79,1.0,0.0235,0.02,0.721,-0.044,-0.05
62,8,0.861,0.72,0.9305,-0.023,-0.05,0.6745,-0.102,1.0
63,7,0.7915,0.65,0.861,-0.0695,-0.12,0.628,1.0,0.93
64,5,0.722,0.58,0.7915,-0.116,1.0,0.5815,0.942,0.86
65,4,0.6525,0.51,0.722,1.0,0.93,0.535,0.884,0.79
66,,0.583,0.44,0.6525,0.9535,0.86,0.4885,0.826,0.72
67,,0.5135,0.37,0.583,0.907,0.79,0.442,0.768,0.65
68,,0.444,0.3,0.5135,0.8605,0.72,0.3955,0.71,0.58
69,,0.3745,0.23,0.444,0.814,0.65,0.349,0.652,0.51
70,,0.305,0.16,0.3745,0.7675,0.58,0.3025,0.594,0.44
71,,0.2355,0.09,0.305,0.721,0.51,0.256,0.536,0.37
72,,0.166,0.02,0.2355,0.6745,0.44,0.2095,0.478,0.3
73,,0.0965,-0.05,0.166,0.628,0.37,0.163,0.42,0.23
74,2,0.027,1.0,0.0965,0.5815,0.3,0.1165,0.362,0.16
75,,-0.0425,0.93,0.027,0.535,0.23,0.07,0.304,0.09
76,1,1.0,0.86,-0.1925,0.4885,0.16,0.0235,0.246,0.02
77,3,0.9305,0.79,1.0,0.442,0.09,-0.023,0.188,-0.05
78,8,0.861,0.72,0.9305,0.3955,0.02,-0.0695,0.13,1.0
79,6,0.7915,0.65,0.861,0.349,-0.05,1.0,0.072,0.93
80,5,0.722,0.58,0.7915,0.3025,1.0,0.9535,0.014,0.86
81,,0.6525,0.51,0.722,0.256,0.93,0.907,-0.044,0.79
82,7,0.583,0.44,0.6525,0.2095,0.86,0.8605,1.0,0.72
83,,0.5135,0.37,0.583,0.163,0.79,0.814,0.942,0.65
84,,0.444,0.3,0.5135,0.1165,0.72,0.7675,0.884,0.58
85,,0.3745,0.23,0.444,0.07,0.65,0.721,0.826,0.51
86,,0.305,0.16,0.3745,0.0235,0.58,0.6745,0.768,0.44
87,,0.2355,0.09,0.305,-0.023,0.51,0.628,0.71,0.37
88,4,0.166,0.02,0.2355,1.0,0.44,0.5815,0.652,0.3
89,,0.0965,-0.05,0.166,0.9535,0.37,0.535,0.594,0.23
90,2,0.027,1.0,0.0965,0.907,0.3,0.4885,0.536,0.16
91,,-0.0425,0.93,0.027,0.8605,0.23,0.442,0.478,0.09
92,1,1.0,0.86,-0.1925,0.814,0.16,0.3955,0.42,0.02
93,3,0.9305,0.79,1.0,0.7675,0.09,0.349,0.362,-0.05
94,8,0.861,0.72,0.9305,0.721,0.02,0.3025,0.304,1.0
95,,0.7915,0.65,0.861,0.6745,-0.05,0.256,0.246,0.93
96,5,0.722,0.58,0.7915,0.628,1.0,0.2095,0.188,0.86
97,,0.6525,0.51,0.722,0.5815,0.93,0.163,0.13,0.79
98,,0.583,0.44,0.6525,0.535,0.86,0.1165,0.072,0.72
99,,0.5135,0.37,0.583,0.4885,0.79,0.07,0.014,0.65
100,,0.444,0.3,0.5135,0.442,0.72,0.0235,-0.044,0.58
101,7,0.3745,0.23,0.444,0.3955,0.65,-0.023,1.0,0.51
102,6,0.305,0.16,0.3745,0.349,0.58,1.0,0.942,0.44
103,,0.2355,0.09,0.305,0.3025,0.51,0.9535,0.884,0.37
104,,0.166,0.02,0.2355,0.256,0.44,0.907,0.826,0.3
105,,0.0965,-0.05,0.166,0.2095,0.37,0.8605,0.768,0.23
106,2,0.027,1.0,0.0965,0.163,0.3,0.814,0.71,0.16
107,,-0.0425,0.93,0.027,0.1165,0.23,0.7675,0.652,0.09
108,1,1.0,0.86,-0.1925,0.07,0.16,0.721,0.594,0.02
109,3,0.9305,0.79,1.0,0.0235,0.09,0.6745,0.536,-0.05
110,8,0.861,0.72,0.9305,-0.023,0.02,0.628,0.478,1.0
111,4,0.7915,0.65,0.861,1.0,-0.05,0.5815,0.42,0.93
112,5,0.722,0.58,0.7915,0.9535,1.0,0.535,0.362,0.86
113,,0.6525,0.51,0.722,0.907,0.93,0.4885,0.304,0.79
114,,0.583,0.44,0.6525,0.8605,0.86,0.442,0.246,0.72
115,,0.5135,0.37,0.583,0.814,0.79,0.3955,0.188,0.65
116,,0.444,0.3,0.5135,0.7675,0.72,0.349,0.13,0.58
117,,0.3745,0.23,0.444,0.721,0.65,0.3025,0.072,0.51
118,,0.305,0.16,0.3745,0.6745,0.58,0.256,0.014,0.44
119,,0.2355,0.09,0.305,0.628,0.51,0.2095,-0.044,0.37
120,7,0.166,0.02,0.2355,0.5815,0.44,0.163,1.0,0.3
121,,0.0965,-0.05,0.166,0.535,0.37,0.1165,0.942,0.23
122,2,0.027,1.0,0.0965,0.4885,0.3,0.07,0.884,0.16
123,,-0.0425,0.93,0.027,0.442,0.23,0.0235,0.826,0.09
124,1,1.0,0.86,-0.1925,0.3955,0.16,-0.023,0.768,0.02
125,3,0.9305,0.79,1.0,0.349,0.09,-0.0695,0.71,-0.05
126,6,0.861,0.72,0.9305,0.3025,0.02,1.0,0.652,-0.12
127,8,0.7915,0.65,0.861,0.256,-0.05,0.9535,0.594,1.0
128,5,0.722,0.58,0.7915,0.2095,1.0,0.907,0.536,0.93
129,,0.6525,0.51,0.722,0.163,0.93,0.8605,0.478,0.86
130,,0.583,0.44,0.6525,0.1165,0.86,0.814,0.42,0.79
131,,0.5135,0.37,0.583,0.07,0.79,0.7675,0.362,0.72
132,,0.444,0.3,0.5135,0.0235,0.72,0.721,0.304,0.65
133,,0.3745,0.23,0.444,-0.023,0.65,0.6745,0.246,0.58
134,4,0.305,0.16,0.3745,1.0,0.58,0.628,0.188,0.51
135,,0.2355,0.09,0.305,0.9535,0.51,0.5815,0.13,0.44
