step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,0.13933,0.60442,0.53984,0.20306,0.94285,0.59887,0.69478,0.88047
1,,0.09333,0.58042,0.49384,0.13906,0.85785,0.51337,0.60928,0.81647
2,,0.04733,0.55642,0.44784,0.07506,0.77285,0.42787,0.52378,0.75247
3,,0.00133,0.53242,0.40184,0.01106,0.68785,0.34237,0.43828,0.68847
4,,-0.04467,0.50842,0.35584,-0.05294,0.60285,0.25687,0.35278,0.62447
5,4,-0.09067,0.48442,0.30984,1.0,0.51785,0.17137,0.26728,0.56047
6,1,1.0,0.46042,0.26384,0.936,0.28285,0.08587,0.18178,0.49647
7,,0.954,0.43642,0.21784,0.872,0.19785,0.00037,0.09628,0.43247
8,,0.908,0.41242,0.17184,0.808,0.11285,-0.08513,0.01078,0.36847
9,6,0.862,0.38842,0.12584,0.744,0.02785,1.0,-0.07472,0.30447
10,7,0.816,0.36442,0.07984,0.68,-0.05715,0.9145,1.0,0.24047
11,5,0.77,0.34042,0.03384,0.616,1.0,0.829,0.9145,0.17647
12,,0.724,0.31642,-0.01216,0.552,0.915,0.7435,0.829,0.11247
13,3,0.678,0.29242,1.0,0.488,0.83,0.658,0.7435,0.04847
14,,0.632,0.26842,0.954,0.424,0.745,0.5725,0.658,-0.01553
15,8,0.586,0.24442,0.908,0.36,0.66,0.487,0.5725,1.0
16,,0.54,0.22042,0.862,0.296,0.575,0.4015,0.487,0.936
17,,0.494,0.19642,0.816,0.232,0.49,0.316,0.4015,0.872
18,,0.448,0.17242,0.77,0.168,0.405,0.2305,0.316,0.808
19,,0.402,0.14842,0.724,0.104,0.32,0.145,0.2305,0.744
20,,0.356,0.12442,0.678,0.04,0.235,0.0595,0.145,0.68
21,,0.31,0.10042,0.632,-0.024,0.15,-0.026,0.0595,0.616
22,6,0.264,0.07642,0.586,-0.088,0.065,1.0,-0.026,0.552
23,4,0.218,0.05242,0.54,1.0,-0.02,0.9145,-0.1115,0.488
24,7,0.172,0.02842,0.494,0.936,-0.105,0.829,1.0,0.424
25,5,0.126,0.00442,0.448,0.872,1.0,0.7435,0.9145,0.36
26,,0.08,-0.01958,0.402,0.808,0.915,0.658,0.829,0.296
27,2,0.034,1.0,0.356,0.744,0.83,0.5725,0.7435,0.232
28,,-0.012,0.976,0.31,0.68,0.745,0.487,0.658,0.168
29,1,1.0,0.952,0.264,0.616,0.51,0.4015,0.5725,0.104
30,,0.954,0.928,0.218,0.552,0.425,0.316,0.487,0.04
31,,0.908,0.904,0.172,0.488,0.34,0.2305,0.4015,-0.024
32,8,0.862,0.88,0.126,0.424,0.255,0.145,0.316,1.0
33,,0.816,0.856,0.08,0.36,0.17,0.0595,0.2305,0.936
34,,0.77,0.832,0.034,0.296,0.085,-0.026,0.145,0.872
35,6,0.724,0.808,-0.012,0.232,0.0,1.0,0.0595,0.808
36,3,0.678,0.784,1.0,0.168,-0.085,0.9145,-0.026,0.744
37,5,0.632,0.76,0.954,0.104,1.0,0.829,-0.1115,0.68
38,7,0.586,0.736,0.908,0.04,0.915,0.7435,1.0,0.616
39,,0.54,0.712,0.862,-0.024,0.83,0.658,0.9145,0.552
40,4,0.494,0.688,0.816,1.0,0.745,0.5725,0.829,0.488
41,,0.448,0.664,0.77,0.936,0.66,0.487,0.7435,0.424
