,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
motive_1,0.0,0.483,0.2,-0.083,-0.2,-0.083,0.2,0.483
motive_2,0.483,0.0,0.483,0.2,-0.083,-0.2,-0.083,0.2
motive_3,0.2,0.483,0.0,0.483,0.2,-0.083,-0.2,-0.083
motive_4,-0.083,0.2,0.483,0.0,0.483,0.2,-0.083,-0.2
motive_5,-0.2,-0.083,0.2,0.483,0.0,0.483,0.2,-0.083
motive_6,-0.083,-0.2,-0.083,0.2,0.483,0.0,0.483,0.2
motive_7,0.2,-0.083,-0.2,-0.083,0.2,0.483,0.0,0.483
motive_8,0.483,0.2,-0.083,-0.2,-0.083,0.2,0.483,0.0
