,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
motive_1,0.0,0.085,0.05,0.015,0.0,0.015,0.05,0.085
motive_2,0.085,0.0,0.085,0.05,0.015,0.0,0.015,0.05
motive_3,0.05,0.085,0.0,0.085,0.05,0.015,0.0,0.015
motive_4,0.015,0.05,0.085,0.0,0.085,0.05,0.015,0.0
motive_5,0.0,0.015,0.05,0.085,0.0,0.085,0.05,0.015
motive_6,0.015,0.0,0.015,0.05,0.085,0.0,0.085,0.05
motive_7,0.05,0.015,0.0,0.015,0.05,0.085,0.0,0.085
motive_8,0.085,0.05,0.015,0.0,0.015,0.05,0.085,0.0
