active_motive
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
7
2
6
1
5
8
1
5
7
2
6
1
5
1
5
8
1
5
