step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,0.37454,0.95071,0.73199,0.59866,0.15602,0.15599,0.05808,0.86618
1,,0.32454,0.90071,0.68199,0.54866,0.10602,0.10599,0.00808,0.81618
2,,0.27454,0.85071,0.63199,0.49866,0.05602,0.05599,-0.04192,0.76618
3,7,0.22454,0.80071,0.58199,0.44866,0.00602,0.00599,1.0,0.56618
4,,0.17454,0.75071,0.53199,0.39866,-0.04398,-0.04401,0.95,0.51618
5,6,0.12454,0.70071,0.48199,0.34866,-0.09398,1.0,0.9,0.46618
6,5,0.07454,0.65071,0.43199,0.29866,1.0,0.95,0.85,0.41618
7,,0.02454,0.60071,0.38199,0.24866,0.95,0.9,0.8,0.36618
8,,-0.02546,0.55071,0.33199,0.19866,0.9,0.85,0.75,0.31618
9,1,1.0,0.50071,0.28199,0.14866,0.85,0.8,0.7,0.26618
10,,0.95,0.45071,0.23199,0.09866,0.8,0.75,0.65,0.21618
11,,0.9,0.40071,0.18199,0.04866,0.75,0.7,0.6,0.16618
12,,0.85,0.35071,0.13199,-0.00134,0.7,0.65,0.55,0.11618
13,4,0.8,0.30071,0.08199,1.0,0.65,0.6,0.5,0.06618
14,,0.75,0.25071,0.03199,0.95,0.6,0.55,0.45,0.01618
15,,0.7,0.20071,-0.01801,0.9,0.55,0.5,0.4,-0.03382
16,8,0.65,0.15071,-0.06801,0.85,0.5,0.45,0.35,1.0
17,3,0.6,0.10071,1.0,0.8,0.45,0.4,0.3,0.95
18,,0.55,0.05071,0.95,0.75,0.4,0.35,0.25,0.9
19,,0.5,0.00071,0.9,0.7,0.35,0.3,0.2,0.85
20,,0.45,-0.04929,0.85,0.65,0.3,0.25,0.15,0.8
21,2,0.4,1.0,0.8,0.6,0.25,0.2,0.1,0.75
22,,0.35,0.95,0.75,0.55,0.2,0.15,0.05,0.7
23,,0.3,0.9,0.7,0.5,0.15,0.1,0.0,0.65
24,,0.25,0.85,0.65,0.45,0.1,0.05,-0.05,0.6
25,7,0.2,0.8,0.6,0.4,0.05,0.0,1.0,0.4
26,,0.15,0.75,0.55,0.35,0.0,-0.05,0.95,0.35
27,6,0.1,0.7,0.5,0.3,-0.05,1.0,0.9,0.3
28,5,0.05,0.65,0.45,0.25,1.0,0.95,0.85,0.25
29,,0.0,0.6,0.4,0.2,0.95,0.9,0.8,0.2
30,,-0.05,0.55,0.35,0.15,0.9,0.85,0.75,0.15
31,1,1.0,0.5,0.3,0.1,0.85,0.8,0.7,0.1
32,,0.95,0.45,0.25,0.05,0.8,0.75,0.65,0.05
33,,0.9,0.4,0.2,0.0,0.75,0.7,0.6,0.0
34,,0.85,0.35,0.15,-0.05,0.7,0.65,0.55,-0.05
35,8,0.8,0.3,0.1,-0.1,0.65,0.6,0.5,1.0
36,4,0.75,0.25,0.05,1.0,0.6,0.55,0.45,0.95
37,,0.7,0.2,0.0,0.95,0.55,0.5,0.4,0.9
38,,0.65,0.15,-0.05,0.9,0.5,0.45,0.35,0.85
39,3,0.6,0.1,1.0,0.85,0.45,0.4,0.3,0.8
40,,0.55,0.05,0.95,0.8,0.4,0.35,0.25,0.75
41,,0.5,0.0,0.9,0.75,0.35,0.3,0.2,0.7
42,,0.45,-0.05,0.85,0.7,0.3,0.25,0.15,0.65
43,2,0.4,1.0,0.8,0.65,0.25,0.2,0.1,0.6
44,,0.35,0.95,0.75,0.6,0.2,0.15,0.05,0.55
45,,0.3,0.9,0.7,0.55,0.15,0.1,0.0,0.5
46,,0.25,0.85,0.65,0.5,0.1,0.05,-0.05,0.45
47,7,0.2,0.8,0.6,0.45,0.05,0.0,1.0,0.25
48,,0.15,0.75,0.55,0.4,0.0,-0.05,0.95,0.2
49,6,0.1,0.7,0.5,0.35,-0.05,1.0,0.9,0.15
50,5,0.05,0.65,0.45,0.3,1.0,0.95,0.85,0.1
51,,0.0,0.6,0.4,0.25,0.95,0.9,0.8,0.05
52,,-0.05,0.55,0.35,0.2,0.9,0.85,0.75,0.0
53,1,1.0,0.5,0.3,0.15,0.85,0.8,0.7,-0.05
54,8,0.95,0.45,0.25,0.1,0.8,0.75,0.65,1.0
55,,0.9,0.4,0.2,0.05,0.75,0.7,0.6,0.95
56,,0.85,0.35,0.15,0.0,0.7,0.65,0.55,0.9
57,,0.8,0.3,0.1,-0.05,0.65,0.6,0.5,0.85
58,4,0.75,0.25,0.05,1.0,0.6,0.55,0.45,0.8
59,,0.7,0.2,0.0,0.95,0.55,0.5,0.4,0.75
60,,0.65,0.15,-0.05,0.9,0.5,0.45,0.35,0.7
61,3,0.6,0.1,1.0,0.85,0.45,0.4,0.3,0.65
62,,0.55,0.05,0.95,0.8,0.4,0.35,0.25,0.6
63,,0.5,0.0,0.9,0.75,0.35,0.3,0.2,0.55
64,,0.45,-0.05,0.85,0.7,0.3,0.25,0.15,0.5
65,2,0.4,1.0,0.8,0.65,0.25,0.2,0.1,0.45
66,,0.35,0.95,0.75,0.6,0.2,0.15,0.05,0.4
67,,0.3,0.9,0.7,0.55,0.15,0.1,0.0,0.35
68,,0.25,0.85,0.65,0.5,0.1,0.05,-0.05,0.3
69,7,0.2,0.8,0.6,0.45,0.05,0.0,1.0,0.1
70,,0.15,0.75,0.55,0.4,0.0,-0.05,0.95,0.05
71,6,0.1,0.7,0.5,0.35,-0.05,1.0,0.9,0.0
72,5,0.05,0.65,0.45,0.3,1.0,0.95,0.85,-0.05
73,8,0.0,0.6,0.4,0.25,0.95,0.9,0.8,1.0
74,,-0.05,0.55,0.35,0.2,0.9,0.85,0.75,0.95
75,1,1.0,0.5,0.3,0.15,0.85,0.8,0.7,0.9
76,,0.95,0.45,0.25,0.1,0.8,0.75,0.65,0.85
77,,0.9,0.4,0.2,0.05,0.75,0.7,0.6,0.8
78,,0.85,0.35,0.15,0.0,0.7,0.65,0.55,0.75
79,,0.8,0.3,0.1,-0.05,0.65,0.6,0.5,0.7
80,4,0.75,0.25,0.05,1.0,0.6,0.55,0.45,0.65
81,,0.7,0.2,0.0,0.95,0.55,0.5,0.4,0.6
82,,0.65,0.15,-0.05,0.9,0.5,0.45,0.35,0.55
83,3,0.6,0.1,1.0,0.85,0.45,0.4,0.3,0.5
84,,0.55,0.05,0.95,0.8,0.4,0.35,0.25,0.45
85,,0.5,0.0,0.9,0.75,0.35,0.3,0.2,0.4
86,,0.45,-0.05,0.85,0.7,0.3,0.25,0.15,0.35
87,2,0.4,1.0,0.8,0.65,0.25,0.2,0.1,0.3
88,,0.35,0.95,0.75,0.6,0.2,0.15,0.05,0.25
89,,0.3,0.9,0.7,0.55,0.15,0.1,0.0,0.2
90,,0.25,0.85,0.65,0.5,0.1,0.05,-0.05,0.15
91,7,0.2,0.8,0.6,0.45,0.05,0.0,1.0,-0.05
92,8,0.15,0.75,0.55,0.4,0.0,-0.05,0.95,1.0
93,6,0.1,0.7,0.5,0.35,-0.05,1.0,0.9,0.95
94,5,0.05,0.65,0.45,0.3,1.0,0.95,0.85,0.9
95,,0.0,0.6,0.4,0.25,0.95,0.9,0.8,0.85
96,,-0.05,0.55,0.35,0.2,0.9,0.85,0.75,0.8
97,1,1.0,0.5,0.3,0.15,0.85,0.8,0.7,0.75
98,,0.95,0.45,0.25,0.1,0.8,0.75,0.65,0.7
99,,0.9,0.4,0.2,0.05,0.75,0.7,0.6,0.65
100,,0.85,0.35,0.15,0.0,0.7,0.65,0.55,0.6
101,,0.8,0.3,0.1,-0.05,0.65,0.6,0.5,0.55
102,4,0.75,0.25,0.05,1.0,0.6,0.55,0.45,0.5
103,,0.7,0.2,0.0,0.95,0.55,0.5,0.4,0.45
104,,0.65,0.15,-0.05,0.9,0.5,0.45,0.35,0.4
