step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.25092,0.90143,0.46399,0.19732,-0.68796,-0.68801,-0.88383,0.73235
1,7,-0.12592,1.0,0.56399,0.31464,-0.54196,-0.52069,1.0,0.88503
2,5,-0.00092,1.0,0.66399,0.43196,1.0,-0.78837,1.0,1.0
3,6,0.13908,1.0,0.77899,0.56428,0.725,1.0,1.0,1.0
4,,0.11408,0.96768,0.72899,0.4966,0.65,0.93232,0.95,0.96768
5,,0.08908,0.93536,0.67899,0.42892,0.575,0.86464,0.9,0.93536
6,,0.06408,0.90304,0.62899,0.36124,0.5,0.79696,0.85,0.90304
7,,0.03908,0.87072,0.57899,0.29356,0.425,0.72928,0.8,0.87072
8,,0.01408,0.8384,0.52899,0.22588,0.35,0.6616,0.75,0.8384
9,,-0.01092,0.80608,0.47899,0.1582,0.275,0.59392,0.7,0.80608
10,1,1.0,0.83876,0.50799,0.20552,0.35,0.69124,0.8,0.88876
11,,0.975,0.80644,0.45799,0.13784,0.275,0.62356,0.75,0.85644
12,,0.95,0.77412,0.40799,0.07016,0.2,0.55588,0.7,0.82412
13,,0.925,0.7418,0.35799,0.00248,0.125,0.4882,0.65,0.7918
14,,0.9,0.70948,0.30799,-0.0652,0.05,0.42052,0.6,0.75948
15,4,0.99,0.77716,0.37299,1.0,0.16,0.55284,0.735,0.87716
16,,0.965,0.74484,0.32299,0.93232,0.085,0.48516,0.685,0.84484
17,,0.94,0.71252,0.27299,0.86464,0.01,0.41748,0.635,0.81252
18,,0.915,0.6802,0.22299,0.79696,-0.065,0.3498,0.585,0.7802
19,5,1.0,0.78288,0.32299,0.91428,1.0,0.08212,0.756,0.93288
20,,0.975,0.75056,0.27299,0.8466,0.925,0.01444,0.706,0.90056
21,,0.95,0.71824,0.22299,0.77892,0.85,-0.05324,0.656,0.86824
22,6,1.0,0.83592,0.33799,0.91124,0.575,1.0,0.841,1.0
23,,0.975,0.8036,0.28799,0.84356,0.5,0.93232,0.791,0.96768
24,,0.95,0.77128,0.23799,0.77588,0.425,0.86464,0.741,0.93536
25,,0.925,0.73896,0.18799,0.7082,0.35,0.79696,0.691,0.90304
26,,0.9,0.70664,0.13799,0.64052,0.275,0.72928,0.641,0.87072
27,,0.875,0.67432,0.08799,0.57284,0.2,0.6616,0.591,0.8384
28,,0.85,0.642,0.03799,0.50516,0.125,0.59392,0.541,0.80608
29,,0.825,0.60968,-0.01201,0.43748,0.05,0.52624,0.491,0.77376
30,3,0.879,0.64236,1.0,0.4848,0.125,0.62356,0.591,0.85644
31,,0.854,0.61004,0.95,0.41712,0.05,0.55588,0.541,0.82412
32,,0.829,0.57772,0.9,0.34944,-0.025,0.4882,0.491,0.7918
33,5,0.954,0.6804,1.0,0.46676,1.0,0.22052,0.662,0.94448
34,,0.929,0.64808,0.95,0.39908,0.925,0.15284,0.612,0.91216
35,,0.904,0.61576,0.9,0.3314,0.85,0.08516,0.562,0.87984
36,,0.879,0.58344,0.85,0.26372,0.775,0.01748,0.512,0.84752
37,,0.854,0.55112,0.8,0.19604,0.7,-0.0502,0.462,0.8152
38,6,0.994,0.6688,0.915,0.32836,0.425,1.0,0.647,0.98288
39,,0.969,0.63648,0.865,0.26068,0.35,0.93232,0.597,0.95056
40,,0.944,0.60416,0.815,0.193,0.275,0.86464,0.547,0.91824
41,,0.919,0.57184,0.765,0.12532,0.2,0.79696,0.497,0.88592
42,,0.894,0.53952,0.715,0.05764,0.125,0.72928,0.447,0.8536
43,,0.869,0.5072,0.665,-0.01004,0.05,0.6616,0.397,0.82128
44,4,0.959,0.57488,0.73,1.0,0.16,0.79392,0.532,0.93896
45,,0.934,0.54256,0.68,0.93232,0.085,0.72624,0.482,0.90664
46,,0.909,0.51024,0.63,0.86464,0.01,0.65856,0.432,0.87432
47,,0.884,0.47792,0.58,0.79696,-0.065,0.59088,0.382,0.842
48,5,1.0,0.5806,0.68,0.91428,1.0,0.3232,0.553,0.99468
49,,0.975,0.54828,0.63,0.8466,0.925,0.25552,0.503,0.96236
50,,0.95,0.51596,0.58,0.77892,0.85,0.18784,0.453,0.93004
51,,0.925,0.48364,0.53,0.71124,0.775,0.12016,0.403,0.89772
52,,0.9,0.45132,0.48,0.64356,0.7,0.05248,0.353,0.8654
53,,0.875,0.419,0.43,0.57588,0.625,-0.0152,0.303,0.83308
54,6,1.0,0.53668,0.545,0.7082,0.35,1.0,0.488,1.0
55,,0.975,0.50436,0.495,0.64052,0.275,0.93232,0.438,0.96768
56,,0.95,0.47204,0.445,0.57284,0.2,0.86464,0.388,0.93536
57,,0.925,0.43972,0.395,0.50516,0.125,0.79696,0.338,0.90304
58,,0.9,0.4074,0.345,0.43748,0.05,0.72928,0.288,0.87072
59,,0.875,0.37508,0.295,0.3698,-0.025,0.6616,0.238,0.8384
60,5,1.0,0.47776,0.395,0.48712,1.0,0.39392,0.409,0.99108
61,,0.975,0.44544,0.345,0.41944,0.925,0.32624,0.359,0.95876
62,,0.95,0.41312,0.295,0.35176,0.85,0.25856,0.309,0.92644
63,,0.925,0.3808,0.245,0.28408,0.775,0.19088,0.259,0.89412
64,,0.9,0.34848,0.195,0.2164,0.7,0.1232,0.209,0.8618
65,,0.875,0.31616,0.145,0.14872,0.625,0.05552,0.159,0.82948
66,,0.85,0.28384,0.095,0.08104,0.55,-0.01216,0.109,0.79716
67,6,0.99,0.40152,0.21,0.21336,0.275,1.0,0.294,0.96484
68,,0.965,0.3692,0.16,0.14568,0.2,0.93232,0.244,0.93252
69,,0.94,0.33688,0.11,0.078,0.125,0.86464,0.194,0.9002
70,,0.915,0.30456,0.06,0.01032,0.05,0.79696,0.144,0.86788
71,,0.89,0.27224,0.01,-0.05736,-0.025,0.72928,0.094,0.83556
72,4,0.98,0.33992,0.075,1.0,0.085,0.8616,0.229,0.95324
73,,0.955,0.3076,0.025,0.93232,0.01,0.79392,0.179,0.92092
74,,0.93,0.27528,-0.025,0.86464,-0.065,0.72624,0.129,0.8886
