step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.25092,0.90143,0.46399,0.19732,-0.68796,-0.68801,-0.88383,0.73235
1,7,-0.17592,0.98275,0.56399,0.319,-0.55596,-0.56133,1.0,0.81867
2,6,-0.09992,1.0,0.66499,0.44168,-0.78096,1.0,1.0,0.90599
3,5,-0.02492,1.0,0.76499,0.56336,1.0,0.76768,1.0,0.99231
4,1,1.0,1.0,0.85799,0.67704,1.0,0.88636,1.0,1.0
5,,0.925,0.93232,0.80799,0.64472,0.975,0.85404,0.95,0.93232
6,,0.85,0.86464,0.75799,0.6124,0.95,0.82172,0.9,0.86464
7,,0.775,0.79696,0.70799,0.58008,0.925,0.7894,0.85,0.79696
8,,0.7,0.72928,0.65799,0.54776,0.9,0.75708,0.8,0.72928
9,,0.625,0.6616,0.60799,0.51544,0.875,0.72476,0.75,0.6616
10,,0.55,0.59392,0.55799,0.48312,0.85,0.69244,0.7,0.59392
11,,0.475,0.52624,0.50799,0.4508,0.825,0.66012,0.65,0.52624
12,,0.4,0.45856,0.45799,0.41848,0.8,0.6278,0.6,0.45856
13,,0.325,0.39088,0.40799,0.38616,0.775,0.59548,0.55,0.39088
14,,0.25,0.3232,0.35799,0.35384,0.75,0.56316,0.5,0.3232
15,,0.175,0.25552,0.30799,0.32152,0.725,0.53084,0.45,0.25552
16,,0.1,0.18784,0.25799,0.2892,0.7,0.49852,0.4,0.18784
17,,0.025,0.12016,0.20799,0.25688,0.675,0.4662,0.35,0.12016
18,,-0.05,0.05248,0.15799,0.22456,0.65,0.43388,0.3,0.05248
19,1,1.0,0.1258,0.25099,0.33824,0.775,0.55256,0.4,0.1308
20,,0.925,0.05812,0.20099,0.30592,0.75,0.52024,0.35,0.06312
21,,0.85,-0.00956,0.15099,0.2736,0.725,0.48792,0.3,-0.00456
22,2,0.916,1.0,0.24199,0.38628,0.849,0.6056,0.399,0.07276
23,,0.841,0.93232,0.19199,0.35396,0.824,0.57328,0.349,0.00508
24,,0.766,0.86464,0.14199,0.32164,0.799,0.54096,0.299,-0.0626
25,8,0.837,0.94196,0.23799,0.43932,0.928,0.66364,0.403,1.0
26,,0.762,0.87428,0.18799,0.407,0.903,0.63132,0.353,0.93232
27,,0.687,0.8066,0.13799,0.37468,0.878,0.599,0.303,0.86464
28,,0.612,0.73892,0.08799,0.34236,0.853,0.56668,0.253,0.79696
29,,0.537,0.67124,0.03799,0.31004,0.828,0.53436,0.203,0.72928
30,,0.462,0.60356,-0.01201,0.27772,0.803,0.50204,0.153,0.6616
31,3,0.53,0.67688,1.0,0.3914,0.928,0.62072,0.253,0.73992
32,,0.455,0.6092,0.95,0.35908,0.903,0.5884,0.203,0.67224
33,,0.38,0.54152,0.9,0.32676,0.878,0.55608,0.153,0.60456
34,,0.305,0.47384,0.85,0.29444,0.853,0.52376,0.103,0.53688
35,,0.23,0.40616,0.8,0.26212,0.828,0.49144,0.053,0.4692
36,,0.155,0.33848,0.75,0.2298,0.803,0.45912,0.003,0.40152
37,,0.08,0.2708,0.7,0.19748,0.778,0.4268,-0.047,0.33384
38,7,0.155,0.35212,0.8,0.31916,0.91,0.55348,1.0,0.42016
39,,0.08,0.28444,0.75,0.28684,0.885,0.52116,0.95,0.35248
40,,0.005,0.21676,0.7,0.25452,0.86,0.48884,0.9,0.2848
41,,-0.07,0.14908,0.65,0.2222,0.835,0.45652,0.85,0.21712
42,1,1.0,0.2224,0.743,0.33588,0.96,0.5752,0.95,0.29544
43,,0.925,0.15472,0.693,0.30356,0.935,0.54288,0.9,0.22776
44,,0.85,0.08704,0.643,0.27124,0.91,0.51056,0.85,0.16008
45,,0.775,0.01936,0.593,0.23892,0.885,0.47824,0.8,0.0924
46,,0.7,-0.04832,0.543,0.2066,0.86,0.44592,0.75,0.02472
47,2,0.766,1.0,0.634,0.31928,0.984,0.5636,0.849,0.10204
48,,0.691,0.93232,0.584,0.28696,0.959,0.53128,0.799,0.03436
