step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.25092,0.90143,0.46399,0.19732,-0.68796,-0.68801,-0.88383,0.73235
1,7,-0.30092,0.74572,0.26399,0.04161,-0.73796,-0.6323,1.0,0.78806
2,5,-0.40092,0.59001,0.11399,-0.0441,1.0,-0.57659,1.0,0.77377
3,6,-0.48592,0.4193,-0.07101,-0.16481,0.985,1.0,1.0,0.79448
4,1,1.0,0.33359,-0.22101,-0.32052,0.885,0.98571,1.0,0.85019
5,4,0.915,0.21288,-0.33601,1.0,0.87,1.0,1.0,0.8209
6,3,0.865,0.12717,1.0,0.91429,0.82,0.98571,1.0,0.80661
7,,0.765,-0.04354,0.8,0.74358,0.72,0.95642,1.0,0.77732
8,2,0.75,1.0,0.685,0.62287,0.635,0.92713,1.0,0.79803
9,,0.65,0.82929,0.485,0.45216,0.535,0.89784,1.0,0.76874
10,,0.55,0.65858,0.285,0.28145,0.435,0.86855,1.0,0.73945
11,,0.45,0.48787,0.085,0.11074,0.335,0.83926,1.0,0.71016
12,,0.35,0.31716,-0.115,-0.05997,0.235,0.80997,1.0,0.68087
13,3,0.3,0.23145,1.0,-0.14568,0.185,0.79568,1.0,0.66658
14,4,0.215,0.11074,0.885,1.0,0.17,0.81639,1.0,0.63729
15,,0.115,-0.05997,0.685,0.82929,0.07,0.7871,1.0,0.608
16,2,0.1,1.0,0.57,0.70858,-0.015,0.75781,1.0,0.62871
17,5,0.0,0.84429,0.42,0.62287,1.0,0.81352,1.0,0.61442
18,,-0.1,0.67358,0.22,0.45216,0.9,0.78423,1.0,0.58513
19,1,1.0,0.58787,0.07,0.29645,0.8,0.76994,1.0,0.64084
20,,0.9,0.41716,-0.13,0.12574,0.7,0.74065,1.0,0.61155
21,3,0.85,0.33145,1.0,0.04003,0.65,0.72636,1.0,0.59726
22,,0.75,0.16074,0.8,-0.13068,0.55,0.69707,1.0,0.56797
23,4,0.665,0.04003,0.685,1.0,0.535,0.71778,1.0,0.53868
24,,0.565,-0.13068,0.485,0.82929,0.435,0.68849,1.0,0.50939
25,2,0.55,1.0,0.37,0.70858,0.35,0.6592,1.0,0.5301
26,,0.45,0.82929,0.17,0.53787,0.25,0.62991,1.0,0.50081
27,,0.35,0.65858,-0.03,0.36716,0.15,0.60062,1.0,0.47152
28,3,0.3,0.57287,1.0,0.28145,0.1,0.58633,1.0,0.45723
29,,0.2,0.40216,0.8,0.11074,0.0,0.55704,1.0,0.42794
30,,0.1,0.23145,0.6,-0.05997,-0.1,0.52775,1.0,0.39865
31,5,0.0,0.07574,0.45,-0.14568,1.0,0.58346,1.0,0.38436
32,4,-0.085,-0.04497,0.335,1.0,0.985,0.60417,1.0,0.35507
33,1,1.0,-0.13068,0.185,0.84429,0.885,0.58988,1.0,0.41078
34,2,0.985,1.0,0.07,0.72358,0.8,0.56059,1.0,0.43149
35,,0.885,0.82929,-0.13,0.55287,0.7,0.5313,1.0,0.4022
36,3,0.835,0.74358,1.0,0.46716,0.65,0.51701,1.0,0.38791
37,,0.735,0.57287,0.8,0.29645,0.55,0.48772,1.0,0.35862
38,,0.635,0.40216,0.6,0.12574,0.45,0.45843,1.0,0.32933
39,,0.535,0.23145,0.4,-0.04497,0.35,0.42914,1.0,0.30004
40,4,0.45,0.11074,0.285,1.0,0.335,0.44985,1.0,0.27075
41,,0.35,-0.05997,0.085,0.82929,0.235,0.42056,1.0,0.24146
42,2,0.335,1.0,-0.03,0.70858,0.15,0.39127,1.0,0.26217
43,3,0.285,0.91429,1.0,0.62287,0.1,0.37698,1.0,0.24788
