step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,0.20223,0.41615,-0.95883,0.93982,0.66489,-0.57532,-0.63635,-0.63319
1,3,0.30223,0.58715,0.04117,1.0,0.76489,-0.54632,-0.63635,-0.60419
2,3,0.40223,0.75815,1.0,1.0,0.86489,-0.51732,-0.63635,-0.57519
3,7,0.50223,0.78715,1.0,1.0,0.96489,-0.34632,0.36365,-0.40419
4,7,0.60223,0.81615,1.0,1.0,1.0,-0.17532,1.0,-0.23319
5,8,0.77323,0.91615,1.0,1.0,1.0,-0.07532,1.0,0.76681
6,8,0.94423,1.0,1.0,1.0,1.0,0.02468,1.0,1.0
7,,0.84423,0.9,0.9,0.9,0.9,-0.07532,0.9,0.9
8,6,0.87323,0.9,0.929,1.0,1.0,0.92468,1.0,1.0
9,6,0.90223,0.9,0.958,1.0,1.0,1.0,1.0,1.0
10,,0.80223,0.8,0.858,0.9,0.9,0.9,0.9,0.9
11,,0.70223,0.7,0.758,0.8,0.8,0.8,0.8,0.8
12,,0.60223,0.6,0.658,0.7,0.7,0.7,0.7,0.7
13,,0.50223,0.5,0.558,0.6,0.6,0.6,0.6,0.6
14,,0.40223,0.4,0.458,0.5,0.5,0.5,0.5,0.5
15,,0.30223,0.3,0.358,0.4,0.4,0.4,0.4,0.4
16,,0.20223,0.2,0.258,0.3,0.3,0.3,0.3,0.3
17,,0.10223,0.1,0.158,0.2,0.2,0.2,0.2,0.2
18,,0.00223,0.0,0.058,0.1,0.1,0.1,0.1,0.1
19,,-0.09777,-0.1,-0.042,0.0,0.0,0.0,0.0,0.0
20,2,0.07323,0.9,0.129,0.1,0.029,0.0,0.029,0.1
21,2,0.24423,1.0,0.3,0.2,0.058,0.0,0.058,0.2
22,,0.14423,0.9,0.2,0.1,-0.042,-0.1,-0.042,0.1
23,6,0.17323,0.9,0.229,0.2,0.129,0.9,0.129,0.2
24,6,0.20223,0.9,0.258,0.3,0.3,1.0,0.3,0.3
25,,0.10223,0.8,0.158,0.2,0.2,0.9,0.2,0.2
26,,0.00223,0.7,0.058,0.1,0.1,0.8,0.1,0.1
27,,-0.09777,0.6,-0.042,0.0,0.0,0.7,0.0,0.0
28,1,0.90223,0.771,0.058,0.029,0.0,0.729,0.1,0.171
29,1,1.0,0.942,0.158,0.058,0.0,0.758,0.2,0.342
30,,0.9,0.842,0.058,-0.042,-0.1,0.658,0.1,0.242
31,5,0.9,0.871,0.158,0.129,0.9,0.829,0.2,0.271
32,5,0.9,0.9,0.258,0.3,1.0,1.0,0.3,0.3
33,,0.8,0.8,0.158,0.2,0.9,0.9,0.2,0.2
34,,0.7,0.7,0.058,0.1,0.8,0.8,0.1,0.1
35,,0.6,0.6,-0.042,0.0,0.7,0.7,0.0,0.0
36,3,0.7,0.771,0.958,0.171,0.8,0.729,0.0,0.029
