step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.25092,0.90143,0.46399,0.19732,-0.68796,-0.68801,-0.88383,0.73235
1,7,-0.18324,0.98043,0.53167,0.23832,-0.67364,-0.68401,1.0,0.77335
2,6,-0.11956,1.0,0.59535,0.27632,-0.94132,1.0,1.0,0.81135
3,5,-0.05188,1.0,0.66303,0.31732,1.0,0.725,1.0,0.85235
4,1,1.0,1.0,0.74871,0.37632,1.0,0.746,1.0,0.91135
5,,0.96768,0.975,0.71639,0.32632,0.93232,0.671,0.93232,0.86135
6,,0.93536,0.95,0.68407,0.27632,0.86464,0.596,0.86464,0.81135
7,,0.90304,0.925,0.65175,0.22632,0.79696,0.521,0.79696,0.76135
8,,0.87072,0.9,0.61943,0.17632,0.72928,0.446,0.72928,0.71135
9,,0.8384,0.875,0.58711,0.12632,0.6616,0.371,0.6616,0.66135
10,,0.80608,0.85,0.55479,0.07632,0.59392,0.296,0.59392,0.61135
11,,0.77376,0.825,0.52247,0.02632,0.52624,0.221,0.52624,0.56135
12,,0.74144,0.8,0.49015,-0.02368,0.45856,0.146,0.45856,0.51135
13,4,0.81812,0.887,0.56683,1.0,0.48188,0.159,0.48188,0.56135
14,,0.7858,0.862,0.53451,0.95,0.4142,0.084,0.4142,0.51135
15,,0.75348,0.837,0.50219,0.9,0.34652,0.009,0.34652,0.46135
16,,0.72116,0.812,0.46987,0.85,0.27884,-0.066,0.27884,0.41135
17,6,0.78484,0.887,0.53355,0.888,0.01116,1.0,0.29016,0.44935
18,,0.75252,0.862,0.50123,0.838,-0.05652,0.925,0.22248,0.39935
19,5,0.8202,0.941,0.56891,0.879,1.0,0.65,0.2368,0.44035
20,,0.78788,0.916,0.53659,0.829,0.93232,0.575,0.16912,0.39035
21,,0.75556,0.891,0.50427,0.779,0.86464,0.5,0.10144,0.34035
22,,0.72324,0.866,0.47195,0.729,0.79696,0.425,0.03376,0.29035
23,,0.69092,0.841,0.43963,0.679,0.72928,0.35,-0.03392,0.24035
24,7,0.7586,0.92,0.50731,0.72,0.7436,0.354,1.0,0.28135
25,,0.72628,0.895,0.47499,0.67,0.67592,0.279,0.93232,0.23135
26,,0.69396,0.87,0.44267,0.62,0.60824,0.204,0.86464,0.18135
27,,0.66164,0.845,0.41035,0.57,0.54056,0.129,0.79696,0.13135
28,,0.62932,0.82,0.37803,0.52,0.47288,0.054,0.72928,0.08135
29,,0.597,0.795,0.34571,0.47,0.4052,-0.021,0.6616,0.03135
30,6,0.66068,0.87,0.40939,0.508,0.13752,1.0,0.67292,0.06935
31,,0.62836,0.845,0.37707,0.458,0.06984,0.925,0.60524,0.01935
32,,0.59604,0.82,0.34475,0.408,0.00216,0.85,0.53756,-0.03065
33,8,0.67272,0.907,0.42143,0.458,0.02548,0.863,0.56088,1.0
34,,0.6404,0.882,0.38911,0.408,-0.0422,0.788,0.4932,0.95
35,5,0.70808,0.961,0.45679,0.449,1.0,0.513,0.50752,0.991
36,,0.67576,0.936,0.42447,0.399,0.93232,0.438,0.43984,0.941
37,,0.64344,0.911,0.39215,0.349,0.86464,0.363,0.37216,0.891
38,,0.61112,0.886,0.35983,0.299,0.79696,0.288,0.30448,0.841
39,,0.5788,0.861,0.32751,0.249,0.72928,0.213,0.2368,0.791
40,,0.54648,0.836,0.29519,0.199,0.6616,0.138,0.16912,0.741
41,,0.51416,0.811,0.26287,0.149,0.59392,0.063,0.10144,0.691
42,,0.48184,0.786,0.23055,0.099,0.52624,-0.012,0.03376,0.641
43,6,0.54552,0.861,0.29423,0.137,0.25856,1.0,0.04508,0.679
44,,0.5132,0.836,0.26191,0.087,0.19088,0.925,-0.0226,0.629
45,7,0.58088,0.915,0.32959,0.128,0.2052,0.929,1.0,0.67
46,,0.54856,0.89,0.29727,0.078,0.13752,0.854,0.93232,0.62
47,,0.51624,0.865,0.26495,0.028,0.06984,0.779,0.86464,0.57
48,,0.48392,0.84,0.23263,-0.022,0.00216,0.704,0.79696,0.52
49,4,0.5606,0.927,0.30931,1.0,0.02548,0.717,0.82028,0.57
50,,0.52828,0.902,0.27699,0.95,-0.0422,0.642,0.7526,0.52
51,5,0.59596,0.981,0.34467,0.991,1.0,0.367,0.76692,0.561
52,,0.56364,0.956,0.31235,0.941,0.93232,0.292,0.69924,0.511
53,,0.53132,0.931,0.28003,0.891,0.86464,0.217,0.63156,0.461
54,,0.499,0.906,0.24771,0.841,0.79696,0.142,0.56388,0.411
55,,0.46668,0.881,0.21539,0.791,0.72928,0.067,0.4962,0.361
56,,0.43436,0.856,0.18307,0.741,0.6616,-0.008,0.42852,0.311
57,6,0.49804,0.931,0.24675,0.779,0.39392,1.0,0.43984,0.349
58,,0.46572,0.906,0.21443,0.729,0.32624,0.925,0.37216,0.299
59,,0.4334,0.881,0.18211,0.679,0.25856,0.85,0.30448,0.249
60,,0.40108,0.856,0.14979,0.629,0.19088,0.775,0.2368,0.199
61,,0.36876,0.831,0.11747,0.579,0.1232,0.7,0.16912,0.149
62,,0.33644,0.806,0.08515,0.529,0.05552,0.625,0.10144,0.099
63,,0.30412,0.781,0.05283,0.479,-0.01216,0.55,0.03376,0.049
64,5,0.3718,0.86,0.12051,0.52,1.0,0.275,0.04808,0.09
65,,0.33948,0.835,0.08819,0.47,0.93232,0.2,-0.0196,0.04
