step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,0.39395,0.43234,0.30424,0.25342,0.07965,0.03155,0.05882,0.11368
1,,0.19395,0.23234,0.10424,0.05342,-0.12035,-0.16845,-0.14118,-0.08632
2,6,-0.00605,0.03234,-0.09576,-0.14658,-0.32035,0.83155,-0.34118,-0.28632
3,6,-0.20605,-0.16766,-0.29576,-0.34658,-0.52035,1.0,-0.54118,-0.48632
4,7,-0.40605,-0.36766,-0.49576,-0.54658,-0.72035,0.8,0.45882,-0.68632
5,7,-0.60605,-0.56766,-0.69576,-0.74658,-0.92035,0.6,1.0,-0.88632
6,5,-0.80605,-0.76766,-0.89576,-0.94658,0.07965,0.4,0.8,-1.0
7,5,-1.0,-0.96766,-1.0,-1.0,1.0,0.2,0.6,-1.0
8,1,0.0,-1.0,-1.0,-1.0,0.8,0.0,0.4,-1.0
9,1,1.0,-1.0,-1.0,-1.0,0.6,-0.2,0.2,-1.0
10,3,0.8,-1.0,0.0,-1.0,0.4,-0.4,0.0,-1.0
11,3,0.6,-1.0,1.0,-1.0,0.2,-0.6,-0.2,-1.0
12,2,0.4,0.0,0.8,-1.0,0.0,-0.8,-0.4,-1.0
13,2,0.2,1.0,0.6,-1.0,-0.2,-1.0,-0.6,-1.0
14,4,0.0,0.8,0.4,0.0,-0.4,-1.0,-0.8,-1.0
15,4,-0.2,0.6,0.2,1.0,-0.6,-1.0,-1.0,-1.0
16,7,-0.4,0.4,0.0,0.8,-0.8,-1.0,0.0,-1.0
17,7,-0.6,0.2,-0.2,0.6,-1.0,-1.0,1.0,-1.0
18,8,-0.8,0.0,-0.4,0.4,-1.0,-1.0,0.8,0.0
19,8,-1.0,-0.2,-0.6,0.2,-1.0,-1.0,0.6,1.0
20,1,0.0,-0.4,-0.8,0.0,-1.0,-1.0,0.4,0.8
21,1,1.0,-0.6,-1.0,-0.2,-1.0,-1.0,0.2,0.6
22,3,0.8,-0.8,0.0,-0.4,-1.0,-1.0,0.0,0.4
23,3,0.6,-1.0,1.0,-0.6,-1.0,-1.0,-0.2,0.2
24,2,0.4,0.0,0.8,-0.8,-1.0,-1.0,-0.4,0.0
25,2,0.2,1.0,0.6,-1.0,-1.0,-1.0,-0.6,-0.2
26,6,0.0,0.8,0.4,-1.0,-1.0,0.0,-0.8,-0.4
27,6,-0.2,0.6,0.2,-1.0,-1.0,1.0,-1.0,-0.6
28,7,-0.4,0.4,0.0,-1.0,-1.0,0.8,0.0,-0.8
29,7,-0.6,0.2,-0.2,-1.0,-1.0,0.6,1.0,-1.0
30,5,-0.8,0.0,-0.4,-1.0,0.0,0.4,0.8,-1.0
31,5,-1.0,-0.2,-0.6,-1.0,1.0,0.2,0.6,-1.0
32,8,-1.0,-0.4,-0.8,-1.0,0.8,0.0,0.4,0.0
33,8,-1.0,-0.6,-1.0,-1.0,0.6,-0.2,0.2,1.0
34,3,-1.0,-0.8,0.0,-1.0,0.4,-0.4,0.0,0.8
35,3,-1.0,-1.0,1.0,-1.0,0.2,-0.6,-0.2,0.6
36,2,-1.0,0.0,0.8,-1.0,0.0,-0.8,-0.4,0.4
37,2,-1.0,1.0,0.6,-1.0,-0.2,-1.0,-0.6,0.2
38,6,-1.0,0.8,0.4,-1.0,-0.4,0.0,-0.8,0.0
39,6,-1.0,0.6,0.2,-1.0,-0.6,1.0,-1.0,-0.2
40,4,-1.0,0.4,0.0,0.0,-0.8,0.8,-1.0,-0.4
41,4,-1.0,0.2,-0.2,1.0,-1.0,0.6,-1.0,-0.6
42,7,-1.0,0.0,-0.4,0.8,-1.0,0.4,0.0,-0.8
