step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.75592,-0.00965,-0.93122,0.81864,-0.48244,0.32504,-0.37658,0.04014
1,3,-0.8036,-0.05765,1.0,0.79564,-0.49476,0.31304,-0.3989,0.00314
2,1,1.0,-0.10565,0.95232,0.75864,-0.51708,0.30104,-0.41122,-0.01986
3,5,0.94232,-0.16765,0.90464,0.73564,1.0,0.30304,-0.42354,-0.05686
4,7,0.89464,-0.22965,0.84696,0.69864,0.98768,0.30504,1.0,-0.07986
5,2,0.85396,1.0,0.80628,0.66864,0.96836,0.29004,0.98068,-0.10986
6,8,0.81328,0.945,0.7516,0.62864,0.94904,0.28504,0.97536,1.0
7,,0.7456,0.87,0.68392,0.57864,0.91672,0.26004,0.94304,0.95
8,,0.67792,0.795,0.61624,0.52864,0.8844,0.23504,0.91072,0.9
9,,0.61024,0.72,0.54856,0.47864,0.85208,0.21004,0.8784,0.85
10,,0.54256,0.645,0.48088,0.42864,0.81976,0.18504,0.84608,0.8
11,,0.47488,0.57,0.4132,0.37864,0.78744,0.16004,0.81376,0.75
12,,0.4072,0.495,0.34552,0.32864,0.75512,0.13504,0.78144,0.7
13,,0.33952,0.42,0.27784,0.27864,0.7228,0.11004,0.74912,0.65
14,,0.27184,0.345,0.21016,0.22864,0.69048,0.08504,0.7168,0.6
15,,0.20416,0.27,0.14248,0.17864,0.65816,0.06004,0.68448,0.55
16,,0.13648,0.195,0.0748,0.12864,0.62584,0.03504,0.65216,0.5
17,,0.0688,0.12,0.00712,0.07864,0.59352,0.01004,0.61984,0.45
18,,0.00112,0.045,-0.06056,0.02864,0.5612,-0.01496,0.58752,0.4
19,3,-0.04656,-0.003,1.0,0.00564,0.54888,-0.02696,0.5652,0.363
20,1,1.0,-0.051,0.95232,-0.03136,0.52656,-0.03896,0.55288,0.34
21,2,0.95932,1.0,0.91164,-0.06136,0.50724,-0.05396,0.53356,0.31
22,4,0.90464,0.945,0.87096,1.0,0.50192,-0.05896,0.51424,0.27
23,6,0.84996,0.88,0.81628,0.97,0.4966,1.0,0.50892,0.24
24,,0.78228,0.805,0.7486,0.92,0.46428,0.975,0.4766,0.19
25,,0.7146,0.73,0.68092,0.87,0.43196,0.95,0.44428,0.14
26,,0.64692,0.655,0.61324,0.82,0.39964,0.925,0.41196,0.09
27,,0.57924,0.58,0.54556,0.77,0.36732,0.9,0.37964,0.04
28,,0.51156,0.505,0.47788,0.72,0.335,0.875,0.34732,-0.01
29,8,0.47088,0.45,0.4232,0.68,0.31568,0.87,0.342,1.0
30,,0.4032,0.375,0.35552,0.63,0.28336,0.845,0.30968,0.95
31,,0.33552,0.3,0.28784,0.58,0.25104,0.82,0.27736,0.9
32,,0.26784,0.225,0.22016,0.53,0.21872,0.795,0.24504,0.85
33,,0.20016,0.15,0.15248,0.48,0.1864,0.77,0.21272,0.8
34,,0.13248,0.075,0.0848,0.43,0.15408,0.745,0.1804,0.75
35,,0.0648,-0.0,0.01712,0.38,0.12176,0.72,0.14808,0.7
36,,-0.00288,-0.075,-0.05056,0.33,0.08944,0.695,0.11576,0.65
37,2,-0.04356,1.0,-0.09124,0.3,0.07012,0.68,0.09644,0.62
38,3,-0.09124,0.952,1.0,0.277,0.0578,0.668,0.07412,0.583
39,1,1.0,0.904,0.95232,0.24,0.03548,0.656,0.0618,0.56
40,,0.93232,0.829,0.88464,0.19,0.00316,0.631,0.02948,0.51
41,,0.86464,0.754,0.81696,0.14,-0.02916,0.606,-0.00284,0.46
42,5,0.80696,0.692,0.76928,0.117,1.0,0.608,-0.01516,0.423
43,7,0.75928,0.63,0.7116,0.08,0.98768,0.61,1.0,0.4
44,,0.6916,0.555,0.64392,0.03,0.95536,0.585,0.96768,0.35
45,,0.62392,0.48,0.57624,-0.02,0.92304,0.56,0.93536,0.3
46,4,0.56924,0.425,0.53556,1.0,0.91772,0.555,0.91604,0.26
47,,0.50156,0.35,0.46788,0.95,0.8854,0.53,0.88372,0.21
48,,0.43388,0.275,0.4002,0.9,0.85308,0.505,0.8514,0.16
49,,0.3662,0.2,0.33252,0.85,0.82076,0.48,0.81908,0.11
50,,0.29852,0.125,0.26484,0.8,0.78844,0.455,0.78676,0.06
51,,0.23084,0.05,0.19716,0.75,0.75612,0.43,0.75444,0.01
52,,0.16316,-0.025,0.12948,0.7,0.7238,0.405,0.72212,-0.04
53,8,0.12248,-0.08,0.0748,0.66,0.70448,0.4,0.7168,1.0
54,2,0.0818,1.0,0.03412,0.63,0.68516,0.385,0.69748,0.97
55,,0.01412,0.925,-0.03356,0.58,0.65284,0.36,0.66516,0.92
56,3,-0.03356,0.877,1.0,0.557,0.64052,0.348,0.64284,0.883
57,1,1.0,0.829,0.95232,0.52,0.6182,0.336,0.63052,0.86
58,,0.93232,0.754,0.88464,0.47,0.58588,0.311,0.5982,0.81
59,,0.86464,0.679,0.81696,0.42,0.55356,0.286,0.56588,0.76
60,,0.79696,0.604,0.74928,0.37,0.52124,0.261,0.53356,0.71
61,,0.72928,0.529,0.6816,0.32,0.48892,0.236,0.50124,0.66
62,,0.6616,0.454,0.61392,0.27,0.4566,0.211,0.46892,0.61
63,,0.59392,0.379,0.54624,0.22,0.42428,0.186,0.4366,0.56
64,,0.52624,0.304,0.47856,0.17,0.39196,0.161,0.40428,0.51
