step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.25092,0.90143,0.46399,0.19732,-0.68796,-0.68801,-0.88383,0.73235
1,7,-0.22592,0.92611,0.46399,0.16164,-0.74796,-0.74869,1.0,0.73203
2,6,-0.20792,0.94379,0.45699,0.11896,-0.81596,1.0,0.957,0.72471
3,5,-0.18292,0.96847,0.45699,0.08328,1.0,0.93932,0.922,0.72439
4,1,1.0,1.0,0.49199,0.0836,0.975,0.91464,0.922,0.76007
5,,0.975,0.96768,0.44199,0.01592,0.9,0.84696,0.872,0.72775
6,,0.95,0.93536,0.39199,-0.05176,0.825,0.77928,0.822,0.69543
7,4,0.993,0.97804,0.40999,1.0,0.782,0.7366,0.804,0.71311
8,,0.968,0.94572,0.35999,0.93232,0.707,0.66892,0.754,0.68079
9,,0.943,0.9134,0.30999,0.86464,0.632,0.60124,0.704,0.64847
10,,0.918,0.88108,0.25999,0.79696,0.557,0.53356,0.654,0.61615
11,,0.893,0.84876,0.20999,0.72928,0.482,0.46588,0.604,0.58383
12,,0.868,0.81644,0.15999,0.6616,0.407,0.3982,0.554,0.55151
13,,0.843,0.78412,0.10999,0.59392,0.332,0.33052,0.504,0.51919
14,,0.818,0.7518,0.05999,0.52624,0.257,0.26284,0.454,0.48687
15,,0.793,0.71948,0.00999,0.45856,0.182,0.19516,0.404,0.45455
16,,0.768,0.68716,-0.04001,0.39088,0.107,0.12748,0.354,0.42223
17,3,0.828,0.74784,1.0,0.3912,0.082,0.1028,0.354,0.45791
18,,0.803,0.71552,0.95,0.32352,0.007,0.03512,0.304,0.42559
19,,0.778,0.6832,0.9,0.25584,-0.068,-0.03256,0.254,0.39327
20,5,0.803,0.70788,0.9,0.22016,1.0,-0.09324,0.219,0.39295
21,6,0.821,0.72556,0.893,0.17748,0.932,1.0,0.176,0.38563
22,,0.796,0.69324,0.843,0.1098,0.857,0.93232,0.126,0.35331
23,,0.771,0.66092,0.793,0.04212,0.782,0.86464,0.076,0.32099
24,,0.746,0.6286,0.743,-0.02556,0.707,0.79696,0.026,0.28867
25,4,0.789,0.67128,0.761,1.0,0.664,0.75428,0.008,0.30635
26,,0.764,0.63896,0.711,0.93232,0.589,0.6866,-0.042,0.27403
27,7,0.789,0.66364,0.711,0.89664,0.529,0.62592,1.0,0.27371
28,,0.764,0.63132,0.661,0.82896,0.454,0.55824,0.95,0.24139
29,,0.739,0.599,0.611,0.76128,0.379,0.49056,0.9,0.20907
30,,0.714,0.56668,0.561,0.6936,0.304,0.42288,0.85,0.17675
31,,0.689,0.53436,0.511,0.62592,0.229,0.3552,0.8,0.14443
32,,0.664,0.50204,0.461,0.55824,0.154,0.28752,0.75,0.11211
33,,0.639,0.46972,0.411,0.49056,0.079,0.21984,0.7,0.07979
34,,0.614,0.4374,0.361,0.42288,0.004,0.15216,0.65,0.04747
35,,0.589,0.40508,0.311,0.3552,-0.071,0.08448,0.6,0.01515
36,5,0.614,0.42976,0.311,0.31952,1.0,0.0238,0.565,0.01483
37,,0.589,0.39744,0.261,0.25184,0.925,-0.04388,0.515,-0.01749
38,6,0.607,0.41512,0.254,0.20916,0.857,1.0,0.472,-0.02481
39,8,0.65,0.4578,0.272,0.19148,0.814,0.95732,0.454,1.0
40,,0.625,0.42548,0.222,0.1238,0.739,0.88964,0.404,0.96768
41,,0.6,0.39316,0.172,0.05612,0.664,0.82196,0.354,0.93536
42,,0.575,0.36084,0.122,-0.01156,0.589,0.75428,0.304,0.90304
43,4,0.618,0.40352,0.14,1.0,0.546,0.7116,0.286,0.92072
44,,0.593,0.3712,0.09,0.93232,0.471,0.64392,0.236,0.8884
45,,0.568,0.33888,0.04,0.86464,0.396,0.57624,0.186,0.85608
46,,0.543,0.30656,-0.01,0.79696,0.321,0.50856,0.136,0.82376
47,3,0.603,0.36724,1.0,0.79728,0.296,0.48388,0.136,0.85944
48,,0.578,0.33492,0.95,0.7296,0.221,0.4162,0.086,0.82712
49,,0.553,0.3026,0.9,0.66192,0.146,0.34852,0.036,0.7948
50,,0.528,0.27028,0.85,0.59424,0.071,0.28084,-0.014,0.76248
51,7,0.553,0.29496,0.85,0.55856,0.011,0.22016,1.0,0.76216
52,,0.528,0.26264,0.8,0.49088,-0.064,0.15248,0.95,0.72984
53,5,0.553,0.28732,0.8,0.4552,1.0,0.0918,0.915,0.72952
54,,0.528,0.255,0.75,0.38752,0.925,0.02412,0.865,0.6972
55,,0.503,0.22268,0.7,0.31984,0.85,-0.04356,0.815,0.66488
56,6,0.521,0.24036,0.693,0.27716,0.782,1.0,0.772,0.65756
57,,0.496,0.20804,0.643,0.20948,0.707,0.93232,0.722,0.62524
58,,0.471,0.17572,0.593,0.1418,0.632,0.86464,0.672,0.59292
59,,0.446,0.1434,0.543,0.07412,0.557,0.79696,0.622,0.5606
60,,0.421,0.11108,0.493,0.00644,0.482,0.72928,0.572,0.52828
61,,0.396,0.07876,0.443,-0.06124,0.407,0.6616,0.522,0.49596
62,4,0.439,0.12144,0.461,1.0,0.364,0.61892,0.504,0.51364
63,,0.414,0.08912,0.411,0.93232,0.289,0.55124,0.454,0.48132
64,,0.389,0.0568,0.361,0.86464,0.214,0.48356,0.404,0.449
65,,0.364,0.02448,0.311,0.79696,0.139,0.41588,0.354,0.41668
66,,0.339,-0.00784,0.261,0.72928,0.064,0.3482,0.304,0.38436
67,2,0.407,1.0,0.304,0.7366,0.046,0.33052,0.311,0.42704
68,,0.382,0.96768,0.254,0.66892,-0.029,0.26284,0.261,0.39472
69,5,0.407,0.99236,0.254,0.63324,1.0,0.20216,0.226,0.3944
70,,0.382,0.96004,0.204,0.56556,0.925,0.13448,0.176,0.36208
71,,0.357,0.92772,0.154,0.49788,0.85,0.0668,0.126,0.32976
72,,0.332,0.8954,0.104,0.4302,0.775,-0.00088,0.076,0.29744
73,6,0.35,0.91308,0.097,0.38752,0.707,1.0,0.033,0.29012
74,,0.325,0.88076,0.047,0.31984,0.632,0.93232,-0.017,0.2578
75,7,0.35,0.90544,0.047,0.28416,0.572,0.87164,1.0,0.25748
76,,0.325,0.87312,-0.003,0.21648,0.497,0.80396,0.95,0.22516
77,3,0.385,0.9338,1.0,0.2168,0.472,0.77928,0.95,0.26084
78,,0.36,0.90148,0.95,0.14912,0.397,0.7116,0.9,0.22852
79,,0.335,0.86916,0.9,0.08144,0.322,0.64392,0.85,0.1962
80,,0.31,0.83684,0.85,0.01376,0.247,0.57624,0.8,0.16388
81,,0.285,0.80452,0.8,-0.05392,0.172,0.50856,0.75,0.13156
82,4,0.328,0.8472,0.818,1.0,0.129,0.46588,0.732,0.14924
83,,0.303,0.81488,0.768,0.93232,0.054,0.3982,0.682,0.11692
84,,0.278,0.78256,0.718,0.86464,-0.021,0.33052,0.632,0.0846
85,5,0.303,0.80724,0.718,0.82896,1.0,0.26984,0.597,0.08428
86,,0.278,0.77492,0.668,0.76128,0.925,0.20216,0.547,0.05196
87,,0.253,0.7426,0.618,0.6936,0.85,0.13448,0.497,0.01964
88,,0.228,0.71028,0.568,0.62592,0.775,0.0668,0.447,-0.01268
89,8,0.271,0.75296,0.586,0.60824,0.732,0.02412,0.429,1.0
90,,0.246,0.72064,0.536,0.54056,0.657,-0.04356,0.379,0.96768
91,6,0.264,0.73832,0.529,0.49788,0.589,1.0,0.336,0.96036
92,,0.239,0.706,0.479,0.4302,0.514,0.93232,0.286,0.92804
93,,0.214,0.67368,0.429,0.36252,0.439,0.86464,0.236,0.89572
94,,0.189,0.64136,0.379,0.29484,0.364,0.79696,0.186,0.8634
95,,0.164,0.60904,0.329,0.22716,0.289,0.72928,0.136,0.83108
96,,0.139,0.57672,0.279,0.15948,0.214,0.6616,0.086,0.79876
97,,0.114,0.5444,0.229,0.0918,0.139,0.59392,0.036,0.76644
98,,0.089,0.51208,0.179,0.02412,0.064,0.52624,-0.014,0.73412
99,7,0.114,0.53676,0.179,-0.01156,0.004,0.46556,1.0,0.7338
100,4,0.157,0.57944,0.197,1.0,-0.039,0.42288,0.982,0.75148
101,5,0.182,0.60412,0.197,0.96432,1.0,0.3622,0.947,0.75116
102,,0.157,0.5718,0.147,0.89664,0.925,0.29452,0.897,0.71884
103,,0.132,0.53948,0.097,0.82896,0.85,0.22684,0.847,0.68652
104,,0.107,0.50716,0.047,0.76128,0.775,0.15916,0.797,0.6542
105,,0.082,0.47484,-0.003,0.6936,0.7,0.09148,0.747,0.62188
106,3,0.142,0.53552,1.0,0.69392,0.675,0.0668,0.747,0.65756
107,,0.117,0.5032,0.95,0.62624,0.6,-0.00088,0.697,0.62524
108,6,0.135,0.52088,0.943,0.58356,0.532,1.0,0.654,0.61792
109,,0.11,0.48856,0.893,0.51588,0.457,0.93232,0.604,0.5856
110,,0.085,0.45624,0.843,0.4482,0.382,0.86464,0.554,0.55328
111,,0.06,0.42392,0.793,0.38052,0.307,0.79696,0.504,0.52096
112,,0.035,0.3916,0.743,0.31284,0.232,0.72928,0.454,0.48864
113,,0.01,0.35928,0.693,0.24516,0.157,0.6616,0.404,0.45632
114,,-0.015,0.32696,0.643,0.17748,0.082,0.59392,0.354,0.424
115,1,1.0,0.38764,0.678,0.1778,0.057,0.56924,0.354,0.45968
116,,0.975,0.35532,0.628,0.11012,-0.018,0.50156,0.304,0.42736
117,5,1.0,0.38,0.628,0.07444,1.0,0.44088,0.269,0.42704
118,,0.975,0.34768,0.578,0.00676,0.925,0.3732,0.219,0.39472
119,,0.95,0.31536,0.528,-0.06092,0.85,0.30552,0.169,0.3624
120,4,0.993,0.35804,0.546,1.0,0.807,0.26284,0.151,0.38008
121,,0.968,0.32572,0.496,0.93232,0.732,0.19516,0.101,0.34776
122,,0.943,0.2934,0.446,0.86464,0.657,0.12748,0.051,0.31544
123,,0.918,0.26108,0.396,0.79696,0.582,0.0598,0.001,0.28312
124,,0.893,0.22876,0.346,0.72928,0.507,-0.00788,-0.049,0.2508
125,7,0.918,0.25344,0.346,0.6936,0.447,-0.06856,1.0,0.25048
126,6,0.936,0.27112,0.339,0.65092,0.379,1.0,0.957,0.24316
