step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,0.2466,-0.3382,-0.87288,-0.37804,-0.34963,0.45921,0.27511,0.77443
1,3,0.1916,-0.37888,1.0,-0.38336,-0.35463,0.43989,0.23511,0.71975
2,4,0.1296,-0.42656,0.977,1.0,-0.35263,0.42757,0.19811,0.66207
3,2,0.0816,1.0,0.954,0.98768,-0.36463,0.40525,0.16111,0.61439
4,5,0.0166,0.94532,0.924,0.98236,1.0,0.39993,0.13111,0.55971
5,,-0.0584,0.87764,0.874,0.95004,0.975,0.36761,0.08111,0.49203
6,1,1.0,0.83696,0.844,0.93072,0.96,0.34829,0.05111,0.45135
7,,0.925,0.76928,0.794,0.8984,0.935,0.31597,0.00111,0.38367
8,,0.85,0.7016,0.744,0.86608,0.91,0.28365,-0.04889,0.31599
9,7,0.795,0.64692,0.704,0.84676,0.905,0.27833,1.0,0.27531
10,,0.72,0.57924,0.654,0.81444,0.88,0.24601,0.95,0.20763
11,,0.645,0.51156,0.604,0.78212,0.855,0.21369,0.9,0.13995
12,,0.57,0.44388,0.554,0.7498,0.83,0.18137,0.85,0.07227
13,,0.495,0.3762,0.504,0.71748,0.805,0.14905,0.8,0.00459
14,,0.42,0.30852,0.454,0.68516,0.78,0.11673,0.75,-0.06309
15,8,0.372,0.26084,0.417,0.66284,0.768,0.10441,0.727,1.0
16,,0.297,0.19316,0.367,0.63052,0.743,0.07209,0.677,0.93232
17,,0.222,0.12548,0.317,0.5982,0.718,0.03977,0.627,0.86464
18,,0.147,0.0578,0.267,0.56588,0.693,0.00745,0.577,0.79696
19,,0.072,-0.00988,0.217,0.53356,0.668,-0.02487,0.527,0.72928
20,6,0.01,-0.06756,0.18,0.52124,0.67,1.0,0.504,0.6816
21,2,-0.038,1.0,0.157,0.50892,0.658,0.97768,0.467,0.63392
22,1,1.0,0.95932,0.127,0.4896,0.643,0.95836,0.437,0.59324
23,,0.925,0.89164,0.077,0.45728,0.618,0.92604,0.387,0.52556
24,,0.85,0.82396,0.027,0.42496,0.593,0.89372,0.337,0.45788
25,,0.775,0.75628,-0.023,0.39264,0.568,0.8614,0.287,0.3902
26,3,0.72,0.7156,1.0,0.38732,0.563,0.84208,0.247,0.33552
27,,0.645,0.64792,0.95,0.355,0.538,0.80976,0.197,0.26784
28,,0.57,0.58024,0.9,0.32268,0.513,0.77744,0.147,0.20016
29,,0.495,0.51256,0.85,0.29036,0.488,0.74512,0.097,0.13248
30,,0.42,0.44488,0.8,0.25804,0.463,0.7128,0.047,0.0648
31,,0.345,0.3772,0.75,0.22572,0.438,0.68048,-0.003,-0.00288
32,7,0.29,0.32252,0.71,0.2064,0.433,0.67516,1.0,-0.04356
33,8,0.242,0.27484,0.673,0.18408,0.421,0.66284,0.977,1.0
34,,0.167,0.20716,0.623,0.15176,0.396,0.63052,0.927,0.93232
35,,0.092,0.13948,0.573,0.11944,0.371,0.5982,0.877,0.86464
36,,0.017,0.0718,0.523,0.08712,0.346,0.56588,0.827,0.79696
37,,-0.058,0.00412,0.473,0.0548,0.321,0.53356,0.777,0.72928
38,1,1.0,-0.03656,0.443,0.03548,0.306,0.51424,0.747,0.6886
39,2,0.952,1.0,0.42,0.02316,0.294,0.49192,0.71,0.64092
40,,0.877,0.93232,0.37,-0.00916,0.269,0.4596,0.66,0.57324
41,4,0.815,0.88464,0.347,1.0,0.271,0.44728,0.623,0.51556
42,,0.74,0.81696,0.297,0.96768,0.246,0.41496,0.573,0.44788
43,,0.665,0.74928,0.247,0.93536,0.221,0.38264,0.523,0.3802
44,,0.59,0.6816,0.197,0.90304,0.196,0.35032,0.473,0.31252
45,,0.515,0.61392,0.147,0.87072,0.171,0.318,0.423,0.24484
46,,0.44,0.54624,0.097,0.8384,0.146,0.28568,0.373,0.17716
47,,0.365,0.47856,0.047,0.80608,0.121,0.25336,0.323,0.10948
48,,0.29,0.41088,-0.003,0.77376,0.096,0.22104,0.273,0.0418
49,3,0.235,0.3702,1.0,0.76844,0.091,0.20172,0.233,-0.01288
50,8,0.187,0.32252,0.963,0.74612,0.079,0.1894,0.21,1.0
51,,0.112,0.25484,0.913,0.7138,0.054,0.15708,0.16,0.93232
52,,0.037,0.18716,0.863,0.68148,0.029,0.12476,0.11,0.86464
53,,-0.038,0.11948,0.813,0.64916,0.004,0.09244,0.06,0.79696
54,1,1.0,0.0788,0.783,0.62984,-0.011,0.07312,0.03,0.75628
55,5,0.935,0.02412,0.753,0.62452,1.0,0.0678,0.0,0.7016
56,,0.86,-0.04356,0.703,0.5922,0.975,0.03548,-0.05,0.63392
57,7,0.805,-0.09824,0.663,0.57288,0.97,0.03016,1.0,0.59324
58,2,0.757,1.0,0.64,0.56056,0.958,0.00784,0.963,0.54556
59,,0.682,0.93232,0.59,0.52824,0.933,-0.02448,0.913,0.47788
60,6,0.62,0.87464,0.553,0.51592,0.935,1.0,0.89,0.4302
61,,0.545,0.80696,0.503,0.4836,0.91,0.96768,0.84,0.36252
62,,0.47,0.73928,0.453,0.45128,0.885,0.93536,0.79,0.29484
63,,0.395,0.6716,0.403,0.41896,0.86,0.90304,0.74,0.22716
64,,0.32,0.60392,0.353,0.38664,0.835,0.87072,0.69,0.15948
65,,0.245,0.53624,0.303,0.35432,0.81,0.8384,0.64,0.0918
66,,0.17,0.46856,0.253,0.322,0.785,0.80608,0.59,0.02412
67,,0.095,0.40088,0.203,0.28968,0.76,0.77376,0.54,-0.04356
68,8,0.047,0.3532,0.166,0.26736,0.748,0.76144,0.517,1.0
69,,-0.028,0.28552,0.116,0.23504,0.723,0.72912,0.467,0.93232
70,1,1.0,0.24484,0.086,0.21572,0.708,0.7098,0.437,0.89164
71,,0.925,0.17716,0.036,0.1834,0.683,0.67748,0.387,0.82396
72,,0.85,0.10948,-0.014,0.15108,0.658,0.64516,0.337,0.75628
73,3,0.795,0.0688,1.0,0.14576,0.653,0.62584,0.297,0.7016
74,,0.72,0.00112,0.95,0.11344,0.628,0.59352,0.247,0.63392
75,,0.645,-0.06656,0.9,0.08112,0.603,0.5612,0.197,0.56624
76,2,0.597,1.0,0.877,0.0688,0.591,0.53888,0.16,0.51856
77,,0.522,0.93232,0.827,0.03648,0.566,0.50656,0.11,0.45088
78,,0.447,0.86464,0.777,0.00416,0.541,0.47424,0.06,0.3832
79,,0.372,0.79696,0.727,-0.02816,0.516,0.44192,0.01,0.31552
80,4,0.31,0.74928,0.704,1.0,0.518,0.4296,-0.027,0.25784
81,7,0.255,0.6946,0.664,0.98068,0.513,0.42428,1.0,0.21716
82,,0.18,0.62692,0.614,0.94836,0.488,0.39196,0.95,0.14948
83,,0.105,0.55924,0.564,0.91604,0.463,0.35964,0.9,0.0818
84,,0.03,0.49156,0.514,0.88372,0.438,0.32732,0.85,0.01412
85,,-0.045,0.42388,0.464,0.8514,0.413,0.295,0.8,-0.05356
86,8,-0.093,0.3762,0.427,0.82908,0.401,0.28268,0.777,1.0
87,1,1.0,0.33552,0.397,0.80976,0.386,0.26336,0.747,0.95932
88,,0.925,0.26784,0.347,0.77744,0.361,0.23104,0.697,0.89164
89,,0.85,0.20016,0.297,0.74512,0.336,0.19872,0.647,0.82396
90,,0.775,0.13248,0.247,0.7128,0.311,0.1664,0.597,0.75628
91,,0.7,0.0648,0.197,0.68048,0.286,0.13408,0.547,0.6886
92,,0.625,-0.00288,0.147,0.64816,0.261,0.10176,0.497,0.62092
93,2,0.577,1.0,0.124,0.63584,0.249,0.07944,0.46,0.57324
94,,0.502,0.93232,0.074,0.60352,0.224,0.04712,0.41,0.50556
95,,0.427,0.86464,0.024,0.5712,0.199,0.0148,0.36,0.43788
96,,0.352,0.79696,-0.026,0.53888,0.174,-0.01752,0.31,0.3702
97,3,0.297,0.75628,1.0,0.53356,0.169,-0.03684,0.27,0.31552
98,6,0.235,0.6986,0.963,0.52124,0.171,1.0,0.247,0.26784
99,,0.16,0.63092,0.913,0.48892,0.146,0.96768,0.197,0.20016
100,,0.085,0.56324,0.863,0.4566,0.121,0.93536,0.147,0.13248
101,,0.01,0.49556,0.813,0.42428,0.096,0.90304,0.097,0.0648
102,,-0.065,0.42788,0.763,0.39196,0.071,0.87072,0.047,-0.00288
103,1,1.0,0.3872,0.733,0.37264,0.056,0.8514,0.017,-0.04356
104,8,0.952,0.33952,0.696,0.35032,0.044,0.83908,-0.006,1.0
105,7,0.897,0.28484,0.656,0.331,0.039,0.83376,1.0,0.95932
106,,0.822,0.21716,0.606,0.29868,0.014,0.80144,0.95,0.89164
107,,0.747,0.14948,0.556,0.26636,-0.011,0.76912,0.9,0.82396
108,5,0.682,0.0948,0.526,0.26104,1.0,0.7638,0.87,0.76928
109,,0.607,0.02712,0.476,0.22872,0.975,0.73148,0.82,0.7016
110,,0.532,-0.04056,0.426,0.1964,0.95,0.69916,0.77,0.63392
111,2,0.484,1.0,0.403,0.18408,0.938,0.67684,0.733,0.58624
112,,0.409,0.93232,0.353,0.15176,0.913,0.64452,0.683,0.51856
113,,0.334,0.86464,0.303,0.11944,0.888,0.6122,0.633,0.45088
114,,0.259,0.79696,0.253,0.08712,0.863,0.57988,0.583,0.3832
115,,0.184,0.72928,0.203,0.0548,0.838,0.54756,0.533,0.31552
116,,0.109,0.6616,0.153,0.02248,0.813,0.51524,0.483,0.24784
117,,0.034,0.59392,0.103,-0.00984,0.788,0.48292,0.433,0.18016
118,4,-0.028,0.54624,0.08,1.0,0.79,0.4706,0.396,0.12248
119,1,1.0,0.50556,0.05,0.98068,0.775,0.45128,0.366,0.0818
120,,0.925,0.43788,0.0,0.94836,0.75,0.41896,0.316,0.01412
121,,0.85,0.3702,-0.05,0.91604,0.725,0.38664,0.266,-0.05356
122,8,0.802,0.32252,-0.087,0.89372,0.713,0.37432,0.243,1.0
123,3,0.747,0.28184,1.0,0.8884,0.708,0.355,0.203,0.94532
124,,0.672,0.21416,0.95,0.85608,0.683,0.32268,0.153,0.87764
125,,0.597,0.14648,0.9,0.82376,0.658,0.29036,0.103,0.80996
126,,0.522,0.0788,0.85,0.79144,0.633,0.25804,0.053,0.74228
127,,0.447,0.01112,0.8,0.75912,0.608,0.22572,0.003,0.6746
128,,0.372,-0.05656,0.75,0.7268,0.583,0.1934,-0.047,0.60692
129,2,0.324,1.0,0.727,0.71448,0.571,0.17108,-0.084,0.55924
130,7,0.269,0.94532,0.687,0.69516,0.566,0.16576,1.0,0.51856
131,,0.194,0.87764,0.637,0.66284,0.541,0.13344,0.95,0.45088
132,,0.119,0.80996,0.587,0.63052,0.516,0.10112,0.9,0.3832
133,,0.044,0.74228,0.537,0.5982,0.491,0.0688,0.85,0.31552
134,,-0.031,0.6746,0.487,0.56588,0.466,0.03648,0.8,0.24784
135,1,1.0,0.63392,0.457,0.54656,0.451,0.01716,0.77,0.20716
136,,0.925,0.56624,0.407,0.51424,0.426,-0.01516,0.72,0.13948
137,6,0.863,0.50856,0.37,0.50192,0.428,1.0,0.697,0.0918
138,,0.788,0.44088,0.32,0.4696,0.403,0.96768,0.647,0.02412
139,,0.713,0.3732,0.27,0.43728,0.378,0.93536,0.597,-0.04356
140,8,0.665,0.32552,0.233,0.41496,0.366,0.92304,0.574,1.0
141,,0.59,0.25784,0.183,0.38264,0.341,0.89072,0.524,0.93232
142,,0.515,0.19016,0.133,0.35032,0.316,0.8584,0.474,0.86464
143,,0.44,0.12248,0.083,0.318,0.291,0.82608,0.424,0.79696
144,,0.365,0.0548,0.033,0.28568,0.266,0.79376,0.374,0.72928
145,,0.29,-0.01288,-0.017,0.25336,0.241,0.76144,0.324,0.6616
146,3,0.235,-0.05356,1.0,0.24804,0.236,0.74212,0.284,0.60692
147,2,0.187,1.0,0.977,0.23572,0.224,0.7198,0.247,0.55924
148,,0.112,0.93232,0.927,0.2034,0.199,0.68748,0.197,0.49156
149,,0.037,0.86464,0.877,0.17108,0.174,0.65516,0.147,0.42388
150,,-0.038,0.79696,0.827,0.13876,0.149,0.62284,0.097,0.3562
151,1,1.0,0.75628,0.797,0.11944,0.134,0.60352,0.067,0.31552
152,,0.925,0.6886,0.747,0.08712,0.109,0.5712,0.017,0.24784
153,,0.85,0.62092,0.697,0.0548,0.084,0.53888,-0.033,0.18016
154,7,0.795,0.56624,0.657,0.03548,0.079,0.53356,1.0,0.13948
155,,0.72,0.49856,0.607,0.00316,0.054,0.50124,0.95,0.0718
156,,0.645,0.43088,0.557,-0.02916,0.029,0.46892,0.9,0.00412
157,4,0.583,0.3832,0.534,1.0,0.031,0.4566,0.863,-0.05356
158,8,0.535,0.33552,0.497,0.97768,0.019,0.44428,0.84,1.0
159,,0.46,0.26784,0.447,0.94536,-0.006,0.41196,0.79,0.93232
160,5,0.395,0.21316,0.417,0.94004,1.0,0.40664,0.76,0.87764
161,,0.32,0.14548,0.367,0.90772,0.975,0.37432,0.71,0.80996
162,,0.245,0.0778,0.317,0.8754,0.95,0.342,0.66,0.74228
163,,0.17,0.01012,0.267,0.84308,0.925,0.30968,0.61,0.6746
164,,0.095,-0.05756,0.217,0.81076,0.9,0.27736,0.56,0.60692
165,2,0.047,1.0,0.194,0.79844,0.888,0.25504,0.523,0.55924
166,,-0.028,0.93232,0.144,0.76612,0.863,0.22272,0.473,0.49156
167,1,1.0,0.89164,0.114,0.7468,0.848,0.2034,0.443,0.45088
168,,0.925,0.82396,0.064,0.71448,0.823,0.17108,0.393,0.3832
169,,0.85,0.75628,0.014,0.68216,0.798,0.13876,0.343,0.31552
170,,0.775,0.6886,-0.036,0.64984,0.773,0.10644,0.293,0.24784
171,3,0.72,0.64792,1.0,0.64452,0.768,0.08712,0.253,0.19316
172,,0.645,0.58024,0.95,0.6122,0.743,0.0548,0.203,0.12548
173,,0.57,0.51256,0.9,0.57988,0.718,0.02248,0.153,0.0578
174,,0.495,0.44488,0.85,0.54756,0.693,-0.00984,0.103,-0.00988
175,8,0.447,0.3972,0.813,0.52524,0.681,-0.02216,0.08,1.0
176,6,0.385,0.33952,0.776,0.51292,0.683,1.0,0.057,0.95232
177,,0.31,0.27184,0.726,0.4806,0.658,0.96768,0.007,0.88464
178,,0.235,0.20416,0.676,0.44828,0.633,0.93536,-0.043,0.81696
179,7,0.18,0.14948,0.636,0.42896,0.628,0.93004,1.0,0.77628
180,,0.105,0.0818,0.586,0.39664,0.603,0.89772,0.95,0.7086
181,,0.03,0.01412,0.536,0.36432,0.578,0.8654,0.9,0.64092
182,,-0.045,-0.05356,0.486,0.332,0.553,0.83308,0.85,0.57324
183,2,-0.093,1.0,0.463,0.31968,0.541,0.81076,0.813,0.52556
184,1,1.0,0.95932,0.433,0.30036,0.526,0.79144,0.783,0.48488
185,,0.925,0.89164,0.383,0.26804,0.501,0.75912,0.733,0.4172
186,,0.85,0.82396,0.333,0.23572,0.476,0.7268,0.683,0.34952
187,,0.775,0.75628,0.283,0.2034,0.451,0.69448,0.633,0.28184
188,,0.7,0.6886,0.233,0.17108,0.426,0.66216,0.583,0.21416
189,,0.625,0.62092,0.183,0.13876,0.401,0.62984,0.533,0.14648
190,,0.55,0.55324,0.133,0.10644,0.376,0.59752,0.483,0.0788
191,,0.475,0.48556,0.083,0.07412,0.351,0.5652,0.433,0.01112
192,,0.4,0.41788,0.033,0.0418,0.326,0.53288,0.383,-0.05656
193,8,0.352,0.3702,-0.004,0.01948,0.314,0.52056,0.36,1.0
194,3,0.297,0.32952,1.0,0.01416,0.309,0.50124,0.32,0.94532
195,,0.222,0.26184,0.95,-0.01816,0.284,0.46892,0.27,0.87764
196,4,0.16,0.21416,0.927,1.0,0.286,0.4566,0.233,0.81996
197,,0.085,0.14648,0.877,0.96768,0.261,0.42428,0.183,0.75228
198,,0.01,0.0788,0.827,0.93536,0.236,0.39196,0.133,0.6846
199,,-0.065,0.01112,0.777,0.90304,0.211,0.35964,0.083,0.61692
200,1,1.0,-0.02956,0.747,0.88372,0.196,0.34032,0.053,0.57624
201,2,0.952,1.0,0.724,0.8714,0.184,0.318,0.016,0.52856
202,,0.877,0.93232,0.674,0.83908,0.159,0.28568,-0.034,0.46088
203,7,0.822,0.87764,0.634,0.81976,0.154,0.28036,1.0,0.4202
204,,0.747,0.80996,0.584,0.78744,0.129,0.24804,0.95,0.35252
205,,0.672,0.74228,0.534,0.75512,0.104,0.21572,0.9,0.28484
206,,0.597,0.6746,0.484,0.7228,0.079,0.1834,0.85,0.21716
207,,0.522,0.60692,0.434,0.69048,0.054,0.15108,0.8,0.14948
208,,0.447,0.53924,0.384,0.65816,0.029,0.11876,0.75,0.0818
209,,0.372,0.47156,0.334,0.62584,0.004,0.08644,0.7,0.01412
210,,0.297,0.40388,0.284,0.59352,-0.021,0.05412,0.65,-0.05356
211,8,0.249,0.3562,0.247,0.5712,-0.033,0.0418,0.627,1.0
212,5,0.184,0.30152,0.217,0.56588,1.0,0.03648,0.597,0.94532
213,,0.109,0.23384,0.167,0.53356,0.975,0.00416,0.547,0.87764
214,,0.034,0.16616,0.117,0.50124,0.95,-0.02816,0.497,0.80996
215,6,-0.028,0.10848,0.08,0.48892,0.952,1.0,0.474,0.76228
216,1,1.0,0.0678,0.05,0.4696,0.937,0.98068,0.444,0.7216
217,,0.925,0.00012,0.0,0.43728,0.912,0.94836,0.394,0.65392
218,,0.85,-0.06756,-0.05,0.40496,0.887,0.91604,0.344,0.58624
219,2,0.802,1.0,-0.073,0.39264,0.875,0.89372,0.307,0.53856
220,3,0.747,0.95932,1.0,0.38732,0.87,0.8744,0.267,0.48388
221,,0.672,0.89164,0.95,0.355,0.845,0.84208,0.217,0.4162
222,,0.597,0.82396,0.9,0.32268,0.82,0.80976,0.167,0.34852
223,,0.522,0.75628,0.85,0.29036,0.795,0.77744,0.117,0.28084
224,,0.447,0.6886,0.8,0.25804,0.77,0.74512,0.067,0.21316
225,,0.372,0.62092,0.75,0.22572,0.745,0.7128,0.017,0.14548
226,,0.297,0.55324,0.7,0.1934,0.72,0.68048,-0.033,0.0778
227,7,0.242,0.49856,0.66,0.17408,0.715,0.67516,1.0,0.03712
228,,0.167,0.43088,0.61,0.14176,0.69,0.64284,0.95,-0.03056
229,8,0.119,0.3832,0.573,0.11944,0.678,0.63052,0.927,1.0
230,,0.044,0.31552,0.523,0.08712,0.653,0.5982,0.877,0.93232
231,,-0.031,0.24784,0.473,0.0548,0.628,0.56588,0.827,0.86464
232,1,1.0,0.20716,0.443,0.03548,0.613,0.54656,0.797,0.82396
233,,0.925,0.13948,0.393,0.00316,0.588,0.51424,0.747,0.75628
234,,0.85,0.0718,0.343,-0.02916,0.563,0.48192,0.697,0.6886
235,4,0.788,0.02412,0.32,1.0,0.565,0.4696,0.66,0.63092
236,,0.713,-0.04356,0.27,0.96768,0.54,0.43728,0.61,0.56324
237,2,0.665,1.0,0.247,0.95536,0.528,0.41496,0.573,0.51556
238,,0.59,0.93232,0.197,0.92304,0.503,0.38264,0.523,0.44788
239,,0.515,0.86464,0.147,0.89072,0.478,0.35032,0.473,0.3802
240,,0.44,0.79696,0.097,0.8584,0.453,0.318,0.423,0.31252
241,,0.365,0.72928,0.047,0.82608,0.428,0.28568,0.373,0.24484
242,,0.29,0.6616,-0.003,0.79376,0.403,0.25336,0.323,0.17716
243,3,0.235,0.62092,1.0,0.78844,0.398,0.23404,0.283,0.12248
244,,0.16,0.55324,0.95,0.75612,0.373,0.20172,0.233,0.0548
245,,0.085,0.48556,0.9,0.7238,0.348,0.1694,0.183,-0.01288
246,8,0.037,0.43788,0.863,0.70148,0.336,0.15708,0.16,1.0
247,,-0.038,0.3702,0.813,0.66916,0.311,0.12476,0.11,0.93232
248,1,1.0,0.32952,0.783,0.64984,0.296,0.10544,0.08,0.89164
249,,0.925,0.26184,0.733,0.61752,0.271,0.07312,0.03,0.82396
250,,0.85,0.19416,0.683,0.5852,0.246,0.0408,-0.02,0.75628
251,7,0.795,0.13948,0.643,0.56588,0.241,0.03548,1.0,0.7156
252,,0.72,0.0718,0.593,0.53356,0.216,0.00316,0.95,0.64792
253,,0.645,0.00412,0.543,0.50124,0.191,-0.02916,0.9,0.58024
