step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.25092,0.90143,0.46399,0.19732,-0.68796,-0.68801,-0.88383,0.73235
1,7,-0.2436,0.89443,0.44631,0.17932,-0.69528,-0.68101,1.0,0.75035
2,5,-0.26128,0.86243,0.40363,0.13632,1.0,-0.90601,0.99268,0.74335
3,6,-0.27196,0.83743,0.36795,0.10132,0.76768,1.0,0.99236,0.74335
4,1,1.0,0.85543,0.37527,0.10832,0.78536,1.0,1.0,0.78635
5,,0.93232,0.78043,0.30759,0.05832,0.75304,0.975,0.96768,0.73635
6,,0.86464,0.70543,0.23991,0.00832,0.72072,0.95,0.93536,0.68635
7,,0.79696,0.63043,0.17223,-0.04168,0.6884,0.925,0.90304,0.63635
8,4,0.78628,0.60543,0.13655,1.0,0.66308,0.915,0.90272,0.63635
9,,0.7186,0.53043,0.06887,0.95,0.63076,0.89,0.8704,0.58635
10,,0.65092,0.45543,0.00119,0.9,0.59844,0.865,0.83808,0.53635
11,,0.58324,0.38043,-0.06649,0.85,0.56612,0.84,0.80576,0.48635
12,3,0.59056,0.37343,1.0,0.832,0.5588,0.847,0.82344,0.50435
13,,0.52288,0.29843,0.93232,0.782,0.52648,0.822,0.79112,0.45435
14,,0.4552,0.22343,0.86464,0.732,0.49416,0.797,0.7588,0.40435
15,,0.38752,0.14843,0.79696,0.682,0.46184,0.772,0.72648,0.35435
16,,0.31984,0.07343,0.72928,0.632,0.42952,0.747,0.69416,0.30435
17,,0.25216,-0.00157,0.6616,0.582,0.3972,0.722,0.66184,0.25435
18,2,0.27748,1.0,0.66192,0.582,0.40788,0.747,0.69752,0.28935
19,,0.2098,0.925,0.59424,0.532,0.37556,0.722,0.6652,0.23935
20,,0.14212,0.85,0.52656,0.482,0.34324,0.697,0.63288,0.18935
21,,0.07444,0.775,0.45888,0.432,0.31092,0.672,0.60056,0.13935
22,,0.00676,0.7,0.3912,0.382,0.2786,0.647,0.56824,0.08935
23,,-0.06092,0.625,0.32352,0.332,0.24628,0.622,0.53592,0.03935
24,1,1.0,0.643,0.33084,0.339,0.26396,0.654,0.5786,0.08235
25,,0.93232,0.568,0.26316,0.289,0.23164,0.629,0.54628,0.03235
26,,0.86464,0.493,0.19548,0.239,0.19932,0.604,0.51396,-0.01765
27,8,0.88996,0.503,0.1958,0.239,0.21,0.629,0.54964,1.0
28,,0.82228,0.428,0.12812,0.189,0.17768,0.604,0.51732,0.95
29,,0.7546,0.353,0.06044,0.139,0.14536,0.579,0.485,0.9
30,,0.68692,0.278,-0.00724,0.089,0.11304,0.554,0.45268,0.85
31,3,0.69424,0.271,1.0,0.071,0.10572,0.561,0.47036,0.868
32,,0.62656,0.196,0.93232,0.021,0.0734,0.536,0.43804,0.818
33,,0.55888,0.121,0.86464,-0.029,0.04108,0.511,0.40572,0.768
34,4,0.5482,0.096,0.82896,1.0,0.01576,0.501,0.4054,0.768
35,,0.48052,0.021,0.76128,0.95,-0.01656,0.476,0.37308,0.718
36,5,0.46284,-0.011,0.7186,0.907,1.0,0.251,0.36576,0.711
37,2,0.48816,1.0,0.71892,0.907,1.0,0.276,0.40144,0.746
38,,0.42048,0.925,0.65124,0.857,0.96768,0.251,0.36912,0.696
39,,0.3528,0.85,0.58356,0.807,0.93536,0.226,0.3368,0.646
40,,0.28512,0.775,0.51588,0.757,0.90304,0.201,0.30448,0.596
41,,0.21744,0.7,0.4482,0.707,0.87072,0.176,0.27216,0.546
42,,0.14976,0.625,0.38052,0.657,0.8384,0.151,0.23984,0.496
43,,0.08208,0.55,0.31284,0.607,0.80608,0.126,0.20752,0.446
44,,0.0144,0.475,0.24516,0.557,0.77376,0.101,0.1752,0.396
45,,-0.05328,0.4,0.17748,0.507,0.74144,0.076,0.14288,0.346
46,1,1.0,0.418,0.1848,0.514,0.75912,0.108,0.18556,0.389
47,,0.93232,0.343,0.11712,0.464,0.7268,0.083,0.15324,0.339
48,,0.86464,0.268,0.04944,0.414,0.69448,0.058,0.12092,0.289
49,,0.79696,0.193,-0.01824,0.364,0.66216,0.033,0.0886,0.239
50,3,0.80428,0.186,1.0,0.346,0.65484,0.04,0.10628,0.257
51,,0.7366,0.111,0.93232,0.296,0.62252,0.015,0.07396,0.207
52,,0.66892,0.036,0.86464,0.246,0.5902,-0.01,0.04164,0.157
53,6,0.65824,0.011,0.82896,0.211,0.35788,1.0,0.04132,0.157
54,,0.59056,-0.064,0.76128,0.161,0.32556,0.975,0.009,0.107
55,2,0.61588,1.0,0.7616,0.161,0.33624,1.0,0.04468,0.142
56,,0.5482,0.925,0.69392,0.111,0.30392,0.975,0.01236,0.092
57,,0.48052,0.85,0.62624,0.061,0.2716,0.95,-0.01996,0.042
58,7,0.48784,0.843,0.60856,0.043,0.26428,0.957,1.0,0.06
59,,0.42016,0.768,0.54088,-0.007,0.23196,0.932,0.96768,0.01
60,4,0.40948,0.743,0.5052,1.0,0.20664,0.922,0.96736,0.01
61,,0.3418,0.668,0.43752,0.95,0.17432,0.897,0.93504,-0.04
62,8,0.36712,0.678,0.43784,0.95,0.185,0.922,0.97072,1.0
63,,0.29944,0.603,0.37016,0.9,0.15268,0.897,0.9384,0.95
64,,0.23176,0.528,0.30248,0.85,0.12036,0.872,0.90608,0.9
65,,0.16408,0.453,0.2348,0.8,0.08804,0.847,0.87376,0.85
66,,0.0964,0.378,0.16712,0.75,0.05572,0.822,0.84144,0.8
67,,0.02872,0.303,0.09944,0.7,0.0234,0.797,0.80912,0.75
68,,-0.03896,0.228,0.03176,0.65,-0.00892,0.772,0.7768,0.7
69,1,1.0,0.246,0.03908,0.657,0.00876,0.804,0.81948,0.743
70,,0.93232,0.171,-0.0286,0.607,-0.02356,0.779,0.78716,0.693
71,3,0.93964,0.164,1.0,0.589,-0.03088,0.786,0.80484,0.711
72,5,0.92196,0.132,0.95732,0.546,1.0,0.561,0.79752,0.704
73,,0.85428,0.057,0.88964,0.496,0.96768,0.536,0.7652,0.654
74,,0.7866,-0.018,0.82196,0.446,0.93536,0.511,0.73288,0.604
75,2,0.81192,1.0,0.82228,0.446,0.94604,0.536,0.76856,0.639
76,,0.74424,0.925,0.7546,0.396,0.91372,0.511,0.73624,0.589
77,,0.67656,0.85,0.68692,0.346,0.8814,0.486,0.70392,0.539
78,,0.60888,0.775,0.61924,0.296,0.84908,0.461,0.6716,0.489
79,,0.5412,0.7,0.55156,0.246,0.81676,0.436,0.63928,0.439
80,,0.47352,0.625,0.48388,0.196,0.78444,0.411,0.60696,0.389
81,,0.40584,0.55,0.4162,0.146,0.75212,0.386,0.57464,0.339
82,,0.33816,0.475,0.34852,0.096,0.7198,0.361,0.54232,0.289
83,,0.27048,0.4,0.28084,0.046,0.68748,0.336,0.51,0.239
84,,0.2028,0.325,0.21316,-0.004,0.65516,0.311,0.47768,0.189
85,4,0.19212,0.3,0.17748,1.0,0.62984,0.301,0.47736,0.189
86,,0.12444,0.225,0.1098,0.95,0.59752,0.276,0.44504,0.139
87,,0.05676,0.15,0.04212,0.9,0.5652,0.251,0.41272,0.089
88,,-0.01092,0.075,-0.02556,0.85,0.53288,0.226,0.3804,0.039
89,3,-0.0036,0.068,1.0,0.832,0.52556,0.233,0.39808,0.057
90,1,1.0,0.086,1.0,0.839,0.54324,0.265,0.44076,0.1
91,,0.93232,0.011,0.93232,0.789,0.51092,0.24,0.40844,0.05
92,,0.86464,-0.064,0.86464,0.739,0.4786,0.215,0.37612,0.0
93,2,0.88996,1.0,0.86496,0.739,0.48928,0.24,0.4118,0.035
94,,0.82228,0.925,0.79728,0.689,0.45696,0.215,0.37948,-0.015
95,8,0.8476,0.935,0.7976,0.689,0.46764,0.24,0.41516,1.0
96,,0.77992,0.86,0.72992,0.639,0.43532,0.215,0.38284,0.95
97,,0.71224,0.785,0.66224,0.589,0.403,0.19,0.35052,0.9
98,,0.64456,0.71,0.59456,0.539,0.37068,0.165,0.3182,0.85
99,,0.57688,0.635,0.52688,0.489,0.33836,0.14,0.28588,0.8
100,,0.5092,0.56,0.4592,0.439,0.30604,0.115,0.25356,0.75
101,,0.44152,0.485,0.39152,0.389,0.27372,0.09,0.22124,0.7
102,,0.37384,0.41,0.32384,0.339,0.2414,0.065,0.18892,0.65
103,,0.30616,0.335,0.25616,0.289,0.20908,0.04,0.1566,0.6
104,,0.23848,0.26,0.18848,0.239,0.17676,0.015,0.12428,0.55
105,,0.1708,0.185,0.1208,0.189,0.14444,-0.01,0.09196,0.5
106,6,0.16012,0.16,0.08512,0.154,-0.08788,1.0,0.09164,0.5
107,5,0.14244,0.128,0.04244,0.111,1.0,0.775,0.08432,0.493
108,,0.07476,0.053,-0.02524,0.061,0.96768,0.75,0.052,0.443
109,3,0.08208,0.046,1.0,0.043,0.96036,0.757,0.06968,0.461
110,,0.0144,-0.029,0.93232,-0.007,0.92804,0.732,0.03736,0.411
111,2,0.03972,1.0,0.93264,-0.007,0.93872,0.757,0.07304,0.446
112,4,0.02904,0.975,0.89696,1.0,0.9134,0.747,0.07272,0.446
113,,-0.03864,0.9,0.82928,0.95,0.88108,0.722,0.0404,0.396
114,1,1.0,0.918,0.8366,0.957,0.89876,0.754,0.08308,0.439
115,,0.93232,0.843,0.76892,0.907,0.86644,0.729,0.05076,0.389
116,,0.86464,0.768,0.70124,0.857,0.83412,0.704,0.01844,0.339
117,,0.79696,0.693,0.63356,0.807,0.8018,0.679,-0.01388,0.289
118,7,0.80428,0.686,0.61588,0.789,0.79448,0.686,1.0,0.307
119,,0.7366,0.611,0.5482,0.739,0.76216,0.661,0.96768,0.257
120,,0.66892,0.536,0.48052,0.689,0.72984,0.636,0.93536,0.207
121,,0.60124,0.461,0.41284,0.639,0.69752,0.611,0.90304,0.157
122,,0.53356,0.386,0.34516,0.589,0.6652,0.586,0.87072,0.107
123,,0.46588,0.311,0.27748,0.539,0.63288,0.561,0.8384,0.057
124,,0.3982,0.236,0.2098,0.489,0.60056,0.536,0.80608,0.007
125,,0.33052,0.161,0.14212,0.439,0.56824,0.511,0.77376,-0.043
126,8,0.35584,0.171,0.14244,0.439,0.57892,0.536,0.80944,1.0
127,,0.28816,0.096,0.07476,0.389,0.5466,0.511,0.77712,0.95
128,,0.22048,0.021,0.00708,0.339,0.51428,0.486,0.7448,0.9
129,,0.1528,-0.054,-0.0606,0.289,0.48196,0.461,0.71248,0.85
130,3,0.16012,-0.061,1.0,0.271,0.47464,0.468,0.73016,0.868
131,2,0.18544,1.0,1.0,0.271,0.48532,0.493,0.76584,0.903
132,,0.11776,0.925,0.93232,0.221,0.453,0.468,0.73352,0.853
133,,0.05008,0.85,0.86464,0.171,0.42068,0.443,0.7012,0.803
134,,-0.0176,0.775,0.79696,0.121,0.38836,0.418,0.66888,0.753
135,1,1.0,0.793,0.80428,0.128,0.40604,0.45,0.71156,0.796
136,,0.93232,0.718,0.7366,0.078,0.37372,0.425,0.67924,0.746
137,,0.86464,0.643,0.66892,0.028,0.3414,0.4,0.64692,0.696
138,,0.79696,0.568,0.60124,-0.022,0.30908,0.375,0.6146,0.646
139,4,0.78628,0.543,0.56556,1.0,0.28376,0.365,0.61428,0.646
140,,0.7186,0.468,0.49788,0.95,0.25144,0.34,0.58196,0.596
141,,0.65092,0.393,0.4302,0.9,0.21912,0.315,0.54964,0.546
142,,0.58324,0.318,0.36252,0.85,0.1868,0.29,0.51732,0.496
143,,0.51556,0.243,0.29484,0.8,0.15448,0.265,0.485,0.446
144,,0.44788,0.168,0.22716,0.75,0.12216,0.24,0.45268,0.396
145,,0.3802,0.093,0.15948,0.7,0.08984,0.215,0.42036,0.346
146,,0.31252,0.018,0.0918,0.65,0.05752,0.19,0.38804,0.296
147,,0.24484,-0.057,0.02412,0.6,0.0252,0.165,0.35572,0.246
148,2,0.27016,1.0,0.02444,0.6,0.03588,0.19,0.3914,0.281
149,,0.20248,0.925,-0.04324,0.55,0.00356,0.165,0.35908,0.231
150,3,0.2098,0.918,1.0,0.532,-0.00376,0.172,0.37676,0.249
151,5,0.19212,0.886,0.95732,0.489,1.0,-0.053,0.36944,0.242
152,6,0.18144,0.861,0.92164,0.454,0.76768,1.0,0.36912,0.242
153,,0.11376,0.786,0.85396,0.404,0.73536,0.975,0.3368,0.192
154,,0.04608,0.711,0.78628,0.354,0.70304,0.95,0.30448,0.142
155,,-0.0216,0.636,0.7186,0.304,0.67072,0.925,0.27216,0.092
156,1,1.0,0.654,0.72592,0.311,0.6884,0.957,0.31484,0.135
157,,0.93232,0.579,0.65824,0.261,0.65608,0.932,0.28252,0.085
158,,0.86464,0.504,0.59056,0.211,0.62376,0.907,0.2502,0.035
159,,0.79696,0.429,0.52288,0.161,0.59144,0.882,0.21788,-0.015
160,8,0.82228,0.439,0.5232,0.161,0.60212,0.907,0.25356,1.0
161,,0.7546,0.364,0.45552,0.111,0.5698,0.882,0.22124,0.95
162,,0.68692,0.289,0.38784,0.061,0.53748,0.857,0.18892,0.9
163,,0.61924,0.214,0.32016,0.011,0.50516,0.832,0.1566,0.85
164,,0.55156,0.139,0.25248,-0.039,0.47284,0.807,0.12428,0.8
165,4,0.54088,0.114,0.2168,1.0,0.44752,0.797,0.12396,0.8
166,,0.4732,0.039,0.14912,0.95,0.4152,0.772,0.09164,0.75
