step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,0.03851,0.08658,0.0476,0.0111,0.06344,0.07708,0.00029,0.0859
1,,-0.16149,-0.11342,-0.1524,-0.1889,-0.13656,-0.12292,-0.19971,-0.1141
2,7,-0.36149,-0.59642,-0.7524,-0.6719,-0.33656,-0.03992,0.80029,-0.0311
3,7,-0.56149,-1.0,-1.0,-1.0,-0.53656,0.04308,1.0,0.0519
4,2,-0.47849,0.0,-0.917,-1.0,-1.0,-0.55692,0.517,-0.1481
5,2,-0.39549,1.0,-0.834,-1.0,-1.0,-1.0,0.034,-0.3481
6,5,-0.99549,0.517,-1.0,-0.917,0.0,-0.917,-0.166,-0.8311
7,5,-1.0,0.034,-1.0,-0.834,1.0,-0.834,-0.366,-1.0
8,1,0.0,0.117,-1.0,-1.0,0.4,-1.0,-0.566,-0.917
9,1,1.0,0.2,-1.0,-1.0,-0.2,-1.0,-0.766,-0.834
10,3,0.8,0.283,0.0,-0.917,-0.4,-1.0,-1.0,-1.0
11,3,0.6,0.366,1.0,-0.834,-0.6,-1.0,-1.0,-1.0
12,8,0.683,0.166,0.517,-1.0,-1.0,-1.0,-0.917,0.0
13,8,0.766,-0.034,0.034,-1.0,-1.0,-1.0,-0.834,1.0
14,5,0.166,-0.517,-0.166,-0.917,0.0,-0.917,-1.0,0.517
15,5,-0.434,-1.0,-0.366,-0.834,1.0,-0.834,-1.0,0.034
16,7,-0.634,-1.0,-0.966,-1.0,0.8,-0.751,0.0,0.117
17,7,-0.834,-1.0,-1.0,-1.0,0.6,-0.668,1.0,0.2
18,2,-0.751,0.0,-0.917,-1.0,0.117,-1.0,0.517,0.0
19,2,-0.668,1.0,-0.834,-1.0,-0.366,-1.0,0.034,-0.2
20,4,-1.0,0.8,-0.751,0.0,-0.283,-1.0,-0.449,-0.8
21,4,-1.0,0.6,-0.668,1.0,-0.2,-1.0,-0.932,-1.0
22,6,-1.0,-0.0,-1.0,0.8,-0.117,0.0,-0.849,-1.0
23,6,-1.0,-0.6,-1.0,0.6,-0.034,1.0,-0.766,-1.0
24,8,-0.917,-0.8,-1.0,-0.0,-0.517,0.8,-0.683,0.0
25,8,-0.834,-1.0,-1.0,-0.6,-1.0,0.6,-0.6,1.0
26,3,-1.0,-0.917,0.0,-0.517,-1.0,0.117,-1.0,0.517
27,3,-1.0,-0.834,1.0,-0.434,-1.0,-0.366,-1.0,0.034
28,5,-1.0,-1.0,0.8,-0.351,0.0,-0.283,-1.0,-0.449
29,5,-1.0,-1.0,0.6,-0.268,1.0,-0.2,-1.0,-0.932
30,1,0.0,-0.917,0.4,-0.751,0.4,-0.683,-1.0,-0.849
31,1,1.0,-0.834,0.2,-1.0,-0.2,-1.0,-1.0,-0.766
32,4,0.517,-1.0,0.283,0.0,-0.117,-1.0,-1.0,-1.0
33,4,0.034,-1.0,0.366,1.0,-0.034,-1.0,-1.0,-1.0
34,7,-0.166,-1.0,-0.234,0.517,-0.234,-0.917,0.0,-0.917
35,7,-0.366,-1.0,-0.834,0.034,-0.434,-0.834,1.0,-0.834
36,2,-0.283,0.0,-0.751,-0.166,-0.917,-1.0,0.517,-1.0
37,2,-0.2,1.0,-0.668,-0.366,-1.0,-1.0,0.034,-1.0
38,5,-0.8,0.517,-0.868,-0.283,0.0,-0.917,-0.166,-1.0
39,5,-1.0,0.034,-1.0,-0.2,1.0,-0.834,-0.366,-1.0
40,1,0.0,0.117,-1.0,-0.683,0.4,-1.0,-0.566,-0.917
41,1,1.0,0.2,-1.0,-1.0,-0.2,-1.0,-0.766,-0.834
