step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.97184,-0.60232,0.42268,0.58035,0.21192,0.8526,0.30215,0.82992
1,1,1.0,-0.62764,0.39768,0.54103,0.15192,0.77792,0.22715,0.76924
2,2,0.957,1.0,0.37968,0.50871,0.09492,0.70024,0.14515,0.70156
3,,0.907,0.96768,0.35468,0.47639,0.04492,0.63256,0.07015,0.63388
4,,0.857,0.93536,0.32968,0.44407,-0.00508,0.56488,-0.00485,0.5662
5,5,0.797,0.89604,0.30468,0.41875,1.0,0.5042,-0.07985,0.49152
6,7,0.747,0.85672,0.26968,0.37943,0.95,0.44352,1.0,0.43084
7,,0.697,0.8244,0.24468,0.34711,0.9,0.37584,0.925,0.36316
8,,0.647,0.79208,0.21968,0.31479,0.85,0.30816,0.85,0.29548
9,,0.597,0.75976,0.19468,0.28247,0.8,0.24048,0.775,0.2278
10,,0.547,0.72744,0.16968,0.25015,0.75,0.1728,0.7,0.16012
11,,0.497,0.69512,0.14468,0.21783,0.7,0.10512,0.625,0.09244
12,,0.447,0.6628,0.11968,0.18551,0.65,0.03744,0.55,0.02476
13,,0.397,0.63048,0.09468,0.15319,0.6,-0.03024,0.475,-0.04292
14,8,0.354,0.59816,0.06268,0.11087,0.543,-0.09792,0.407,1.0
15,6,0.297,0.55584,0.03068,0.07855,0.5,1.0,0.339,0.93232
16,,0.247,0.52352,0.00568,0.04623,0.45,0.93232,0.264,0.86464
17,,0.197,0.4912,-0.01932,0.01391,0.4,0.86464,0.189,0.79696
18,3,0.147,0.46588,1.0,-0.01141,0.35,0.78996,0.104,0.72228
19,4,0.09,0.43356,0.982,1.0,0.307,0.72228,0.022,0.6446
20,,0.04,0.40124,0.957,0.96768,0.257,0.6546,-0.053,0.57692
21,7,-0.01,0.36192,0.922,0.92836,0.207,0.59392,1.0,0.51624
22,1,1.0,0.3366,0.897,0.88904,0.147,0.51924,0.925,0.45556
23,,0.95,0.30428,0.872,0.85672,0.097,0.45156,0.85,0.38788
24,,0.9,0.27196,0.847,0.8244,0.047,0.38388,0.775,0.3202
25,,0.85,0.23964,0.822,0.79208,-0.003,0.3162,0.7,0.25252
26,5,0.79,0.20032,0.797,0.76676,1.0,0.25552,0.625,0.17784
27,,0.74,0.168,0.772,0.73444,0.95,0.18784,0.55,0.11016
28,,0.69,0.13568,0.747,0.70212,0.9,0.12016,0.475,0.04248
29,,0.64,0.10336,0.722,0.6698,0.85,0.05248,0.4,-0.0252
30,8,0.597,0.07104,0.69,0.62748,0.793,-0.0152,0.332,1.0
31,6,0.54,0.02872,0.658,0.59516,0.75,1.0,0.264,0.93232
32,,0.49,-0.0036,0.633,0.56284,0.7,0.93232,0.189,0.86464
33,2,0.447,1.0,0.615,0.53052,0.643,0.85464,0.107,0.79696
34,,0.397,0.96768,0.59,0.4982,0.593,0.78696,0.032,0.72928
35,,0.347,0.93536,0.565,0.46588,0.543,0.71928,-0.043,0.6616
36,7,0.297,0.89604,0.53,0.42656,0.493,0.6586,1.0,0.60092
37,,0.247,0.86372,0.505,0.39424,0.443,0.59092,0.925,0.53324
38,,0.197,0.8314,0.48,0.36192,0.393,0.52324,0.85,0.46556
39,,0.147,0.79908,0.455,0.3296,0.343,0.45556,0.775,0.39788
40,,0.097,0.76676,0.43,0.29728,0.293,0.38788,0.7,0.3302
41,,0.047,0.73444,0.405,0.26496,0.243,0.3202,0.625,0.26252
42,,-0.003,0.70212,0.38,0.23264,0.193,0.25252,0.55,0.19484
43,1,1.0,0.6768,0.355,0.19332,0.133,0.17784,0.475,0.13416
44,,0.95,0.64448,0.33,0.161,0.083,0.11016,0.4,0.06648
45,,0.9,0.61216,0.305,0.12868,0.033,0.04248,0.325,-0.0012
46,8,0.857,0.57984,0.273,0.08636,-0.024,-0.0252,0.257,1.0
47,6,0.8,0.53752,0.241,0.05404,-0.067,1.0,0.189,0.93232
48,5,0.74,0.4982,0.216,0.02872,1.0,0.93932,0.114,0.85764
49,,0.69,0.46588,0.191,-0.0036,0.95,0.87164,0.039,0.78996
50,4,0.633,0.43356,0.173,1.0,0.907,0.80396,-0.043,0.71228
51,7,0.583,0.39424,0.138,0.96068,0.857,0.74328,1.0,0.6516
52,,0.533,0.36192,0.113,0.92836,0.807,0.6756,0.925,0.58392
53,,0.483,0.3296,0.088,0.89604,0.757,0.60792,0.85,0.51624
54,,0.433,0.29728,0.063,0.86372,0.707,0.54024,0.775,0.44856
55,,0.383,0.26496,0.038,0.8314,0.657,0.47256,0.7,0.38088
56,,0.333,0.23264,0.013,0.79908,0.607,0.40488,0.625,0.3132
57,,0.283,0.20032,-0.012,0.76676,0.557,0.3372,0.55,0.24552
58,3,0.233,0.175,1.0,0.74144,0.507,0.26252,0.465,0.17084
59,,0.183,0.14268,0.975,0.70912,0.457,0.19484,0.39,0.10316
60,,0.133,0.11036,0.95,0.6768,0.407,0.12716,0.315,0.03548
61,,0.083,0.07804,0.925,0.64448,0.357,0.05948,0.24,-0.0322
62,8,0.04,0.04572,0.893,0.60216,0.3,-0.0082,0.172,1.0
63,6,-0.017,0.0034,0.861,0.56984,0.257,1.0,0.104,0.93232
64,1,1.0,-0.02192,0.836,0.53052,0.197,0.92532,0.029,0.87164
65,2,0.957,1.0,0.818,0.4982,0.14,0.84764,-0.053,0.80396
66,7,0.907,0.96068,0.783,0.45888,0.09,0.78696,1.0,0.74328
67,,0.857,0.92836,0.758,0.42656,0.04,0.71928,0.925,0.6756
68,,0.807,0.89604,0.733,0.39424,-0.01,0.6516,0.85,0.60792
69,5,0.747,0.85672,0.708,0.36892,1.0,0.59092,0.775,0.53324
70,,0.697,0.8244,0.683,0.3366,0.95,0.52324,0.7,0.46556
71,,0.647,0.79208,0.658,0.30428,0.9,0.45556,0.625,0.39788
72,,0.597,0.75976,0.633,0.27196,0.85,0.38788,0.55,0.3302
73,,0.547,0.72744,0.608,0.23964,0.8,0.3202,0.475,0.26252
74,,0.497,0.69512,0.583,0.20732,0.75,0.25252,0.4,0.19484
75,,0.447,0.6628,0.558,0.175,0.7,0.18484,0.325,0.12716
76,,0.397,0.63048,0.533,0.14268,0.65,0.11716,0.25,0.05948
77,,0.347,0.59816,0.508,0.11036,0.6,0.04948,0.175,-0.0082
78,8,0.304,0.56584,0.476,0.06804,0.543,-0.0182,0.107,1.0
79,6,0.247,0.52352,0.444,0.03572,0.5,1.0,0.039,0.93232
80,,0.197,0.4912,0.419,0.0034,0.45,0.93232,-0.036,0.86464
81,7,0.147,0.45188,0.384,-0.03592,0.4,0.87164,1.0,0.80396
82,4,0.09,0.41956,0.366,1.0,0.357,0.80396,0.918,0.72628
83,,0.04,0.38724,0.341,0.96768,0.307,0.73628,0.843,0.6586
84,,-0.01,0.35492,0.316,0.93536,0.257,0.6686,0.768,0.59092
85,1,1.0,0.3296,0.291,0.89604,0.197,0.59392,0.693,0.53024
86,,0.95,0.29728,0.266,0.86372,0.147,0.52624,0.618,0.46256
87,,0.9,0.26496,0.241,0.8314,0.097,0.45856,0.543,0.39488
88,,0.85,0.23264,0.216,0.79908,0.047,0.39088,0.468,0.3272
89,,0.8,0.20032,0.191,0.76676,-0.003,0.3232,0.393,0.25952
90,5,0.74,0.161,0.166,0.74144,1.0,0.26252,0.318,0.18484
91,,0.69,0.12868,0.141,0.70912,0.95,0.19484,0.243,0.11716
92,,0.64,0.09636,0.116,0.6768,0.9,0.12716,0.168,0.04948
93,,0.59,0.06404,0.091,0.64448,0.85,0.05948,0.093,-0.0182
94,8,0.547,0.03172,0.059,0.60216,0.793,-0.0082,0.025,1.0
95,6,0.49,-0.0106,0.027,0.56984,0.75,1.0,-0.043,0.93232
96,7,0.44,-0.04992,-0.008,0.53052,0.7,0.93932,1.0,0.87164
97,2,0.397,1.0,-0.026,0.4982,0.643,0.86164,0.918,0.80396
98,3,0.347,0.97468,1.0,0.47288,0.593,0.78696,0.833,0.72928
99,,0.297,0.94236,0.975,0.44056,0.543,0.71928,0.758,0.6616
100,,0.247,0.91004,0.95,0.40824,0.493,0.6516,0.683,0.59392
101,,0.197,0.87772,0.925,0.37592,0.443,0.58392,0.608,0.52624
102,,0.147,0.8454,0.9,0.3436,0.393,0.51624,0.533,0.45856
103,,0.097,0.81308,0.875,0.31128,0.343,0.44856,0.458,0.39088
104,,0.047,0.78076,0.85,0.27896,0.293,0.38088,0.383,0.3232
105,,-0.003,0.74844,0.825,0.24664,0.243,0.3132,0.308,0.25552
106,1,1.0,0.72312,0.8,0.20732,0.183,0.23852,0.233,0.19484
107,,0.95,0.6908,0.775,0.175,0.133,0.17084,0.158,0.12716
108,,0.9,0.65848,0.75,0.14268,0.083,0.10316,0.083,0.05948
109,,0.85,0.62616,0.725,0.11036,0.033,0.03548,0.008,-0.0082
110,8,0.807,0.59384,0.693,0.06804,-0.024,-0.0322,-0.06,1.0
111,7,0.757,0.55452,0.658,0.02872,-0.074,-0.09288,1.0,0.93932
112,6,0.7,0.5122,0.626,-0.0036,-0.117,1.0,0.932,0.87164
113,5,0.64,0.47288,0.601,-0.02892,1.0,0.93932,0.857,0.79696
114,4,0.583,0.44056,0.583,1.0,0.957,0.87164,0.775,0.71928
115,,0.533,0.40824,0.558,0.96768,0.907,0.80396,0.7,0.6516
116,,0.483,0.37592,0.533,0.93536,0.857,0.73628,0.625,0.58392
117,,0.433,0.3436,0.508,0.90304,0.807,0.6686,0.55,0.51624
118,,0.383,0.31128,0.483,0.87072,0.757,0.60092,0.475,0.44856
119,,0.333,0.27896,0.458,0.8384,0.707,0.53324,0.4,0.38088
120,,0.283,0.24664,0.433,0.80608,0.657,0.46556,0.325,0.3132
121,,0.233,0.21432,0.408,0.77376,0.607,0.39788,0.25,0.24552
122,,0.183,0.182,0.383,0.74144,0.557,0.3302,0.175,0.17784
123,,0.133,0.14968,0.358,0.70912,0.507,0.26252,0.1,0.11016
124,,0.083,0.11736,0.333,0.6768,0.457,0.19484,0.025,0.04248
125,,0.033,0.08504,0.308,0.64448,0.407,0.12716,-0.05,-0.0252
126,7,-0.017,0.04572,0.273,0.60516,0.357,0.06648,1.0,-0.08588
127,8,-0.06,0.0134,0.241,0.56284,0.3,-0.0012,0.932,1.0
128,1,1.0,-0.01192,0.216,0.52352,0.24,-0.07588,0.857,0.93932
129,6,0.943,-0.05424,0.184,0.4912,0.197,1.0,0.789,0.87164
130,2,0.9,1.0,0.166,0.45888,0.14,0.92232,0.707,0.80396
