,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
motive_1,0.0,0.029,0.1,0.171,0.2,0.171,0.1,0.029
motive_2,0.029,0.0,0.129,0.2,0.229,0.2,0.129,0.059
motive_3,0.1,0.129,0.0,0.271,0.3,0.271,0.2,0.129
motive_4,0.171,0.2,0.271,0.0,0.371,0.341,0.271,0.2
motive_5,0.2,0.229,0.3,0.371,0.0,0.371,0.3,0.229
motive_6,0.171,0.2,0.271,0.341,0.371,0.0,0.271,0.2
motive_7,0.1,0.129,0.2,0.271,0.3,0.271,0.0,0.129
motive_8,0.029,0.059,0.129,0.2,0.229,0.2,0.129,0.0
