step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,0.96526,0.60703,0.276,0.29627,0.16527,0.01564,0.4234,0.39488
1,,0.88426,0.52653,0.195,0.26427,0.11527,-0.01686,0.3614,0.31388
2,6,0.80326,0.44603,0.114,0.23227,0.06527,1.0,0.2994,0.23288
3,,0.72226,0.36553,0.033,0.20027,0.01527,0.9675,0.2374,0.15188
4,,0.64126,0.28503,-0.048,0.16827,-0.03473,0.935,0.1754,0.07088
5,3,0.56026,0.20453,1.0,0.13627,-0.08473,0.9025,0.1134,-0.01012
6,5,0.47926,0.12403,0.919,0.10427,1.0,0.87,0.0514,-0.09112
7,8,0.39826,0.04353,0.838,0.07227,0.95,0.8375,-0.0106,1.0
8,7,0.31726,-0.03697,0.757,0.04027,0.9,0.805,1.0,0.919
9,2,0.23626,1.0,0.676,0.00827,0.85,0.7725,0.938,0.838
10,,0.15526,0.9195,0.595,-0.02373,0.8,0.74,0.876,0.757
11,4,0.07426,0.839,0.514,1.0,0.75,0.7075,0.814,0.676
12,,-0.00674,0.7585,0.433,0.968,0.7,0.675,0.752,0.595
13,1,1.0,0.678,0.202,0.936,0.65,0.6425,0.69,0.514
14,,0.919,0.5975,0.121,0.904,0.6,0.61,0.628,0.433
15,,0.838,0.517,0.04,0.872,0.55,0.5775,0.566,0.352
16,,0.757,0.4365,-0.041,0.84,0.5,0.545,0.504,0.271
17,3,0.676,0.356,1.0,0.808,0.45,0.5125,0.442,0.19
18,,0.595,0.2755,0.919,0.776,0.4,0.48,0.38,0.109
19,,0.514,0.195,0.838,0.744,0.35,0.4475,0.318,0.028
20,,0.433,0.1145,0.757,0.712,0.3,0.415,0.256,-0.053
21,8,0.352,0.034,0.676,0.68,0.25,0.3825,0.194,1.0
22,,0.271,-0.0465,0.595,0.648,0.2,0.35,0.132,0.919
23,2,0.19,1.0,0.514,0.616,0.15,0.3175,0.07,0.838
24,,0.109,0.9195,0.433,0.584,0.1,0.285,0.008,0.757
25,,0.028,0.839,0.352,0.552,0.05,0.2525,-0.054,0.676
26,7,-0.053,0.7585,0.271,0.52,0.0,0.22,1.0,0.595
27,1,1.0,0.678,0.04,0.488,-0.05,0.1875,0.938,0.514
28,5,0.919,0.5975,-0.041,0.456,1.0,0.155,0.876,0.433
29,3,0.838,0.517,1.0,0.424,0.95,0.1225,0.814,0.352
30,,0.757,0.4365,0.919,0.392,0.9,0.09,0.752,0.271
31,,0.676,0.356,0.838,0.36,0.85,0.0575,0.69,0.19
32,,0.595,0.2755,0.757,0.328,0.8,0.025,0.628,0.109
33,,0.514,0.195,0.676,0.296,0.75,-0.0075,0.566,0.028
34,6,0.433,0.1145,0.595,0.264,0.7,1.0,0.504,-0.053
35,8,0.352,0.034,0.514,0.232,0.65,0.9675,0.442,1.0
36,,0.271,-0.0465,0.433,0.2,0.6,0.935,0.38,0.919
37,2,0.19,1.0,0.352,0.168,0.55,0.9025,0.318,0.838
38,,0.109,0.9195,0.271,0.136,0.5,0.87,0.256,0.757
39,,0.028,0.839,0.19,0.104,0.45,0.8375,0.194,0.676
40,,-0.053,0.7585,0.109,0.072,0.4,0.805,0.132,0.595
41,1,1.0,0.678,-0.122,0.04,0.35,0.7725,0.07,0.514
42,3,0.919,0.5975,1.0,0.008,0.3,0.74,0.008,0.433
43,,0.838,0.517,0.919,-0.024,0.25,0.7075,-0.054,0.352
44,7,0.757,0.4365,0.838,-0.056,0.2,0.675,1.0,0.271
45,4,0.676,0.356,0.757,1.0,0.15,0.6425,0.938,0.19
46,,0.595,0.2755,0.676,0.968,0.1,0.61,0.876,0.109
47,,0.514,0.195,0.595,0.936,0.05,0.5775,0.814,0.028
48,,0.433,0.1145,0.514,0.904,0.0,0.545,0.752,-0.053
49,8,0.352,0.034,0.433,0.872,-0.05,0.5125,0.69,1.0
50,5,0.271,-0.0465,0.352,0.84,1.0,0.48,0.628,0.919
51,2,0.19,1.0,0.271,0.808,0.95,0.4475,0.566,0.838
52,,0.109,0.9195,0.19,0.776,0.9,0.415,0.504,0.757
53,,0.028,0.839,0.109,0.744,0.85,0.3825,0.442,0.676
54,,-0.053,0.7585,0.028,0.712,0.8,0.35,0.38,0.595
55,1,1.0,0.678,-0.203,0.68,0.75,0.3175,0.318,0.514
56,3,0.919,0.5975,1.0,0.648,0.7,0.285,0.256,0.433
57,,0.838,0.517,0.919,0.616,0.65,0.2525,0.194,0.352
58,,0.757,0.4365,0.838,0.584,0.6,0.22,0.132,0.271
59,,0.676,0.356,0.757,0.552,0.55,0.1875,0.07,0.19
60,,0.595,0.2755,0.676,0.52,0.5,0.155,0.008,0.109
61,,0.514,0.195,0.595,0.488,0.45,0.1225,-0.054,0.028
62,7,0.433,0.1145,0.514,0.456,0.4,0.09,1.0,-0.053
63,8,0.352,0.034,0.433,0.424,0.35,0.0575,0.938,1.0
64,,0.271,-0.0465,0.352,0.392,0.3,0.025,0.876,0.919
65,2,0.19,1.0,0.271,0.36,0.25,-0.0075,0.814,0.838
66,6,0.109,0.9195,0.19,0.328,0.2,1.0,0.752,0.757
67,,0.028,0.839,0.109,0.296,0.15,0.9675,0.69,0.676
68,,-0.053,0.7585,0.028,0.264,0.1,0.935,0.628,0.595
69,1,1.0,0.678,-0.203,0.232,0.05,0.9025,0.566,0.514
70,3,0.919,0.5975,1.0,0.2,0.0,0.87,0.504,0.433
71,,0.838,0.517,0.919,0.168,-0.05,0.8375,0.442,0.352
72,5,0.757,0.4365,0.838,0.136,1.0,0.805,0.38,0.271
73,,0.676,0.356,0.757,0.104,0.95,0.7725,0.318,0.19
74,,0.595,0.2755,0.676,0.072,0.9,0.74,0.256,0.109
75,,0.514,0.195,0.595,0.04,0.85,0.7075,0.194,0.028
76,,0.433,0.1145,0.514,0.008,0.8,0.675,0.132,-0.053
77,8,0.352,0.034,0.433,-0.024,0.75,0.6425,0.07,1.0
78,4,0.271,-0.0465,0.352,1.0,0.7,0.61,0.008,0.919
79,2,0.19,1.0,0.271,0.968,0.65,0.5775,-0.054,0.838
80,7,0.109,0.9195,0.19,0.936,0.6,0.545,1.0,0.757
81,,0.028,0.839,0.109,0.904,0.55,0.5125,0.938,0.676
82,,-0.053,0.7585,0.028,0.872,0.5,0.48,0.876,0.595
83,1,1.0,0.678,-0.203,0.84,0.45,0.4475,0.814,0.514
84,3,0.919,0.5975,1.0,0.808,0.4,0.415,0.752,0.433
85,,0.838,0.517,0.919,0.776,0.35,0.3825,0.69,0.352
86,,0.757,0.4365,0.838,0.744,0.3,0.35,0.628,0.271
87,,0.676,0.356,0.757,0.712,0.25,0.3175,0.566,0.19
88,,0.595,0.2755,0.676,0.68,0.2,0.285,0.504,0.109
89,,0.514,0.195,0.595,0.648,0.15,0.2525,0.442,0.028
90,,0.433,0.1145,0.514,0.616,0.1,0.22,0.38,-0.053
91,8,0.352,0.034,0.433,0.584,0.05,0.1875,0.318,1.0
92,,0.271,-0.0465,0.352,0.552,0.0,0.155,0.256,0.919
93,2,0.19,1.0,0.271,0.52,-0.05,0.1225,0.194,0.838
94,5,0.109,0.9195,0.19,0.488,1.0,0.09,0.132,0.757
95,,0.028,0.839,0.109,0.456,0.95,0.0575,0.07,0.676
96,,-0.053,0.7585,0.028,0.424,0.9,0.025,0.008,0.595
97,1,1.0,0.678,-0.203,0.392,0.85,-0.0075,-0.054,0.514
98,3,0.919,0.5975,1.0,0.36,0.8,-0.04,-0.116,0.433
99,7,0.838,0.517,0.919,0.328,0.75,-0.0725,1.0,0.352
100,6,0.757,0.4365,0.838,0.296,0.7,1.0,0.938,0.271
101,,0.676,0.356,0.757,0.264,0.65,0.9675,0.876,0.19
102,,0.595,0.2755,0.676,0.232,0.6,0.935,0.814,0.109
103,,0.514,0.195,0.595,0.2,0.55,0.9025,0.752,0.028
104,,0.433,0.1145,0.514,0.168,0.5,0.87,0.69,-0.053
105,8,0.352,0.034,0.433,0.136,0.45,0.8375,0.628,1.0
106,,0.271,-0.0465,0.352,0.104,0.4,0.805,0.566,0.919
107,2,0.19,1.0,0.271,0.072,0.35,0.7725,0.504,0.838
108,,0.109,0.9195,0.19,0.04,0.3,0.74,0.442,0.757
109,,0.028,0.839,0.109,0.008,0.25,0.7075,0.38,0.676
110,,-0.053,0.7585,0.028,-0.024,0.2,0.675,0.318,0.595
111,1,1.0,0.678,-0.203,-0.056,0.15,0.6425,0.256,0.514
112,3,0.919,0.5975,1.0,-0.088,0.1,0.61,0.194,0.433
113,4,0.838,0.517,0.919,1.0,0.05,0.5775,0.132,0.352
114,,0.757,0.4365,0.838,0.968,0.0,0.545,0.07,0.271
115,,0.676,0.356,0.757,0.936,-0.05,0.5125,0.008,0.19
116,5,0.595,0.2755,0.676,0.904,1.0,0.48,-0.054,0.109
117,7,0.514,0.195,0.595,0.872,0.95,0.4475,1.0,0.028
