,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
motive_1,0.0,0.143,0.125,0.107,-0.2,0.107,0.125,0.143
motive_2,0.143,0.0,0.118,0.1,0.093,0.1,0.118,0.135
motive_3,0.125,0.118,0.0,0.082,0.075,0.082,0.1,0.118
motive_4,0.107,0.1,0.082,0.0,0.057,0.065,0.082,0.1
motive_5,-0.2,0.093,0.075,0.057,0.0,0.057,0.075,0.093
motive_6,0.107,0.1,0.082,0.065,0.057,0.0,0.082,0.1
motive_7,0.125,0.118,0.1,0.082,0.075,0.082,0.0,0.118
motive_8,0.143,0.135,0.118,0.1,0.093,0.1,0.118,0.0
