step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.62908,-0.07581,-0.99754,0.19665,0.21461,-0.50492,0.11683,-0.54892
1,3,-0.64676,-0.10081,1.0,0.19665,0.23229,-0.47992,0.13451,-0.54892
2,1,1.0,-0.12581,0.98232,0.19665,0.24997,-0.45492,0.15219,-0.54892
3,8,0.98232,-0.15081,0.96464,0.19665,0.26765,-0.42992,0.16987,1.0
4,6,0.96464,-0.17581,0.94696,0.19665,0.28533,1.0,0.18755,1.0
5,2,0.94696,1.0,0.92928,0.19665,0.30301,1.0,0.20523,1.0
6,,0.87928,0.925,0.8616,0.14665,0.27069,0.975,0.17291,0.95
7,,0.8116,0.85,0.79392,0.09665,0.23837,0.95,0.14059,0.9
8,,0.74392,0.775,0.72624,0.04665,0.20605,0.925,0.10827,0.85
9,,0.67624,0.7,0.65856,-0.00335,0.17373,0.9,0.07595,0.8
10,4,0.65856,0.675,0.64088,1.0,0.19141,0.925,0.09363,0.8
11,,0.59088,0.6,0.5732,0.95,0.15909,0.9,0.06131,0.75
12,,0.5232,0.525,0.50552,0.9,0.12677,0.875,0.02899,0.7
13,,0.45552,0.45,0.43784,0.85,0.09445,0.85,-0.00333,0.65
14,7,0.43784,0.425,0.42016,0.85,0.11213,0.875,1.0,0.65
15,,0.37016,0.35,0.35248,0.8,0.07981,0.85,0.96768,0.6
16,,0.30248,0.275,0.2848,0.75,0.04749,0.825,0.93536,0.55
17,,0.2348,0.2,0.21712,0.7,0.01517,0.8,0.90304,0.5
18,,0.16712,0.125,0.14944,0.65,-0.01715,0.775,0.87072,0.45
19,5,0.14944,0.1,0.13176,0.65,1.0,0.8,0.8884,0.45
20,,0.08176,0.025,0.06408,0.6,0.96768,0.775,0.85608,0.4
21,,0.01408,-0.05,-0.0036,0.55,0.93536,0.75,0.82376,0.35
22,2,-0.0036,1.0,-0.02128,0.55,0.95304,0.775,0.84144,0.35
23,3,-0.02128,0.975,1.0,0.55,0.97072,0.8,0.85912,0.35
24,1,1.0,0.95,0.98232,0.55,0.9884,0.825,0.8768,0.35
25,,0.93232,0.875,0.91464,0.5,0.95608,0.8,0.84448,0.3
26,,0.86464,0.8,0.84696,0.45,0.92376,0.775,0.81216,0.25
27,,0.79696,0.725,0.77928,0.4,0.89144,0.75,0.77984,0.2
28,,0.72928,0.65,0.7116,0.35,0.85912,0.725,0.74752,0.15
29,,0.6616,0.575,0.64392,0.3,0.8268,0.7,0.7152,0.1
30,,0.59392,0.5,0.57624,0.25,0.79448,0.675,0.68288,0.05
31,,0.52624,0.425,0.50856,0.2,0.76216,0.65,0.65056,0.0
32,,0.45856,0.35,0.44088,0.15,0.72984,0.625,0.61824,-0.05
33,8,0.44088,0.325,0.4232,0.15,0.74752,0.65,0.63592,1.0
34,,0.3732,0.25,0.35552,0.1,0.7152,0.625,0.6036,0.95
35,,0.30552,0.175,0.28784,0.05,0.68288,0.6,0.57128,0.9
36,,0.23784,0.1,0.22016,0.0,0.65056,0.575,0.53896,0.85
37,,0.17016,0.025,0.15248,-0.05,0.61824,0.55,0.50664,0.8
