step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.63029,0.93917,0.55027,0.879,0.78965,0.1958,0.84375,-0.82301
1,8,-0.67029,0.91685,0.53527,0.85668,0.74965,0.13812,0.77875,1.0
2,1,1.0,0.89453,0.52027,0.83436,0.70965,0.08044,0.71375,0.94232
3,,0.95,0.86221,0.49527,0.80204,0.65965,0.01276,0.63875,0.87464
4,,0.9,0.82989,0.47027,0.76972,0.60965,-0.05492,0.56375,0.80696
5,6,0.86,0.80757,0.45527,0.7474,0.56965,1.0,0.49875,0.74928
6,,0.81,0.77525,0.43027,0.71508,0.51965,0.93232,0.42375,0.6816
7,,0.76,0.74293,0.40527,0.68276,0.46965,0.86464,0.34875,0.61392
8,,0.71,0.71061,0.38027,0.65044,0.41965,0.79696,0.27375,0.54624
9,,0.66,0.67829,0.35527,0.61812,0.36965,0.72928,0.19875,0.47856
10,,0.61,0.64597,0.33027,0.5858,0.31965,0.6616,0.12375,0.41088
11,,0.56,0.61365,0.30527,0.55348,0.26965,0.59392,0.04875,0.3432
12,,0.51,0.58133,0.28027,0.52116,0.21965,0.52624,-0.02625,0.27552
13,7,0.47,0.55901,0.26527,0.49884,0.17965,0.46856,1.0,0.21784
14,,0.42,0.52669,0.24027,0.46652,0.12965,0.40088,0.925,0.15016
15,,0.37,0.49437,0.21527,0.4342,0.07965,0.3332,0.85,0.08248
16,,0.32,0.46205,0.19027,0.40188,0.02965,0.26552,0.775,0.0148
17,,0.27,0.42973,0.16527,0.36956,-0.02035,0.19784,0.7,-0.05288
18,8,0.23,0.40741,0.15027,0.34724,-0.06035,0.14016,0.635,1.0
19,5,0.19,0.38509,0.13527,0.32492,1.0,0.08248,0.57,0.94232
20,,0.14,0.35277,0.11027,0.2926,0.95,0.0148,0.495,0.87464
21,,0.09,0.32045,0.08527,0.26028,0.9,-0.05288,0.42,0.80696
22,6,0.05,0.29813,0.07027,0.23796,0.86,1.0,0.355,0.74928
23,,0.0,0.26581,0.04527,0.20564,0.81,0.93232,0.28,0.6816
24,,-0.05,0.23349,0.02027,0.17332,0.76,0.86464,0.205,0.61392
25,1,1.0,0.21117,0.00527,0.151,0.72,0.80696,0.14,0.55624
26,,0.95,0.17885,-0.01973,0.11868,0.67,0.73928,0.065,0.48856
27,3,0.91,0.15653,1.0,0.09636,0.63,0.6816,-0.0,0.43088
28,,0.86,0.12421,0.975,0.06404,0.58,0.61392,-0.075,0.3632
29,7,0.82,0.10189,0.96,0.04172,0.54,0.55624,1.0,0.30552
30,,0.77,0.06957,0.935,0.0094,0.49,0.48856,0.925,0.23784
31,,0.72,0.03725,0.91,-0.02292,0.44,0.42088,0.85,0.17016
32,4,0.68,0.01493,0.895,1.0,0.4,0.3632,0.785,0.11248
33,,0.63,-0.01739,0.87,0.96768,0.35,0.29552,0.71,0.0448
34,2,0.59,1.0,0.855,0.94536,0.31,0.23784,0.645,-0.01288
35,8,0.55,0.97768,0.84,0.92304,0.27,0.18016,0.58,1.0
36,,0.5,0.94536,0.815,0.89072,0.22,0.11248,0.505,0.93232
37,,0.45,0.91304,0.79,0.8584,0.17,0.0448,0.43,0.86464
38,,0.4,0.88072,0.765,0.82608,0.12,-0.02288,0.355,0.79696
39,6,0.36,0.8584,0.75,0.80376,0.08,1.0,0.29,0.73928
40,,0.31,0.82608,0.725,0.77144,0.03,0.93232,0.215,0.6716
41,,0.26,0.79376,0.7,0.73912,-0.02,0.86464,0.14,0.60392
42,5,0.22,0.77144,0.685,0.7168,1.0,0.80696,0.075,0.54624
