step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,-0.25092,0.90143,0.46399,0.19732,-0.68796,-0.68801,-0.88383,0.73235
1,7,-0.25092,0.88775,0.43899,0.17064,-0.70596,-0.69133,1.0,0.74103
2,5,-0.25092,0.87407,0.41399,0.14396,1.0,-0.69465,1.0,0.74971
3,6,-0.25492,0.85639,0.38499,0.11428,0.979,1.0,1.0,0.75539
4,1,1.0,0.85971,0.37799,0.1056,0.979,1.0,1.0,0.78207
5,,0.95,0.79203,0.30299,0.03792,0.929,0.96768,0.975,0.74975
6,,0.9,0.72435,0.22799,-0.02976,0.879,0.93536,0.95,0.71743
7,4,0.909,0.71867,0.21199,1.0,0.87,0.94104,0.966,0.73511
8,,0.859,0.65099,0.13699,0.93232,0.82,0.90872,0.941,0.70279
9,,0.809,0.58331,0.06199,0.86464,0.77,0.8764,0.916,0.67047
10,,0.759,0.51563,-0.01301,0.79696,0.72,0.84408,0.891,0.63815
11,3,0.777,0.51895,1.0,0.78828,0.72,0.85776,0.916,0.66483
12,,0.727,0.45127,0.925,0.7206,0.67,0.82544,0.891,0.63251
13,,0.677,0.38359,0.85,0.65292,0.62,0.79312,0.866,0.60019
14,,0.627,0.31591,0.775,0.58524,0.57,0.7608,0.841,0.56787
15,,0.577,0.24823,0.7,0.51756,0.52,0.72848,0.816,0.53555
16,,0.527,0.18055,0.625,0.44988,0.47,0.69616,0.791,0.50323
17,,0.477,0.11287,0.55,0.3822,0.42,0.66384,0.766,0.47091
18,,0.427,0.04519,0.475,0.31452,0.37,0.63152,0.741,0.43859
19,,0.377,-0.02249,0.4,0.24684,0.32,0.5992,0.716,0.40627
20,2,0.398,1.0,0.396,0.24116,0.324,0.61688,0.745,0.43595
21,,0.348,0.93232,0.321,0.17348,0.274,0.58456,0.72,0.40363
22,,0.298,0.86464,0.246,0.1058,0.224,0.55224,0.695,0.37131
23,,0.248,0.79696,0.171,0.03812,0.174,0.51992,0.67,0.33899
24,,0.198,0.72928,0.096,-0.02956,0.124,0.4876,0.645,0.30667
25,4,0.207,0.7236,0.08,1.0,0.115,0.49328,0.661,0.32435
26,,0.157,0.65592,0.005,0.93232,0.065,0.46096,0.636,0.29203
27,,0.107,0.58824,-0.07,0.86464,0.015,0.42864,0.611,0.25971
28,3,0.125,0.59156,1.0,0.85596,0.015,0.44232,0.636,0.28639
29,,0.075,0.52388,0.925,0.78828,-0.035,0.41,0.611,0.25407
30,5,0.075,0.5102,0.9,0.7616,1.0,0.40668,0.618,0.26275
31,,0.025,0.44252,0.825,0.69392,0.95,0.37436,0.593,0.23043
32,,-0.025,0.37484,0.75,0.62624,0.9,0.34204,0.568,0.19811
33,1,1.0,0.37816,0.743,0.61756,0.9,0.35572,0.593,0.22479
34,,0.95,0.31048,0.668,0.54988,0.85,0.3234,0.568,0.19247
35,,0.9,0.2428,0.593,0.4822,0.8,0.29108,0.543,0.16015
36,,0.85,0.17512,0.518,0.41452,0.75,0.25876,0.518,0.12783
37,,0.8,0.10744,0.443,0.34684,0.7,0.22644,0.493,0.09551
38,,0.75,0.03976,0.368,0.27916,0.65,0.19412,0.468,0.06319
39,,0.7,-0.02792,0.293,0.21148,0.6,0.1618,0.443,0.03087
40,2,0.721,1.0,0.289,0.2058,0.604,0.17948,0.472,0.06055
41,,0.671,0.93232,0.214,0.13812,0.554,0.14716,0.447,0.02823
42,,0.621,0.86464,0.139,0.07044,0.504,0.11484,0.422,-0.00409
43,8,0.63,0.85896,0.123,0.05276,0.495,0.12052,0.438,1.0
44,,0.58,0.79128,0.048,-0.01492,0.445,0.0882,0.413,0.96768
45,4,0.589,0.7856,0.032,1.0,0.436,0.09388,0.429,0.98536
46,,0.539,0.71792,-0.043,0.93232,0.386,0.06156,0.404,0.95304
47,3,0.557,0.72124,1.0,0.92364,0.386,0.07524,0.429,0.97972
48,,0.507,0.65356,0.925,0.85596,0.336,0.04292,0.404,0.9474
49,,0.457,0.58588,0.85,0.78828,0.286,0.0106,0.379,0.91508
50,,0.407,0.5182,0.775,0.7206,0.236,-0.02172,0.354,0.88276
51,6,0.403,0.50052,0.746,0.69092,0.215,1.0,0.358,0.88844
52,,0.353,0.43284,0.671,0.62324,0.165,0.96768,0.333,0.85612
53,,0.303,0.36516,0.596,0.55556,0.115,0.93536,0.308,0.8238
54,,0.253,0.29748,0.521,0.48788,0.065,0.90304,0.283,0.79148
55,,0.203,0.2298,0.446,0.4202,0.015,0.87072,0.258,0.75916
56,,0.153,0.16212,0.371,0.35252,-0.035,0.8384,0.233,0.72684
57,5,0.153,0.14844,0.346,0.32584,1.0,0.83508,0.24,0.73552
58,,0.103,0.08076,0.271,0.25816,0.95,0.80276,0.215,0.7032
59,,0.053,0.01308,0.196,0.19048,0.9,0.77044,0.19,0.67088
60,,0.003,-0.0546,0.121,0.1228,0.85,0.73812,0.165,0.63856
61,2,0.024,1.0,0.117,0.11712,0.854,0.7558,0.194,0.66824
62,,-0.026,0.93232,0.042,0.04944,0.804,0.72348,0.169,0.63592
63,1,1.0,0.93564,0.035,0.04076,0.804,0.73716,0.194,0.6626
64,,0.95,0.86796,-0.04,-0.02692,0.754,0.70484,0.169,0.63028
65,3,0.968,0.87128,1.0,-0.0356,0.754,0.71852,0.194,0.65696
66,4,0.977,0.8656,0.984,1.0,0.745,0.7242,0.21,0.67464
67,,0.927,0.79792,0.909,0.93232,0.695,0.69188,0.185,0.64232
68,,0.877,0.73024,0.834,0.86464,0.645,0.65956,0.16,0.61
69,,0.827,0.66256,0.759,0.79696,0.595,0.62724,0.135,0.57768
70,,0.777,0.59488,0.684,0.72928,0.545,0.59492,0.11,0.54536
71,,0.727,0.5272,0.609,0.6616,0.495,0.5626,0.085,0.51304
72,,0.677,0.45952,0.534,0.59392,0.445,0.53028,0.06,0.48072
73,,0.627,0.39184,0.459,0.52624,0.395,0.49796,0.035,0.4484
74,,0.577,0.32416,0.384,0.45856,0.345,0.46564,0.01,0.41608
75,,0.527,0.25648,0.309,0.39088,0.295,0.43332,-0.015,0.38376
76,7,0.527,0.2428,0.284,0.3642,0.277,0.43,1.0,0.39244
77,,0.477,0.17512,0.209,0.29652,0.227,0.39768,0.975,0.36012
78,,0.427,0.10744,0.134,0.22884,0.177,0.36536,0.95,0.3278
79,,0.377,0.03976,0.059,0.16116,0.127,0.33304,0.925,0.29548
80,,0.327,-0.02792,-0.016,0.09348,0.077,0.30072,0.9,0.26316
81,2,0.348,1.0,-0.02,0.0878,0.081,0.3184,0.929,0.29284
82,3,0.366,1.0,1.0,0.07912,0.081,0.33208,0.954,0.31952
83,,0.316,0.93232,0.925,0.01144,0.031,0.29976,0.929,0.2872
84,,0.266,0.86464,0.85,-0.05624,-0.019,0.26744,0.904,0.25488
85,4,0.275,0.85896,0.834,1.0,-0.028,0.27312,0.92,0.27256
86,5,0.275,0.84528,0.809,0.97332,1.0,0.2698,0.927,0.28124
87,,0.225,0.7776,0.734,0.90564,0.95,0.23748,0.902,0.24892
88,,0.175,0.70992,0.659,0.83796,0.9,0.20516,0.877,0.2166
89,,0.125,0.64224,0.584,0.77028,0.85,0.17284,0.852,0.18428
90,,0.075,0.57456,0.509,0.7026,0.8,0.14052,0.827,0.15196
91,,0.025,0.50688,0.434,0.63492,0.75,0.1082,0.802,0.11964
92,,-0.025,0.4392,0.359,0.56724,0.7,0.07588,0.777,0.08732
93,1,1.0,0.44252,0.352,0.55856,0.7,0.08956,0.802,0.114
94,,0.95,0.37484,0.277,0.49088,0.65,0.05724,0.777,0.08168
95,,0.9,0.30716,0.202,0.4232,0.6,0.02492,0.752,0.04936
96,,0.85,0.23948,0.127,0.35552,0.55,-0.0074,0.727,0.01704
97,6,0.846,0.2218,0.098,0.32584,0.529,1.0,0.731,0.02272
98,,0.796,0.15412,0.023,0.25816,0.479,0.96768,0.706,-0.0096
99,8,0.805,0.14844,0.007,0.24048,0.47,0.97336,0.722,1.0
100,,0.755,0.08076,-0.068,0.1728,0.42,0.94104,0.697,0.96768
101,3,0.773,0.08408,1.0,0.16412,0.42,0.95472,0.722,0.99436
