active_motive
6
4
5
8
3
6
4
5
8
3
6
4
5
8
3
6
4
8
5
3
6
8
4
5
3
6
8
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
8
6
4
5
3
