,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
motive_1,0.0,0.171,0.1,0.029,0.0,0.029,0.1,0.171
motive_2,0.171,0.0,0.171,0.1,0.029,0.0,0.029,0.1
motive_3,0.1,0.171,0.0,0.171,0.1,0.029,0.0,0.029
motive_4,0.029,0.1,0.171,0.0,0.171,0.1,0.029,0.0
motive_5,0.0,0.029,0.1,0.171,0.0,0.171,0.1,0.029
motive_6,0.029,0.0,0.029,0.1,0.171,0.0,0.171,0.1
motive_7,0.1,0.029,0.0,0.029,0.1,0.171,0.0,0.171
motive_8,0.171,0.1,0.029,0.0,0.029,0.1,0.171,0.0
