step,active_motive,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8
0,,0.35491,0.9568,0.67677,0.48252,0.49303,0.08328,0.0917,0.60244
1,,0.28291,0.8848,0.60477,0.42202,0.42053,0.04178,0.0427,0.54194
2,,0.21091,0.8128,0.53277,0.36152,0.34803,0.00028,-0.0063,0.48144
3,7,0.13891,0.7408,0.46077,0.30102,0.27553,-0.04122,1.0,0.42094
4,6,0.06691,0.6688,0.38877,0.24052,0.20303,1.0,0.951,0.36044
5,,-0.00509,0.5968,0.31677,0.18002,0.13053,0.9585,0.902,0.29994
6,1,1.0,0.5248,0.09477,0.11952,0.05803,0.917,0.853,0.23944
7,,0.928,0.4528,0.02277,0.05902,-0.01447,0.8755,0.804,0.17894
8,5,0.856,0.3808,-0.04923,-0.00148,1.0,0.834,0.755,0.11844
9,3,0.784,0.3088,1.0,-0.06198,0.9275,0.7925,0.706,0.05794
10,4,0.712,0.2368,0.928,1.0,0.855,0.751,0.657,-0.00256
11,8,0.64,0.1648,0.856,0.9395,0.7825,0.7095,0.608,1.0
12,,0.568,0.0928,0.784,0.879,0.71,0.668,0.559,0.9395
13,,0.496,0.0208,0.712,0.8185,0.6375,0.6265,0.51,0.879
14,,0.424,-0.0512,0.64,0.758,0.565,0.585,0.461,0.8185
15,2,0.352,1.0,0.568,0.6975,0.4925,0.5435,0.412,0.758
16,,0.28,0.928,0.496,0.637,0.42,0.502,0.363,0.6975
17,,0.208,0.856,0.424,0.5765,0.3475,0.4605,0.314,0.637
18,,0.136,0.784,0.352,0.516,0.275,0.419,0.265,0.5765
19,,0.064,0.712,0.28,0.4555,0.2025,0.3775,0.216,0.516
20,,-0.008,0.64,0.208,0.395,0.13,0.336,0.167,0.4555
21,1,1.0,0.568,-0.014,0.3345,0.0575,0.2945,0.118,0.395
22,3,0.928,0.496,1.0,0.274,-0.015,0.253,0.069,0.3345
23,5,0.856,0.424,0.928,0.2135,1.0,0.2115,0.02,0.274
24,,0.784,0.352,0.856,0.153,0.9275,0.17,-0.029,0.2135
25,7,0.712,0.28,0.784,0.0925,0.855,0.1285,1.0,0.153
26,,0.64,0.208,0.712,0.032,0.7825,0.087,0.951,0.0925
27,,0.568,0.136,0.64,-0.0285,0.71,0.0455,0.902,0.032
28,4,0.496,0.064,0.568,1.0,0.6375,0.004,0.853,-0.0285
29,8,0.424,-0.008,0.496,0.9395,0.565,-0.0375,0.804,1.0
30,6,0.352,-0.08,0.424,0.879,0.4925,1.0,0.755,0.9395
31,2,0.28,1.0,0.352,0.8185,0.42,0.9585,0.706,0.879
32,,0.208,0.928,0.28,0.758,0.3475,0.917,0.657,0.8185
33,,0.136,0.856,0.208,0.6975,0.275,0.8755,0.608,0.758
34,,0.064,0.784,0.136,0.637,0.2025,0.834,0.559,0.6975
35,,-0.008,0.712,0.064,0.5765,0.13,0.7925,0.51,0.637
36,1,1.0,0.64,-0.158,0.516,0.0575,0.751,0.461,0.5765
37,3,0.928,0.568,1.0,0.4555,-0.015,0.7095,0.412,0.516
38,5,0.856,0.496,0.928,0.395,1.0,0.668,0.363,0.4555
39,,0.784,0.424,0.856,0.3345,0.9275,0.6265,0.314,0.395
40,,0.712,0.352,0.784,0.274,0.855,0.585,0.265,0.3345
41,,0.64,0.28,0.712,0.2135,0.7825,0.5435,0.216,0.274
42,,0.568,0.208,0.64,0.153,0.71,0.502,0.167,0.2135
43,,0.496,0.136,0.568,0.0925,0.6375,0.4605,0.118,0.153
44,,0.424,0.064,0.496,0.032,0.565,0.419,0.069,0.0925
45,,0.352,-0.008,0.424,-0.0285,0.4925,0.3775,0.02,0.032
46,4,0.28,-0.08,0.352,1.0,0.42,0.336,-0.029,-0.0285
47,2,0.208,1.0,0.28,0.9395,0.3475,0.2945,-0.078,-0.089
48,8,0.136,0.928,0.208,0.879,0.275,0.253,-0.127,1.0
49,7,0.064,0.856,0.136,0.8185,0.2025,0.2115,1.0,0.9395
50,,-0.008,0.784,0.064,0.758,0.13,0.17,0.951,0.879
51,1,1.0,0.712,-0.158,0.6975,0.0575,0.1285,0.902,0.8185
52,3,0.928,0.64,1.0,0.637,-0.015,0.087,0.853,0.758
53,5,0.856,0.568,0.928,0.5765,1.0,0.0455,0.804,0.6975
54,,0.784,0.496,0.856,0.516,0.9275,0.004,0.755,0.637
55,,0.712,0.424,0.784,0.4555,0.855,-0.0375,0.706,0.5765
56,6,0.64,0.352,0.712,0.395,0.7825,1.0,0.657,0.516
57,,0.568,0.28,0.64,0.3345,0.71,0.9585,0.608,0.4555
58,,0.496,0.208,0.568,0.274,0.6375,0.917,0.559,0.395
59,,0.424,0.136,0.496,0.2135,0.565,0.8755,0.51,0.3345
60,,0.352,0.064,0.424,0.153,0.4925,0.834,0.461,0.274
61,,0.28,-0.008,0.352,0.0925,0.42,0.7925,0.412,0.2135
62,2,0.208,1.0,0.28,0.032,0.3475,0.751,0.363,0.153
63,,0.136,0.928,0.208,-0.0285,0.275,0.7095,0.314,0.0925
64,4,0.064,0.856,0.136,1.0,0.2025,0.668,0.265,0.032
65,,-0.008,0.784,0.064,0.9395,0.13,0.6265,0.216,-0.0285
66,8,-0.08,0.712,-0.008,0.879,0.0575,0.585,0.167,1.0
67,1,1.0,0.64,-0.23,0.8185,-0.015,0.5435,0.118,0.9395
